5018	-2.802779	2.112589	8.845483	-3.541675	-11.758391	2.191580	-5.197031	-5.455319	2.832234	2.691031	6.882026	8.848051	-4.145234	-14.639963	2.191580	-7.652056	-7.910344	2.832234	-3.697627	1.522409	8.552158	1.149165	-4.983933	6.614591	-3.438605	-3.696888	2.832239	-8.204814	-4.098498	-2.498596	6.148750	1.059048	6.787924	5.658791	8.611827	6.043558	-8.386729	1.489805	3.842026	5.792763	-2.828392	6.787819	0.182369	3.135248	6.043401	
26	-4.556859	0.633087	7.092882	-4.874447	-15.767563	0.551007	-4.273941	-2.151414	3.398586	-3.421392	1.450699	7.092829	-3.074816	-15.100523	0.558121	-3.002017	-0.895644	3.398252	-1.266849	3.245437	7.092815	-3.173523	-15.690101	0.553354	-3.207942	-0.909481	3.407927	-2.327290	2.188822	7.092795	-2.831456	-15.112591	0.558277	-2.847637	-0.748597	3.397939	-1.309144	2.825597	7.092786	-2.805422	-15.306924	0.556834	-2.872870	-0.725443	3.399354	
5038	1.024778	1.455975	-0.085259	-11.294941	-8.982514	1.342621	-5.292685	-8.499698	0.525537	-10.133521	-4.804121	-9.712595	7.481198	1.547933	7.248513	6.630903	8.532932	5.634579	1.087090	5.716351	5.133107	-11.294943	-12.291729	1.342360	-11.037936	-14.244949	0.525537	-0.056390	0.935946	-6.962309	7.480821	-1.159807	7.209478	1.404608	3.306375	5.634317	-4.800990	2.249059	5.133060	-11.294943	-8.581501	1.342962	-11.034644	-14.241657	0.525537	
6037	4.911340	2.610041	-2.112123	-4.498063	-13.460846	1.212741	0.063102	-3.815573	-0.597071	-4.566385	2.289076	6.541878	-6.915617	-16.627986	1.212741	-5.880520	-9.784246	-0.622122	-1.526367	-1.528600	-8.517441	7.123668	0.013401	6.478928	6.451816	8.184900	5.014688	0.987633	7.657945	6.541884	-9.998809	-18.022933	1.212741	-11.359585	-15.263311	-0.622122	-7.169244	-3.690809	-9.376275	7.125725	4.345532	6.478935	6.452269	8.185353	5.014688	
9049	5.719935	0.996237	-4.427906	-0.054125	-16.141753	2.269462	-0.342644	-2.589483	-1.926972	-4.835420	3.270524	6.393798	-5.532407	-15.020630	2.320125	-7.639546	-9.887353	-1.927941	1.748968	6.885517	6.393808	-5.532465	-20.676144	2.226823	-11.330122	-13.577930	-1.927941	-10.468478	-4.141294	-12.756052	8.084890	1.055197	8.682043	4.550688	8.555977	4.325155	1.467284	0.639250	-8.594731	5.495112	-3.615179	8.152988	4.508697	8.513986	4.325155	
54	4.183262	-2.647803	-2.529265	0.785559	-2.442985	7.898101	-0.914695	-5.905619	-0.398815	-3.292841	-2.595510	7.548678	-6.025933	-5.002225	6.493558	-6.193484	-11.184435	-0.398843	-3.913653	-2.632546	2.184117	-5.559008	-2.566274	7.871214	-6.031665	-11.022616	-0.398843	-5.899180	-7.111593	-3.867752	6.834743	2.217381	8.057683	5.475125	6.883537	6.000521	-4.628245	-2.994960	0.660935	6.834637	1.289639	8.056969	3.138360	4.544543	5.998292	
7088	5.303549	2.718683	5.741499	-8.063774	-19.900378	4.160997	-8.078378	-9.404542	0.699775	3.352822	-3.897840	-8.736506	3.734942	-4.042173	4.381870	6.231488	10.082652	5.877103	3.674484	-3.897477	-4.033840	-1.547406	-8.203934	4.161041	6.231483	10.082647	5.877103	8.137327	2.718685	5.558352	-7.995648	-14.358754	4.160997	-1.836094	2.003641	5.865674	-5.194226	-7.428952	-8.754761	3.735098	-2.485804	5.779495	6.240011	10.091175	5.877103	
7092	1.709558	-0.224099	-11.365445	4.678243	-3.642418	6.884268	7.082814	9.667282	5.186113	3.562361	6.304443	6.310868	-7.156514	-24.555780	0.245074	-7.057048	-10.254829	-0.596136	6.407781	-0.223884	-5.950043	-1.216910	-19.056140	0.245074	1.070944	-2.126044	-0.595342	1.724396	-0.224091	-6.325461	3.596448	-8.862504	0.245459	7.082814	9.667281	5.186113	6.405431	0.136752	0.223163	-1.216987	-21.654678	0.245074	1.054265	-2.142759	-0.595378	
2117	4.455148	2.526964	6.103337	-7.584628	-21.928366	1.075512	-4.717217	-6.473732	1.851779	-12.341812	-9.216082	-4.572223	4.417774	0.637087	6.965862	5.980488	10.153581	7.781387	-0.833195	2.526962	5.033351	-1.519338	-12.928537	1.075587	-0.554986	3.607705	7.770985	0.719282	-2.358304	-0.139140	-1.489952	-10.068181	1.104268	5.970381	10.143475	7.781387	-7.016528	-3.358137	5.032966	-1.518994	-11.754046	1.076384	-0.554274	3.608433	7.771001	
1134	-9.962084	-5.328691	-8.959675	5.289712	1.239842	7.015105	6.399153	9.451394	5.553631	-5.073254	4.092066	7.527446	-4.215288	-14.809498	3.505408	-5.357973	-4.813630	3.045734	1.274852	5.122444	7.527902	-4.250567	-18.432819	3.505408	-5.844039	-5.338507	3.006922	2.135926	4.969197	2.065920	0.458922	-9.398996	3.505408	2.929564	5.981769	5.553597	-5.025671	4.183849	4.497285	-0.026769	-9.812713	3.505408	-0.664734	2.382441	5.548566	
2171	3.881933	9.086158	6.978961	-8.802006	-24.135161	1.063386	-7.351344	-13.883084	-1.778631	-11.330154	-3.408892	-8.082257	6.966101	-0.243227	6.783394	7.727496	7.010756	4.036369	5.904683	2.765132	-2.650130	-2.437952	-17.960172	1.063386	0.920428	-5.607415	-1.774733	-0.095451	2.305306	-3.931677	0.615879	-7.959234	1.068042	7.286184	6.569443	4.036369	-6.625356	-1.881936	-3.932813	0.616107	-7.381166	1.078817	7.708533	6.991792	4.036369	
3159	-1.657362	3.103821	6.504575	-4.241474	-17.644927	2.464248	-8.649854	-8.440624	1.484715	-6.073774	2.824332	6.504569	-4.241462	-13.774603	2.464248	-8.607773	-8.398544	1.484715	-1.324119	-3.090585	-1.410299	0.970242	-9.431287	2.464248	3.661869	7.054531	4.668146	-8.526475	-3.619672	-7.737928	6.634354	-2.223406	7.257268	3.684085	7.076747	4.668146	-5.691421	-3.608383	-1.646412	0.970329	-6.734375	2.465952	3.672504	7.065166	4.668146	
4156	1.462833	2.274441	-3.335804	0.752763	-6.454437	4.909841	7.890819	9.902248	6.498716	2.681170	6.260767	6.315452	-11.330332	-13.919848	4.899544	-4.539317	-7.668621	1.357983	1.334026	6.236435	3.077328	0.746545	-7.906677	4.900048	2.918255	4.929674	6.498706	-6.273376	-1.764954	-8.063381	6.410847	1.937060	7.913716	7.946540	9.957969	6.498716	-2.128515	2.208237	3.014338	0.746889	-7.223850	4.901630	5.905532	7.916961	6.498716	
