5001	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1001	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2001	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8001	1.777076	6.101200	7.919258	-3.037094	-13.467404	7.401682	-6.316669	-6.409225	0.129199	
1	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7001	0.761756	7.751025	8.304769	-5.454884	-14.173655	3.212748	-7.914769	-5.856752	0.916939	
4002	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9002	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5003	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7002	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6002	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5004	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7003	1.442145	8.223587	7.348993	-6.434321	-17.978479	0.128926	-9.703908	-11.716130	-1.465200	
3002	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5005	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7004	0.759523	6.444194	6.515838	-6.066402	-18.250034	-4.524501	-15.069830	-15.271182	0.191510	
6003	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8003	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5006	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1004	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3003	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7005	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1005	4.408394	6.774462	4.775962	-8.291601	-14.488471	1.301385	-9.382305	-14.814836	-3.599494	
4	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9005	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3004	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8004	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5008	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2003	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9006	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7006	2.292868	6.914064	6.308408	-11.064335	-20.608878	1.451022	-5.989580	-7.707951	-0.051968	
8005	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9007	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1007	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2004	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5009	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7007	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5010	-6.047994	-0.340846	7.823595	-13.475447	-17.875402	-0.502137	-5.775599	-4.947192	0.617558	
8006	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3005	-1.118998	1.193214	6.064159	-3.879662	-14.004322	0.939297	-9.989023	-5.318403	2.653882	
1008	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7008	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6005	2.015399	6.887230	8.213758	-6.963652	-21.016435	3.145678	-10.905675	-8.228195	1.732553	
9008	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3006	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5011	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8007	-5.151955	2.159795	7.192422	-8.679877	-13.306509	3.021789	-5.453981	-4.700078	-0.487429	
4005	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8	-7.497464	2.500429	6.489991	-5.217670	-7.207173	5.483713	-5.100731	-6.032425	0.254182	
1009	4.085448	4.678389	3.350389	-4.977031	-23.984877	-0.298431	-8.984593	-6.825053	1.852740	
7009	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4006	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9009	5.088841	6.574579	5.304945	-4.910909	-20.555869	-1.223543	-9.555995	-4.887839	4.397976	
7010	nan	nan	nan	nan	nan	nan	nan	nan	nan	
10	-5.885908	2.120986	6.551636	-12.318396	-10.864895	0.160289	-11.758214	-11.506626	-0.222664	
1010	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2006	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7011	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5013	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9011	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1011	3.634394	7.874930	8.210637	-11.605909	-22.817467	-3.665569	-9.691197	-10.909988	1.858282	
2007	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7012	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1012	0.682052	6.171585	6.370147	-10.624074	-23.556588	1.345625	-5.305202	-8.435965	-0.716076	
2008	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7013	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1013	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8009	nan	nan	nan	nan	nan	nan	nan	nan	nan	
12	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3008	1.129570	7.693111	7.734715	-9.708146	-20.731758	0.559898	-10.374762	-6.070765	2.755150	
4009	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2009	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7014	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1014	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6008	4.100532	6.808808	7.238049	-6.232895	-20.622998	3.481617	-10.886081	-5.971112	3.201926	
4010	3.456309	6.665757	6.149687	-9.956814	-21.386271	-0.628658	-10.496877	-11.709954	0.638868	
3009	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8010	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9013	0.053947	5.885148	6.462108	-11.709639	-12.709708	3.834775	-9.552684	-10.574214	-1.575383	
5015	nan	nan	nan	nan	nan	nan	nan	nan	nan	
15	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6009	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7015	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2010	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1015	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3010	-5.844501	1.513419	6.677729	-11.172259	-14.230453	0.940103	-4.589211	-8.890366	-4.980293	
9015	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8011	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5016	3.057525	6.224746	4.541184	-2.158102	-23.075041	0.517963	-9.355065	-7.143555	3.125443	
16	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7016	0.182156	9.076382	7.462421	-6.324362	-22.323781	2.202937	-8.201127	-6.696456	1.112267	
6010	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2011	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4012	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1016	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3011	nan	nan	nan	nan	nan	nan	nan	nan	nan	
17	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7017	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9016	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8012	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5017	0.757589	4.837782	7.758604	-7.925599	-13.071541	0.441669	-9.179721	-6.329570	0.209197	
1017	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4013	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6011	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2012	nan	nan	nan	nan	nan	nan	nan	nan	nan	
18	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1018	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3012	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8013	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7018	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4014	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1019	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5019	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2013	nan	nan	nan	nan	nan	nan	nan	nan	nan	
19	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7019	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8014	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6012	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5020	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1020	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2014	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7020	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6013	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4016	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8015	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5021	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9018	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6014	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7021	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5022	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3015	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4017	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2016	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8016	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1021	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3016	1.493362	4.977775	4.592032	-8.310696	-17.686089	0.668283	-10.787042	-11.024755	0.990314	
7022	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8017	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5023	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4018	-7.071846	1.685018	3.755885	-2.215715	-19.013363	-0.976390	-2.889891	-3.763897	0.573905	
6015	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1022	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3017	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2017	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4019	-2.755549	6.173769	7.249451	-6.897233	-15.817724	1.534641	-10.856073	-9.655528	1.033739	
1023	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6016	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8018	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1024	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2018	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4020	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7024	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6017	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8019	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1025	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5026	1.159606	8.152612	6.335273	-11.451560	-12.767695	1.061934	-7.890109	-7.876836	-0.091139	
22	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8020	-5.352956	3.098985	8.165395	-5.349263	-16.134716	-0.400406	-4.876576	-4.118870	-0.436330	
3019	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7025	-1.102691	8.409047	6.373032	-8.764020	-15.480119	-1.238566	-8.308565	-8.901745	-0.675641	
9021	-7.873120	4.888313	8.070780	-7.137378	-15.377441	1.965253	-11.647056	-12.889037	-0.396416	
4021	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1026	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8021	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1027	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9022	0.426300	7.343037	7.035608	-7.065042	-11.460451	7.539057	-9.250688	-10.415357	1.480699	
4022	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3020	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5027	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1028	nan	nan	nan	nan	nan	nan	nan	nan	nan	
24	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8022	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6018	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1029	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9023	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5028	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2020	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8023	nan	nan	nan	nan	nan	nan	nan	nan	nan	
25	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6019	-8.961002	5.226876	6.864003	-7.302885	-15.403306	1.340514	-10.257887	-9.555021	0.451757	
1030	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9024	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4023	-4.832088	2.118796	4.161416	1.077568	-8.214961	2.050915	1.046042	5.266950	3.756534	
7027	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2021	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5029	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6020	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1031	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8025	4.459908	4.199147	4.224711	-11.824009	-26.699634	0.180334	-4.379224	-6.039652	-0.667662	
1032	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4024	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7028	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6021	nan	nan	nan	nan	nan	nan	nan	nan	nan	
27	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5030	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8026	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9026	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1033	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4025	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8027	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6022	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5031	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2024	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9027	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4026	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7029	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8028	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5032	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9028	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6024	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4027	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2026	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3024	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7030	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6025	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9029	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1035	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2027	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4028	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5033	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3025	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8030	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2028	nan	nan	nan	nan	nan	nan	nan	nan	nan	
29	-9.878041	-4.247397	-8.925294	8.233819	1.542003	6.735892	6.757499	12.004429	5.995371	
1037	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9030	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5034	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3026	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8031	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1038	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6026	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2029	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5035	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9031	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2030	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6027	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3027	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8033	3.592809	7.187539	6.339402	-7.845157	-12.027731	1.861104	-10.557355	-9.188463	0.144658	
1040	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9032	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2031	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6028	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4030	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3028	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5037	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1042	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9033	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8034	2.080314	6.937102	2.155114	-7.166056	-16.380043	0.871826	-10.139232	-9.874854	-0.488381	
7032	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2032	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1043	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4031	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3029	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6029	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8035	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4032	0.957960	6.430705	7.657199	-10.365430	-17.140177	3.694782	-10.836825	-17.303631	-3.411795	
2033	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1045	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8036	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3030	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5039	0.772793	9.295476	6.006314	-0.697876	-21.417059	-0.704974	-4.033959	-1.624206	4.166841	
2034	nan	nan	nan	nan	nan	nan	nan	nan	nan	
32	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9035	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6030	nan	nan	nan	nan	nan	nan	nan	nan	nan	
33	3.228518	8.366778	6.289051	-5.442864	-24.946766	-0.315976	-6.948623	-13.318781	-2.974837	
3031	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5040	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1046	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9036	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6031	nan	nan	nan	nan	nan	nan	nan	nan	nan	
34	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1047	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5041	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8038	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9037	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7034	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2037	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4034	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9038	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1048	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8039	nan	nan	nan	nan	nan	nan	nan	nan	nan	
35	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5042	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7035	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3033	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9039	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4035	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1049	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6033	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8040	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2038	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3034	1.895103	6.988227	8.572672	-8.916008	-19.629405	0.263847	-10.796525	-12.342907	-1.730778	
36	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6034	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1050	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4036	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9040	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2039	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6035	nan	nan	nan	nan	nan	nan	nan	nan	nan	
37	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8042	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4037	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2040	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7038	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6036	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1051	-1.401883	4.850045	8.483857	-4.382023	-10.853562	2.292636	-9.624324	-5.324662	2.108697	
2041	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4038	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3037	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8044	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7039	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1052	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2042	-4.543472	5.057854	5.822124	-8.786766	-12.447826	0.744796	-7.077640	-6.308431	0.498629	
5044	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4039	-5.890926	3.949233	7.718002	-10.464892	-20.421170	1.611915	-7.761704	-8.535155	0.780711	
3038	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8045	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1053	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6038	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5045	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7040	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2043	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8046	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5046	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4040	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1054	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3039	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2044	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6039	4.356137	7.328861	7.176818	-5.643960	-13.647162	3.850798	-10.463662	-7.379006	4.264780	
7041	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8047	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5047	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2045	1.592918	8.021446	9.403496	-8.781763	-23.211903	0.781795	-8.443668	-10.337866	-1.872001	
3040	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8048	3.008668	7.693941	6.351150	-3.504962	-19.691208	0.527580	-7.342572	-8.739069	-2.319468	
4041	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1055	nan	nan	nan	nan	nan	nan	nan	nan	nan	
39	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7042	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5048	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6040	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1056	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8049	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2046	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3041	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5049	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7043	3.767767	1.910197	7.672294	-6.584189	-16.050563	-1.523019	-3.316624	-2.628241	0.597230	
1057	3.142308	6.443306	7.554090	-10.743943	-18.872164	-3.845486	-8.621214	-9.908801	0.935554	
4042	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9043	4.830776	4.853473	6.342201	-10.645133	-11.245809	3.824520	-8.396872	-7.986008	0.493404	
3042	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2047	-1.096488	4.113289	4.375673	-6.809364	-18.665410	1.124656	-8.877187	-5.967803	2.041826	
8051	nan	nan	nan	nan	nan	nan	nan	nan	nan	
9044	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7044	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8052	0.065211	1.295370	6.169541	-9.659291	-10.920965	-0.676867	-7.539011	-6.072025	0.870630	
2048	nan	nan	nan	nan	nan	nan	nan	nan	nan	
41	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3043	0.605041	7.986662	5.014611	-6.051537	-15.691948	1.820014	-12.674688	-9.787351	1.995733	
1059	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7045	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4043	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6042	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5051	-1.739526	1.681093	7.117676	-7.788820	-18.169603	1.388387	-7.941377	-6.931897	1.170655	
42	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4044	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1060	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7046	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8053	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2049	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3044	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6043	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1061	nan	nan	nan	nan	nan	nan	nan	nan	nan	
5052	0.737171	8.467576	7.259466	-5.280147	-13.774859	-1.052140	-14.808633	-11.242069	2.220038	
7047	nan	nan	nan	nan	nan	nan	nan	nan	nan	
43	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4045	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3045	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8054	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1062	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7048	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2050	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6044	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4046	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7049	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1063	nan	nan	nan	nan	nan	nan	nan	nan	nan	
3046	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8055	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6045	nan	nan	nan	nan	nan	nan	nan	nan	nan	
45	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2051	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4047	2.895936	5.485544	7.733093	-9.069360	-18.456517	-4.744035	-7.301007	-9.121926	-1.395339	
7050	3.192325	6.229052	6.381615	-5.601469	-19.309283	-0.264970	-12.228815	-9.981604	3.152340	
4048	nan	nan	nan	nan	nan	nan	nan	nan	nan	
1064	nan	nan	nan	nan	nan	nan	nan	nan	nan	
8056	nan	nan	nan	nan	nan	nan	nan	nan	nan	
46	nan	nan	nan	nan	nan	nan	nan	nan	nan	
2052	nan	nan	nan	nan	nan	nan	nan	nan	nan	
7051	nan	nan	nan	nan	nan	nan	nan	nan	nan	
4049	1.686597	4.238287	7.892989	-5.372792	-10.341582	1.989644	-8.445359	-5.234873	2.855507	
9046	nan	nan	nan	nan	nan	nan	nan	nan	nan	
6047	nan	nan	nan	nan	nan	nan	nan	nan	nan	
