9167	-12.402461	1.534054	-10.537792	7.116638	-1.026504	6.603065	6.774020	12.531511	4.126604	1.241342	8.046690	6.368545	-8.750714	-22.191634	1.662193	-9.390108	-8.889534	-1.133143	-4.964447	5.764268	6.368545	-8.750714	-19.790223	1.662193	-9.315778	-8.815204	-1.133143	-12.402461	1.534054	-10.537792	7.116619	-1.026504	6.603065	6.773976	12.531191	4.126361	-12.402461	1.534054	-10.537792	7.116597	-1.026504	6.603065	6.773924	12.530815	4.126076	-12.402461	1.534054	-10.537792	7.116557	-1.026504	6.603065	6.773832	12.530144	4.125567	-12.402461	1.534054	-10.537792	7.116582	-1.026504	6.603065	6.773889	12.530561	4.125883	-1.133391	5.967882	6.348413	-3.546154	-10.161900	1.695666	-3.805849	1.968448	4.140580	-12.402461	1.534054	-10.537792	7.116539	-1.026504	6.603065	6.773790	12.529838	4.125335	
3340	-0.470077	1.921083	6.778721	-8.356380	-20.687471	1.644364	-5.514088	-10.438034	-3.787433	-0.471549	2.309627	6.776913	-8.429345	-20.806621	1.644348	-6.668555	-10.427301	-3.786983	-0.066690	2.968019	6.752895	-8.011322	-21.068342	1.644362	-5.638319	-10.382182	-3.787355	-0.073194	2.237453	6.757709	-8.010805	-20.834788	1.644376	-4.768357	-10.402919	-3.787822	-0.290392	2.887095	6.764826	-8.235663	-21.042344	1.644344	-6.633951	-10.394869	-3.786842	-0.381553	2.673565	6.770603	-8.340320	-20.951318	1.644342	-6.899370	-10.407769	-3.786802	-0.011486	2.711008	6.751625	-7.966833	-20.975700	1.644371	-5.156835	-10.387440	-3.787648	-0.197858	1.961938	6.765533	-8.097707	-20.749279	1.644375	-4.728471	-10.416773	-3.787806	3.878002	2.704412	-4.858510	-5.344659	-15.276730	1.656969	2.049251	1.793040	0.677587	
6673	-8.950876	-7.013435	-9.304660	4.654569	-0.200979	7.763755	6.369716	13.866159	6.798220	-8.950876	-7.013435	-9.304660	4.654568	-0.200979	7.763755	6.369610	13.865984	6.798160	-8.950876	-7.013435	-9.304660	4.654567	-0.200979	7.763755	6.369507	13.865814	6.798100	-8.950876	-7.013435	-9.304660	4.654529	-0.200981	7.763754	6.364249	13.857152	6.795088	-8.950876	-7.013435	-9.304660	4.654524	-0.200982	7.763754	6.363456	13.855845	6.794634	-8.950876	-7.013435	-9.304660	4.654555	-0.200979	7.763755	6.367861	13.863102	6.797157	-8.950876	-7.013435	-9.304660	4.654567	-0.200979	7.763755	6.369416	13.865665	6.798049	-8.950876	-7.013435	-9.304660	4.654539	-0.200981	7.763754	6.365514	13.859235	6.795812	-8.950876	-7.013435	-9.304660	4.654486	-0.200984	7.763754	6.358208	13.847201	6.791633	
1682	-10.722582	-6.696256	-5.048624	3.608950	-0.950910	4.814164	6.534782	11.438491	6.869830	0.382073	4.669994	6.504058	-3.316600	-9.844941	-0.785951	-0.836869	4.066135	6.869818	0.927942	4.324470	3.193212	-3.034209	-9.360412	-0.785267	1.338333	6.242041	6.869832	0.450958	4.664811	6.342232	-3.304489	-9.859257	-0.785963	-0.782826	4.119638	6.869807	0.410896	4.668018	6.440371	-3.311673	-9.851028	-0.785956	-0.815082	4.087804	6.869816	0.396616	4.669028	6.472599	-3.314138	-9.848028	-0.785954	-0.826014	4.076947	6.869817	0.920593	4.334871	3.233634	-3.082417	-9.449872	-0.785457	0.711182	5.544687	6.865933	0.924856	4.327805	3.206521	-3.062330	-9.401480	-0.785358	0.942360	5.803591	6.867059	0.433613	4.666272	6.386188	-3.307650	-9.855730	-0.785960	-0.797093	4.105595	6.869811	
4198	-11.213939	-5.725170	-9.774079	5.383101	-0.224165	6.472298	4.530201	12.283341	6.563631	-11.213939	-5.725170	-9.774079	5.383102	-0.224165	6.472298	4.530910	12.284419	6.563861	-11.213939	-5.725170	-9.774079	5.383103	-0.224165	6.472298	4.532183	12.286354	6.564275	-11.213939	-5.725170	-9.774079	5.383101	-0.224165	6.472298	4.530436	12.283699	6.563707	3.300413	6.704645	5.539332	-0.172857	-16.282804	5.260970	-11.385898	-6.525420	3.670144	-11.213939	-5.725170	-9.774079	5.383103	-0.224165	6.472298	4.531911	12.285940	6.564186	-11.213939	-5.725170	-9.774079	5.383102	-0.224165	6.472298	4.531214	12.284881	6.563960	-11.213939	-5.725170	-9.774079	5.383102	-0.224165	6.472298	4.531574	12.285429	6.564077	-11.213939	-5.725170	-9.774079	5.383101	-0.224165	6.472298	4.530648	12.284021	6.563776	
5866	-8.978063	-1.283982	-11.821770	6.511197	-0.175302	2.554675	6.160323	13.007784	7.381900	-8.978063	-1.283982	-11.821793	6.511197	-0.175302	2.554675	6.160452	13.007969	7.381951	-6.490237	4.303232	5.719704	-6.190326	-15.576988	-1.087986	-7.609000	-5.001870	3.141387	-8.978063	-1.283982	-11.821736	6.511197	-0.175302	2.554675	6.160139	13.007519	7.381826	-8.978063	-1.283982	-11.821702	6.511197	-0.175302	2.554675	6.159955	13.007254	7.381752	-6.433700	4.303228	5.611313	-6.189945	-15.215163	-1.087986	-5.271565	-1.791378	3.513645	-6.461430	4.303226	5.623855	-6.189819	-10.511373	-1.087986	-5.371428	-0.404235	5.365561	-6.485713	4.303229	5.687415	-6.190301	-15.576537	-1.087986	-6.521332	-3.475856	3.154463	-6.423893	4.303228	5.602516	-6.189873	-14.641281	-1.087986	-5.157879	-1.499956	3.744988	
8368	-12.059893	-6.345822	-15.922735	6.517776	1.952062	8.125273	5.851356	13.964791	6.602687	-12.059892	-6.345822	-15.922691	6.517776	1.952062	8.125273	5.851257	13.964620	6.602623	-12.059891	-6.345822	-15.922637	6.517775	1.952062	8.125273	5.851136	13.964411	6.602545	-12.059893	-6.345822	-15.922764	6.517776	1.952062	8.125273	5.851422	13.964906	6.602731	-12.059889	-6.345822	-15.922549	6.517775	1.952062	8.125273	5.850937	13.964066	6.602415	-12.059890	-6.345822	-15.922591	6.517775	1.952062	8.125273	5.851031	13.964230	6.602477	-12.059891	-6.345822	-15.922667	6.517776	1.952062	8.125273	5.851203	13.964527	6.602588	-12.059889	-6.345822	-15.922525	6.517775	1.952062	8.125273	5.850883	13.963972	6.602380	-12.059890	-6.345822	-15.922614	6.517775	1.952062	8.125273	5.851084	13.964320	6.602511	
905	-5.350660	-4.995919	-14.945057	9.389902	0.155614	7.679872	6.160175	13.153845	6.373972	1.462066	5.879871	3.375357	-5.494911	-17.017040	1.438462	-8.014696	-7.645706	-0.250812	-5.350660	-4.995919	-14.945057	9.389902	0.155614	7.679872	6.159571	13.152781	6.373579	-2.722854	5.670438	3.375357	-5.319786	-12.785742	1.438462	-7.748447	-7.379449	-0.250805	-5.350660	-4.995919	-14.945057	9.389902	0.155614	7.679872	6.159956	13.153458	6.373829	-5.350660	-4.995919	-14.945057	9.389901	0.155614	7.679872	6.159428	13.152529	6.373486	-5.350660	-4.995919	-14.945057	9.389902	0.155614	7.679872	6.159692	13.152994	6.373658	-5.350660	-4.995919	-14.945057	9.389901	0.155614	7.679872	6.158956	13.151697	6.373179	-5.350660	-4.995919	-14.945057	9.389901	0.155614	7.679872	6.159115	13.151978	6.373283	
3404	-12.429634	-4.466817	-9.482551	5.211597	1.499740	8.989370	7.443172	13.582147	6.112305	-12.429633	-4.466817	-9.482551	5.211597	1.499740	8.989370	7.443095	13.581920	6.112163	-5.764223	1.566290	6.550570	-11.809720	-14.114704	3.053810	-4.308917	-3.890795	0.391077	0.842310	6.147786	6.686808	-11.809841	-16.265329	3.053810	-8.332828	-7.914749	0.391034	-12.429632	-4.466817	-9.482551	5.211597	1.499740	8.989370	7.443050	13.581785	6.112079	-12.429630	-4.466817	-9.482551	5.211597	1.499740	8.989370	7.442944	13.581470	6.111883	-12.429631	-4.466817	-9.482551	5.211597	1.499740	8.989370	7.443003	13.581646	6.111993	-12.429604	-4.466817	-9.482551	5.211593	1.499740	8.989370	7.441309	13.576606	6.108853	-12.429601	-4.466817	-9.482551	5.211593	1.499740	8.989370	7.441092	13.575959	6.108450	
7577	2.581718	7.053964	6.217655	-3.955031	-21.421729	-4.122663	-10.466644	-8.322943	2.617602	-1.885906	3.947481	6.217651	-2.739532	-16.761055	-4.111434	-7.297914	-5.154205	2.617610	-7.023407	-4.613971	-9.349627	8.860516	-1.086962	2.161537	6.623473	14.075630	7.926549	-7.023407	-4.613971	-9.349627	8.860516	-1.086962	2.161537	6.623522	14.075718	7.926585	-7.023406	-4.613970	-9.349627	8.860516	-1.086962	2.161537	6.623415	14.075527	7.926507	1.272099	6.926970	6.216508	0.645273	-8.828173	-2.563576	-4.567795	2.892241	7.933968	-7.023408	-4.613971	-9.349627	8.860516	-1.086962	2.161537	6.623579	14.075819	7.926626	-3.344317	2.051518	3.779255	8.645340	-4.440721	0.776306	0.470547	7.930450	7.933940	-7.023405	-4.613970	-9.349627	8.860515	-1.086962	2.161537	6.623330	14.075377	7.926446	
