4999	1.566162	7.210798	8.496709	-7.533651	-20.750181	1.062193	-6.463771	-8.777013	-0.514031	3.040243	7.458038	4.643181	-1.624601	-13.245676	1.062194	0.309313	4.332986	5.822883	-4.049820	4.870371	7.967260	-6.718707	-17.457800	1.062193	-5.407386	-7.719192	-0.512596	-7.361543	-0.790847	-6.581969	5.138685	-0.844038	7.341994	7.937595	11.966147	5.827763	-2.323794	5.534940	4.643004	-1.483007	-10.553756	1.062267	0.948907	4.975457	5.825761	
8331	1.514378	5.288384	4.133561	-3.585788	-15.120941	1.875892	-10.742821	-8.731798	0.749337	-7.282029	-7.613639	-7.604277	7.225470	4.343249	6.913474	5.102466	11.587485	5.223600	3.150255	-1.011140	-4.442075	3.011571	-5.309392	1.902477	5.102454	11.587468	5.223596	-4.501497	1.656502	4.133560	-3.398838	-10.357579	1.875892	-6.317263	-4.305175	0.750403	-3.257810	4.316533	4.114680	0.119656	-5.473384	1.891015	-3.760262	2.725634	5.224210	
2506	4.640867	7.038976	7.284496	-4.782693	-17.721905	1.033963	-5.751011	-7.730840	0.443874	-4.707018	-5.294967	-8.020709	6.137626	0.434445	6.994621	6.078683	10.118473	6.463495	4.499297	0.419528	-5.896528	5.577938	-2.633338	6.994621	6.017214	10.057008	6.463499	3.789041	7.038969	6.903030	-1.162748	-5.842844	6.994298	-1.655549	2.382315	6.461566	3.789049	7.038969	7.062658	-1.288129	-9.768910	1.065107	-1.655549	2.382314	6.461566	
9	-8.758449	-1.705710	-7.744408	7.275165	1.510127	5.858439	6.599368	12.956469	6.205729	-5.609493	3.536060	5.738544	-4.321174	-15.327706	1.216463	-5.631428	-5.554071	-0.074113	1.966867	3.240145	-2.689653	2.638798	-5.397938	1.337088	6.272777	12.630372	6.206188	-0.865873	5.343349	5.300361	-2.017898	-11.939361	1.216463	-2.743575	3.614561	6.206667	-0.816079	5.511737	5.824425	-4.321176	-15.584271	1.216463	-9.543043	-9.465686	-0.074113	
4174	-6.579317	-6.058942	-8.272492	5.730059	-1.213766	5.002442	7.050745	12.495440	4.359812	0.113271	4.678709	5.668108	-4.376339	-16.338890	-0.636648	-7.049135	-4.361566	1.601042	-6.579317	-6.058942	-8.272492	5.730059	-1.213766	5.002442	7.050640	12.495015	4.359514	-6.579317	-6.058942	-8.272492	5.730059	-1.213766	5.002442	7.050289	12.493594	4.358521	-6.579317	-6.058942	-8.272492	5.730059	-1.213766	5.002442	7.050454	12.494262	4.358988	
15	-8.452216	-0.293990	-6.863914	7.523022	0.492636	7.976904	5.677482	12.274938	8.761667	1.338061	7.183372	6.699840	-2.642748	-21.504604	2.427618	-11.246173	-10.348416	3.061916	-8.452216	-0.293990	-6.863913	7.523022	0.492636	7.976904	5.677237	12.274509	8.761504	2.016468	2.864862	-3.419306	2.533412	-8.842621	2.427625	5.672629	12.270089	8.761671	-8.452216	-0.293990	-6.863912	7.523022	0.492636	7.976904	5.676824	12.273787	8.761229	
9178	2.594158	2.563294	-5.905651	8.190591	-2.999323	7.272710	0.725984	7.529724	8.272137	-0.401876	4.406498	6.777111	-2.147763	-11.157068	6.830923	-3.863880	2.923627	8.255903	-4.477271	-3.886250	-9.621329	8.406803	-0.910951	7.531144	5.839575	12.640670	8.269719	-0.041420	5.226038	6.779257	-2.384025	-14.702103	6.830909	-6.206813	-2.813687	4.861522	-0.069720	5.162854	6.779257	-2.351418	-14.661433	6.830909	-6.166804	-2.511182	5.069868	
9180	-9.144647	-6.437953	-4.710684	2.598360	6.327703	8.326614	6.890093	10.441293	6.906075	0.063276	4.256279	7.210102	-8.793673	-16.372952	1.686292	-6.976804	-7.085983	3.245696	-1.240426	3.544151	7.161388	-8.337237	-15.103636	1.686303	-4.722792	-2.760943	4.138583	-1.399789	2.969365	7.108049	-6.116445	-14.528380	1.686305	-2.376766	-2.375755	4.195575	-1.727093	3.266615	7.175568	-8.591126	-15.053204	1.686301	-4.192514	-2.938721	4.054145	
4183	-2.840447	2.245407	8.844410	-3.334472	-11.542628	2.191580	-6.005402	-5.858059	2.832234	-4.959284	1.504121	8.324916	1.580725	-4.388143	6.778518	-3.763980	-3.616366	2.832504	2.811045	6.882026	8.847944	-4.112620	-14.549002	2.191580	-7.652061	-7.504717	2.832234	-8.194544	-4.098513	-2.684316	6.153633	1.061694	6.787924	5.658790	9.017458	6.043558	-8.685704	1.492250	3.760880	5.814508	-3.007704	6.787845	-0.238290	3.120374	6.043554	
8350	-13.290099	-6.891990	-12.520145	5.590956	3.488352	7.051819	8.094539	12.933391	5.985254	-7.164491	-1.821729	5.687144	-4.753596	-13.437768	1.773620	-3.788853	-4.991693	-0.057227	-13.290099	-6.891990	-12.520145	5.590956	3.488352	7.051819	8.094371	12.933131	5.985179	-13.290099	-6.891990	-12.520145	5.590957	3.488352	7.051819	8.094701	12.933641	5.985327	-13.290099	-6.891990	-12.520145	5.590953	3.488352	7.051819	8.091885	12.929287	5.984062	
