7503	2.732493	6.802451	6.140779	-4.881231	-19.859459	3.910792	-7.656746	-4.229136	5.107640	-8.243073	-3.530422	-9.162653	6.338780	0.989705	8.917189	2.404264	8.916262	8.192027	3.520755	6.797728	5.952286	-2.497709	-14.459972	3.910792	-4.003658	2.500796	8.184484	1.656458	2.228632	-9.150679	6.162270	-1.998950	8.917173	2.403867	8.915865	8.192027	-3.391478	3.656964	6.128468	-4.582726	-13.184193	3.910792	-6.883062	-3.449304	5.113787	-2.582894	5.386324	5.949823	0.235138	-7.886875	3.910880	-3.994189	2.510415	8.184633	
846	0.015805	-1.755871	-7.596623	6.548140	0.790662	7.313459	6.696064	13.925574	7.011986	1.887065	4.499923	5.022825	-0.170413	-12.549763	1.949381	-0.737565	6.499563	7.019156	0.015805	-1.755871	-7.596623	6.548140	0.790662	7.313459	6.695819	13.925046	7.011719	0.015805	-1.755871	-7.596623	6.548140	0.790662	7.313459	6.695881	13.925179	7.011786	0.015805	-1.755871	-7.596623	6.548140	0.790662	7.313459	6.695937	13.925302	7.011848	0.015805	-1.755871	-7.596623	6.548140	0.790662	7.313459	6.696010	13.925459	7.011928	
24	-7.758120	-2.351266	-10.380008	7.825011	0.369584	6.364317	6.642695	10.778651	5.619822	-5.681848	4.576602	7.230414	-5.398724	-17.209151	1.304735	-8.362258	-10.465260	-0.619139	-7.414990	3.409340	4.912401	0.630627	-8.322524	1.305577	-1.402306	2.727916	5.614086	-1.236551	7.738583	7.230414	-5.398787	-18.366243	1.304735	-8.450829	-10.553867	-0.619174	1.058198	2.836688	-3.976505	2.419005	-7.663795	1.309956	5.851818	9.987787	5.619834	-5.470249	-0.838997	-4.796686	2.921875	-5.614671	2.326071	6.642302	10.778255	5.619819	
4190	1.263621	2.532411	-3.868394	2.697933	-6.065881	1.862031	4.973465	7.597424	6.954976	0.792120	2.530905	-5.446585	5.711347	-2.944410	5.153477	4.973468	7.597427	6.954976	2.615572	7.596771	7.598915	-7.201245	-21.760952	-0.451983	-9.108463	-12.905799	0.533682	-3.023449	5.203817	7.598915	-7.199845	-18.120152	-0.451983	-7.267178	-11.064514	0.533682	-5.449820	1.394159	4.274161	2.628627	-9.193085	-0.442655	-0.303284	2.319797	6.954099	-5.836437	-3.753871	-6.766248	6.482117	-2.496673	5.167866	4.973900	7.597858	6.954976	
2526	3.840986	5.644721	-5.626303	1.671479	-6.409167	3.420370	3.854491	8.910426	5.829949	3.841128	6.588791	0.928302	1.208364	-8.299746	1.508444	3.816852	8.872788	5.829950	3.735894	6.591404	7.341775	-2.966818	-12.902240	1.320031	-2.139323	2.914467	5.827714	2.660249	6.580804	7.377959	-11.323929	-22.955048	1.320031	-8.073039	-8.605194	0.241775	3.841128	6.588791	0.928302	1.208364	-8.299745	1.508444	3.820554	8.876751	5.830063	3.840986	5.644721	-5.626304	1.671479	-6.409167	3.420370	3.858469	8.914688	5.830074	
5863	-1.843812	-0.974415	-12.043603	4.909077	0.610039	6.918165	6.511849	13.227307	6.934067	0.762910	0.156869	-11.702527	4.901974	-2.793679	6.174949	6.511845	13.227292	6.934058	2.641654	6.049840	6.152361	-12.358970	-13.419225	3.785285	-9.570110	-8.812018	0.976502	0.762910	0.156869	-11.702526	4.901974	-2.793679	6.174949	6.511789	13.227120	6.933947	-1.551865	4.714135	5.761188	-1.640809	-5.709937	3.816136	-1.909183	4.810395	6.937988	-1.843812	-0.974415	-12.043603	4.909077	0.610039	6.918165	6.511795	13.227138	6.933959	
1705	-11.187772	-7.643290	-9.160855	7.770890	7.885306	5.681975	7.115773	13.536721	5.927436	-11.187772	-7.643290	-9.160855	7.770890	7.885306	5.681975	7.115707	13.536595	5.927381	-11.187773	-7.643290	-9.160855	7.770890	7.885306	5.681975	7.115859	13.536883	5.927508	-11.187771	-7.643290	-9.160855	7.770890	7.885306	5.681975	7.115641	13.536470	5.927326	-11.187770	-7.643290	-9.160855	7.770890	7.885306	5.681975	7.115573	13.536341	5.927268	-11.187769	-7.643290	-9.160855	7.770890	7.885306	5.681975	7.115464	13.536134	5.927177	
46	2.856536	6.992744	6.737739	-6.301657	-19.388739	1.202606	-6.802474	-8.913013	-0.664462	-9.002657	2.408410	-9.908735	5.887585	0.583236	6.870944	7.517785	11.944472	5.872802	-1.872414	5.788587	5.916096	-6.300910	-18.004649	1.202606	-5.514238	-7.624758	-0.664443	-9.002657	2.408410	-9.908735	5.887584	0.583236	6.870944	7.517609	11.944091	5.872623	-9.002657	2.408410	-9.908735	5.887582	0.583236	6.870944	7.517362	11.943554	5.872370	-9.002657	2.408410	-9.908735	5.887581	0.583236	6.870944	7.517064	11.942907	5.872065	
1715	-8.760959	-3.186758	-10.483645	5.800215	-0.125640	4.432633	4.119423	11.574231	8.388283	2.352359	2.959670	-6.139848	2.113985	-5.996957	-1.348410	3.968507	11.423407	8.388366	1.857724	6.310471	6.425026	-4.617318	-22.407859	-1.367851	-13.180818	-10.880099	3.234038	-2.833818	0.165424	6.425004	-4.617304	-16.917112	-1.367851	-7.893824	-5.593105	3.234038	-4.993221	0.164484	4.393296	2.042926	-6.308012	-1.361205	-1.990562	5.464842	8.388806	-2.477055	-3.182660	-6.152267	3.676475	-4.461428	0.497739	4.119456	11.574272	8.388290	
895	2.722789	5.976916	7.718087	-9.735637	-23.188178	1.502714	-12.940657	-11.001928	1.858045	-5.573755	3.638034	7.711138	-5.882755	-5.814361	7.411740	-4.258092	3.571506	7.749638	-5.573668	3.638034	7.715752	-8.478263	-10.615426	2.105515	-4.261682	3.567654	7.749636	-11.856842	-0.654635	-10.468542	2.324215	0.080792	7.634999	2.221777	10.050934	7.749157	0.025209	5.199146	7.715798	-6.781069	-6.075732	7.324402	-6.019375	1.810953	7.749644	0.025221	5.199167	7.718027	-9.252627	-10.976667	1.898072	-6.019411	1.810917	7.749644	
896	0.480709	0.359092	-8.763696	5.874941	-1.849072	6.348907	7.024904	12.944474	5.808223	1.382117	4.700191	1.624596	-6.455807	-15.282473	0.010793	-6.576712	-6.122066	0.343185	-2.012491	-5.264038	-12.409982	5.898851	2.148325	6.348907	7.165186	13.083938	5.807448	-2.012491	-5.264038	-12.409982	5.898851	2.148325	6.348907	7.165119	13.083719	5.807305	0.480709	0.359092	-8.763696	5.874941	-1.849072	6.348907	7.024844	12.944289	5.808106	-2.012491	-5.264038	-12.409982	5.898851	2.148325	6.348907	7.165013	13.083370	5.807079	
