9265	-3.496311	-0.773155	7.998178	-8.983460	-17.223676	1.297542	-10.054683	-10.666525	-0.495502	
6760	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
936	-10.130507	-4.267033	-15.369444	6.415576	1.641042	4.571731	3.985779	7.258371	6.446270	
5936	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6761	-8.048025	-10.628581	-12.286187	6.045472	1.758499	5.495702	4.035373	10.343921	7.608441	
1767	-5.407527	-2.856628	-9.573351	8.165562	1.223819	7.978290	6.595202	12.125432	6.373285	
7601	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
7602	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8434	-6.832891	-5.930598	-8.541230	7.123024	-0.491456	8.066105	5.413844	12.982292	7.199295	
3430	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5097	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3432	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5939	-9.523221	-5.573712	-9.473411	5.886657	5.162978	8.021569	7.716420	11.578877	5.968523	
4270	-6.752369	0.838851	7.604203	0.543826	-15.490086	0.840365	-5.225108	-3.762544	1.395523	
7607	-11.791410	-4.989086	-11.035494	5.844795	2.588020	7.230421	7.382536	12.178981	5.095906	
3435	-16.520755	-7.584869	-8.719693	7.753198	1.366806	8.751553	6.734936	11.786498	6.070211	
7608	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8441	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
7610	-15.372502	-3.139057	-11.795148	7.641225	-1.696493	7.180978	7.019871	12.660168	6.909909	
1775	-5.989835	2.527670	8.394878	-2.200919	-9.749992	-2.001705	-1.522554	6.242472	5.885889	
114	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9277	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5107	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3441	-11.440339	-4.173328	-8.663343	8.053148	-1.509511	5.449565	6.270719	11.600541	5.982573	
116	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
2610	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
117	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
952	-11.452471	-3.198385	-10.676063	4.987779	1.916466	7.637188	6.161899	12.504552	7.087193	
9280	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1782	1.837874	7.148565	7.789118	-5.430660	-15.669215	1.175499	-9.888916	-7.132458	2.762135	
1784	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9282	-10.595827	-2.847624	-5.967014	5.804809	-1.277864	3.798188	5.637233	11.563858	6.322325	
8449	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6778	-9.902338	-2.504982	-5.289827	6.565547	-0.820696	4.424325	8.009379	11.949974	7.223726	
4285	-12.699662	-1.102039	-10.105993	6.715524	2.491819	7.306228	8.211230	11.723547	4.895329	
9285	-6.719486	-0.793672	-14.315653	7.140786	1.455782	7.161407	5.348616	11.398672	6.355401	
2617	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5958	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
2619	-5.399578	-4.090741	-16.316712	6.930186	5.482964	4.778084	4.336516	11.488316	5.515174	
960	-11.693442	-5.329802	-10.260990	7.981926	0.977156	6.917821	6.402169	10.706651	4.586947	
5117	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6783	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3452	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8456	-9.208175	-6.908380	-12.787960	2.761273	0.586693	8.945019	6.351109	12.146135	7.001532	
5119	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5962	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3455	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1796	-10.669576	4.395479	-0.146542	8.063887	-3.851885	1.835649	4.976325	8.529226	4.029993	
965	-5.216603	1.780828	6.028098	-9.375371	-15.998872	2.047025	-10.952896	-6.760993	3.096916	
9296	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
7633	-8.595176	-2.039635	-8.556865	7.253966	0.929038	6.967434	7.106248	8.226188	3.104070	
5969	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8465	-6.645453	2.946756	5.918019	-10.494236	-12.156019	3.329612	-4.171059	-11.124807	-5.885027	
9299	-9.748853	-5.389911	-9.741843	5.519026	4.282192	6.993296	7.092714	11.822775	5.304019	
4299	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6798	-13.688369	-6.421671	-11.597838	6.444444	2.118612	6.169651	5.876521	8.337956	5.771875	
3468	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5980	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8474	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4307	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
147	-12.731631	-6.617282	-6.421346	6.192848	0.436415	5.390715	6.311147	11.533250	5.437430	
1811	-7.328861	-5.663777	-14.934807	5.141595	-1.791483	5.360622	5.239466	12.128727	6.291774	
980	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
982	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6806	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5141	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
7647	-9.770141	-3.398077	-14.770982	6.084756	1.608049	6.435350	6.178251	12.366486	5.575048	
8478	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9312	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4312	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3476	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9314	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5988	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
2646	-14.568567	-2.546424	-9.697771	4.983849	-1.221280	4.492805	7.428438	12.352657	5.921253	
4315	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5146	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
988	-13.982060	-2.079251	-9.463879	9.231853	2.078908	7.753491	6.245727	11.428270	6.577357	
6814	-9.434553	-3.779758	-6.391993	7.250425	4.657005	7.973860	6.444204	11.330310	5.464686	
5994	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
159	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5995	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5151	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
7658	-13.355116	1.245624	-11.558686	9.249431	4.343763	6.377209	4.028941	11.762374	8.260507	
994	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3486	5.373589	6.852907	5.766944	-10.119535	-19.210052	0.018829	-7.458396	-6.895731	0.553635	
8491	-10.244594	-6.259361	-17.661940	8.054045	1.684341	6.510904	4.861860	9.945739	5.101271	
4323	-11.159948	-7.512202	-16.523236	8.868031	1.968616	2.240627	7.542121	12.138395	6.277531	
163	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8492	1.965454	6.142903	7.208990	-3.914825	-18.967978	-0.624173	-9.158596	-6.125745	2.415040	
6000	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
165	-8.999259	0.327204	-12.870011	7.215401	-0.436337	4.007142	6.360239	12.537689	6.761952	
6002	-13.228395	-6.998082	-10.799351	6.181312	1.085673	8.318817	6.312646	12.637360	6.899426	
7663	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4328	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9332	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1835	3.745752	3.019366	3.407453	-0.694151	-13.584877	-3.573980	3.387212	9.400108	5.859743	
7666	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
168	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3494	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6006	-9.602272	-9.255731	-8.666879	3.183817	0.517430	5.545579	6.353123	9.970759	7.455534	
8498	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
7668	-8.023297	-5.857120	-10.404822	7.059822	1.924405	4.771527	5.902139	13.006892	7.432140	
8500	-7.595816	-6.107812	-16.861836	5.355691	0.543925	5.362845	6.847328	11.082331	6.973422	
9337	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6010	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4336	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8503	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3501	3.401985	6.388955	6.379175	-6.064460	-20.271708	0.624868	-14.308548	-13.213003	0.768891	
6832	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9341	-12.104495	-7.753124	-10.014724	6.296824	0.232049	4.488373	3.904307	10.350490	6.900149	
6834	0.494349	7.421074	8.209316	-11.041008	-14.075762	6.082904	-11.829310	-10.635262	0.959877	
2669	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4342	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6835	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1014	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
182	-8.881393	-6.474478	-10.214783	5.362031	1.969959	7.641458	5.437115	10.674159	5.413377	
2675	4.784547	6.108435	6.755872	-4.270435	-21.905210	1.995084	-14.821462	-17.831592	-1.601926	
9348	-11.076078	-2.533365	2.651086	6.257088	-0.344556	6.456269	0.045960	6.753843	5.848963	
2676	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
7682	-12.530646	-3.015948	-13.533859	5.065046	3.263098	5.546431	3.848475	10.415062	6.556276	
7683	-7.674372	-7.252711	-10.861717	4.670876	-0.357857	5.852210	8.407695	12.885449	6.177914	
4350	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3513	-10.234694	-0.832412	-9.022365	6.373293	3.942634	6.116752	6.831753	12.435865	7.345958	
9353	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1020	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9355	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6028	1.864562	5.870014	7.100409	-3.017941	-21.342025	1.528071	-9.208698	-15.470241	-1.816185	
4353	-12.386041	-1.864670	-11.126123	8.774500	1.860947	6.573686	5.958595	9.670101	4.500234	
3518	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6030	-10.703085	-0.349347	-9.492896	6.432077	3.970693	8.481306	7.307008	10.625456	5.550852	
3522	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
2687	-0.041511	4.875521	8.005722	-4.948831	-15.373272	-0.224131	-15.562100	-9.646412	6.716420	
2689	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6853	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1868	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
197	-10.824490	-1.042382	-8.688654	8.243435	1.535598	8.497702	6.824295	10.593688	6.324290	
3527	1.393018	7.524983	7.969471	-14.519036	-16.553504	4.152396	-13.370074	-13.566656	-0.429250	
6037	-8.290613	-6.418758	-13.406483	6.017809	0.837265	6.273476	7.091581	13.493091	6.393792	
1869	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6855	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6038	-0.335071	5.857648	5.751210	-5.171621	-14.443028	0.140749	-13.737155	-9.860981	2.857871	
1870	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6039	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8529	-12.403168	-4.285980	-5.584221	8.354559	0.112741	5.977043	6.833023	11.144379	4.929038	
4367	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6858	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
202	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4369	-11.014048	-5.834204	-7.294445	4.415328	1.040942	6.522075	7.396798	10.076408	3.002133	
1037	-13.653291	-6.710645	-8.512988	4.449175	0.803224	8.547762	7.630435	12.344421	5.329789	
7705	-14.529218	-1.433210	-9.984115	8.474032	1.164802	6.031901	4.788624	11.466788	6.017329	
2700	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1879	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1039	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
2701	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3537	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5203	-9.369562	-10.369973	-6.028413	8.718013	-0.756011	5.768382	6.637694	12.553703	5.762199	
5205	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4377	-1.152190	2.508486	-14.386730	4.179273	3.129958	5.411936	5.608683	12.798236	7.173433	
5207	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
2706	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5208	-13.305276	-6.465907	-15.772144	7.156803	1.710241	8.923962	5.804945	12.106397	6.333579	
9382	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
2708	-6.059181	-11.357043	-8.370957	6.291907	1.395335	6.697214	2.761148	9.196465	6.667243	
3544	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6873	-9.676434	-7.213567	-9.245859	4.642182	-0.858962	7.316006	6.281590	11.226486	5.688044	
8544	-11.606878	-5.684104	-15.408907	6.399107	5.529783	5.803916	5.566278	12.145193	6.868180	
5212	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
2712	-13.683276	-6.233182	-10.911543	7.480595	2.187381	6.838056	7.850427	12.418823	5.228331	
9387	1.272238	0.102164	-8.400228	2.453464	-4.330785	3.208594	2.997137	10.498512	7.159645	
1894	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
7720	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1054	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3551	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4390	-13.108395	-5.122230	-10.046699	5.725871	-2.887390	7.931850	6.233846	10.267421	3.752538	
9393	-10.294813	-5.277096	-8.546142	5.576287	0.971928	6.498061	3.524311	8.634847	5.415870	
228	-10.374348	-2.889441	-12.394609	7.323049	0.712133	5.304623	8.243525	12.292609	5.686103	
1903	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5227	2.013490	7.070678	3.294582	-6.991038	-19.845969	1.107812	-15.043662	-17.279516	-1.824458	
230	1.402508	5.469491	8.132717	-8.380173	-20.672877	-0.977868	-11.616425	-12.652195	-1.369357	
9398	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1906	-0.587059	3.834102	6.351819	-7.155398	-17.138503	2.235346	-7.990035	-12.238208	-4.654787	
5229	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9399	-8.591964	-6.078376	-11.838931	8.423985	3.939043	6.633089	8.127030	12.016336	4.535663	
9400	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5231	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6072	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3562	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4399	-13.343880	-4.724446	-7.810274	6.077559	2.059997	6.993365	4.183697	10.987487	5.563858	
6890	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1909	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6074	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8562	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9405	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4405	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
240	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6895	-10.207020	-4.814799	-12.988772	8.724968	2.376449	6.809151	8.218106	12.448587	7.127503	
7740	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
241	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6896	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1072	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1073	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
