2501	6.437591	4.525274	3.696254	1.141213	-5.866663	7.476612	4.476925	8.279094	3.473747	5.848014	3.617759	-3.487556	4.688199	-3.288206	7.482513	7.598533	11.386530	3.460348	0.095729	2.679144	-8.819506	6.300178	2.148320	7.482518	8.214837	11.958031	3.416946	
2	-12.005076	-5.863799	-9.046073	6.562264	2.535490	7.345032	8.804081	10.661351	5.859589	-3.608988	-0.938450	6.906696	-2.811039	-12.250271	3.040827	-3.506588	-7.536473	-0.027566	3.970648	4.418458	0.530127	-0.347461	-8.597815	3.040827	0.217204	-3.645402	0.139713	
7500	3.427505	7.211673	7.723144	-12.448076	-18.047855	0.538532	-11.071897	-14.095229	-3.159287	-3.320329	1.607074	4.375833	-0.778478	-7.508182	0.538811	0.996236	3.908561	2.776370	-6.099997	-1.841898	-5.265710	5.638564	0.346339	5.570189	6.867410	9.779586	2.776240	
836	2.925671	6.559172	7.023157	-12.399373	-17.974730	1.343368	-7.590284	-13.880595	-5.279475	1.118688	5.132677	0.835737	-0.079990	-4.659048	6.586934	3.472756	3.567276	1.105355	-2.547964	-0.161786	-3.276284	0.100418	-2.411865	6.587201	5.340383	5.436047	1.106499	
3336	-6.241669	-4.432706	-5.701312	3.529440	-3.567033	6.392844	6.102316	9.740984	5.589616	-2.629402	0.002277	4.988808	-1.497309	-21.462641	1.219704	-3.108351	-5.528575	-0.469276	1.887817	5.923800	5.185037	-4.900395	-26.229036	1.219334	-5.324067	-7.744459	-0.469445	
5002	-11.002500	-2.446963	-11.666435	6.430407	0.959205	6.383190	6.269963	11.228094	8.113394	-5.070409	3.567199	6.683898	-3.016103	-10.946271	4.011843	-10.142452	-9.555769	3.741944	2.350733	6.613432	6.683492	-3.241847	-12.648823	4.011838	-4.843931	-0.028249	7.970944	
4169	-10.805325	-1.750275	-10.495719	5.869094	2.765454	8.409439	5.309078	12.264400	7.009822	-3.480777	4.161552	6.204632	-8.801349	-10.944072	4.766798	-6.468143	-6.076039	0.446599	1.621248	6.697091	6.204632	-8.801349	-16.452496	4.766798	-7.963992	-7.571888	0.446599	
5837	3.020971	6.914853	6.311405	-10.461256	-21.831428	1.451022	-5.637712	-6.681857	0.444136	-8.469611	-4.497078	-9.541240	5.931693	1.521555	7.717084	6.557056	11.094831	6.026056	-0.764231	6.523934	5.039796	-6.186626	-12.851638	1.451022	-1.946804	2.277295	5.712380	
1671	-7.529520	-5.056736	-12.516440	7.031356	2.587935	8.086056	6.018308	11.672720	6.655822	2.514887	1.427237	-0.036808	1.238580	-6.750320	4.085698	5.994763	11.649184	6.655829	2.514887	1.427237	-0.036808	1.238580	-6.750320	4.085698	5.994645	11.648718	6.655778	
8338	4.129572	6.607425	5.003259	-5.010947	-22.836559	1.465508	-11.304307	-14.334622	0.221794	3.399162	2.228113	-1.329465	7.048912	-5.942518	1.502899	-0.784350	2.266802	6.303261	-7.435567	-3.699491	-8.217563	9.050333	2.542179	7.955727	5.335864	8.391857	6.308103	
10	-5.885923	2.436432	6.547056	-12.278347	-10.866041	0.160294	-13.223266	-12.905038	-0.222664	-10.515501	-5.318524	-6.348317	5.697956	2.087984	5.738207	2.574415	9.029318	5.914150	-10.515501	-5.318524	-6.346590	5.697956	2.087984	5.738207	2.571375	9.026026	5.914053	
6672	1.273965	1.377801	-6.983328	5.622010	-3.606761	4.711565	6.363646	12.172010	6.709244	3.861661	6.526830	6.521493	-5.431706	-19.000109	1.388263	-6.385869	-6.273267	1.013470	-8.909923	-2.860744	-8.255906	6.521661	-1.621974	5.318032	6.363893	12.172257	6.709244	
844	3.634391	7.874931	8.210644	-10.844554	-22.830008	-3.665569	-9.693000	-10.555688	1.882835	-9.677605	-3.665321	-3.024976	7.062777	-2.959972	2.945602	8.164116	11.496553	6.077960	0.699968	7.588548	2.032277	0.457251	-8.152531	-3.625367	0.867918	4.168535	6.046140	
7508	-14.164801	-9.962504	-5.863491	7.443526	-0.000964	3.412813	6.517658	11.552925	7.046066	-4.724483	-1.320922	5.076914	-3.683067	-9.508263	-0.551512	-4.267095	-5.752993	0.524901	1.763279	2.370111	5.077094	-3.709957	-14.894986	-0.551512	-4.273066	-5.758964	0.524901	
845	0.850251	6.340439	6.362256	-10.027691	-24.191329	1.345625	-5.747838	-8.772900	-0.669852	-4.255180	-1.745737	-6.946146	6.549019	-3.461493	2.568496	7.423027	10.311714	5.243898	-4.119522	-1.739692	-0.481949	6.540573	-3.490038	2.559786	7.411035	10.299707	5.243882	
5844	-9.406230	-5.005020	-8.476276	4.900548	-0.733204	6.534906	5.902622	10.796683	4.899765	-0.729285	4.040101	4.546565	-6.128661	-15.049228	2.358906	-2.448433	-1.069142	1.384995	-0.654546	4.279206	4.232213	0.423459	-8.197429	3.010659	-1.263161	3.630881	4.899746	
14	1.074902	7.149908	5.922397	-1.997095	-13.203644	0.666496	-11.233350	-13.325090	1.465421	-7.905691	-2.532988	-5.385407	6.686604	1.190564	6.720419	-3.109398	-5.201134	1.465425	-3.641271	2.835402	5.922350	-1.676228	-10.709080	0.666496	-6.860437	-8.952178	1.465421	
5846	3.292549	3.453530	0.503890	1.172846	-12.887218	-1.672044	5.653696	9.154402	6.575265	1.548836	5.218686	7.110560	-7.073658	-21.010996	-1.672044	-7.669598	-10.153824	0.590332	-1.132617	-2.003507	-5.028413	7.530387	-2.570120	4.250984	7.784448	11.287118	6.577228	
2512	0.059084	4.382746	6.623613	-6.563042	-17.932378	0.146114	-6.553060	-7.619936	-0.538597	-11.928265	-3.143044	-10.183381	7.048127	0.051946	5.736443	6.109373	11.527160	5.946070	-5.182921	1.028708	6.596639	-6.562771	-16.333243	0.200003	-5.075314	-6.142189	-0.538597	
2513	1.339974	6.891623	6.594498	-5.463240	-19.046245	1.424266	-11.649138	-9.836757	0.836718	-3.253165	4.150831	6.535075	-5.373506	-14.961560	1.424278	-7.145719	-5.331339	0.838716	-9.527353	-2.461972	-7.554456	7.817495	3.602914	7.707367	2.051346	6.400188	3.373179	
1681	1.507213	7.392292	5.613683	-10.613080	-17.865855	0.036169	-10.480339	-14.267224	0.471814	-4.553613	5.040267	5.613653	-10.613079	-17.272417	0.036169	-10.479743	-14.266628	0.471814	-11.277443	0.972811	-9.353429	7.311835	-0.289136	5.469134	4.888101	7.094208	6.464807	
849	-4.456461	-0.923635	-9.755256	3.725571	3.926384	7.970530	7.432118	10.738035	5.129110	2.402794	6.401188	7.129579	-13.992092	-13.095300	2.271527	-8.383073	-11.187928	-0.981662	3.266299	6.401214	5.643420	-3.518008	-9.288177	2.271659	-1.814858	1.490804	5.128854	
8345	2.032640	5.003315	7.040361	-10.575736	-21.967572	2.247463	-13.463056	-10.764992	1.447025	-7.842485	-5.922878	-10.709373	2.708108	1.762592	8.137315	3.803964	11.939336	6.885391	1.185227	-1.171588	-7.273039	1.362517	-4.300865	2.610053	3.665684	11.801578	6.885847	
20	3.593225	-0.349078	-4.311414	-8.001065	-15.328042	-0.126395	-3.769238	-6.820528	-3.505802	0.565072	4.388723	2.070610	-8.877955	-15.126974	-0.126395	-15.378665	-18.429955	-3.505802	1.927385	-0.350325	-5.676172	4.521952	-6.025477	1.489025	2.558514	6.134747	3.121721	
851	-0.739190	5.843819	7.594295	-5.105005	-8.180476	-0.072215	-15.199970	-12.672500	2.073135	-9.649566	-5.422322	-2.839919	6.620473	0.938048	6.041137	3.148243	11.916943	8.318379	-15.273716	0.825214	6.148473	3.019377	-2.102703	5.804221	-3.458004	5.316080	8.323332	
853	-10.674751	-5.940035	-11.196628	5.806850	2.966704	8.326689	6.928748	12.367419	5.978974	-10.674751	-5.940035	-11.196628	5.806850	2.966704	8.326689	6.928682	12.367025	5.978657	-10.674751	-5.940035	-11.196628	5.806850	2.966704	8.326689	6.928620	12.366656	5.978360	
5016	-0.974626	4.936375	6.771679	-14.857759	-11.515226	-0.228992	-7.493447	-6.915860	1.025098	-6.615411	-3.992727	-11.594604	3.137124	-0.219454	1.833580	5.125684	11.432056	6.754072	-1.167081	4.278836	6.732886	-6.090629	-6.734979	-0.228592	-2.913715	3.394014	6.755240	
3354	-9.410780	-1.424828	-9.921683	6.500185	2.791878	6.875543	6.391353	12.358713	5.184003	2.375622	7.866198	6.982762	-2.656536	-13.812489	2.618437	-9.295345	-7.442342	1.069596	-9.410780	-1.424828	-9.921683	6.500185	2.791878	6.875543	6.391282	12.358430	5.183820	
5854	-10.966459	-4.220394	-11.704171	5.121042	2.298554	6.012851	7.060991	10.120481	6.435936	-8.509341	0.828025	6.163845	-6.512179	-13.174270	-0.414378	-5.208330	-3.075909	5.508866	-8.826595	0.793016	4.079820	-0.045530	-6.564159	2.396696	0.044405	3.085639	6.417680	
