7498	-7.868773	-4.130935	-5.428291	5.648555	0.116927	6.625057	-0.740411	-2.828105	1.821151	-11.136271	-6.269496	-7.363525	6.635270	0.136520	6.625823	5.867460	9.242027	7.283411	-2.603441	0.784714	3.915484	-4.448016	-6.907228	0.450973	-3.054011	-5.963081	1.720921	-3.095308	0.734846	4.030381	-4.505364	-6.909960	0.440775	-3.113159	-5.995537	1.721035	-0.989777	2.099496	3.855775	-4.342809	-7.002880	0.453388	-3.073494	-5.897979	1.720753	-3.068266	2.172584	4.803792	-4.616485	-7.101690	0.365565	-4.308090	-6.061292	1.721548	-3.360175	0.834774	4.153345	-4.551886	-6.925698	0.429279	-3.194814	-6.021905	1.721145	-3.486401	0.986806	4.266764	-4.584718	-6.945832	0.418416	-3.292689	-6.041190	1.721240	-0.515748	3.052436	3.976877	-4.322987	-7.099465	0.441607	-3.316249	-5.876538	1.720733	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
5832	0.908247	7.771391	8.304664	-5.200601	-14.103946	3.212748	-8.021181	-5.766625	0.916939	0.976151	7.776457	8.227642	1.657017	-9.167249	3.212865	-2.270722	5.691230	6.630184	1.362457	7.801680	8.011462	1.894454	-8.771090	3.213016	-1.708960	6.261300	6.630422	1.539451	7.811221	7.743770	1.932303	-8.711962	3.213051	-1.427325	6.545989	6.630576	1.350935	7.801018	8.023504	1.890988	-8.776752	3.213012	-1.726674	6.243371	6.630413	1.771424	7.821812	7.038998	1.954265	-8.683068	3.213069	-1.024421	6.952174	6.630841	1.037970	7.780932	8.210285	1.717034	-9.070007	3.212891	-2.184735	5.778717	6.630215	1.210540	7.792516	8.134540	1.834808	-8.870969	3.212965	-1.937314	6.029967	6.630315	1.403255	7.803986	7.964325	1.905591	-8.753104	3.213026	-1.645667	6.325336	6.630454	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
6665	1.756024	6.122406	7.916384	-2.867984	-13.498138	7.401682	-6.706229	-6.703480	0.132703	-8.728673	-4.597815	-9.317309	3.943186	1.514016	9.717242	7.662244	13.852397	6.321703	-8.728672	-4.597815	-9.317309	3.943184	1.514015	9.717242	7.660787	13.847995	6.318869	-8.728673	-4.597815	-9.317309	3.943186	1.514016	9.717242	7.662315	13.852610	6.321841	0.494427	5.666719	7.136620	0.178571	-7.724888	7.401683	-2.191482	4.032661	6.354098	-8.728672	-4.597815	-9.317309	3.943183	1.514015	9.717242	7.660448	13.846970	6.318208	-8.728673	-4.597815	-9.317309	3.943186	1.514016	9.717242	7.662125	13.852037	6.321471	-8.728673	-4.597815	-9.317309	3.943186	1.514016	9.717242	7.661947	13.851501	6.321126	-8.728673	-4.597815	-9.317309	3.943186	1.514016	9.717242	7.662012	13.851695	6.321251	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
1667	-8.009327	-4.282513	-4.408091	7.010881	3.868093	6.949771	6.358379	14.475327	7.719740	-4.548908	8.078261	7.627410	-0.966917	-14.572162	0.816349	-8.801542	-7.043133	1.356158	-8.009328	-4.282513	-4.408091	7.010881	3.868093	6.949771	6.346725	14.455182	7.711854	-8.009327	-4.282513	-4.408091	7.010881	3.868093	6.949771	6.351561	14.463539	7.715123	-8.009327	-4.282513	-4.408091	7.010881	3.868093	6.949771	6.351760	14.463884	7.715258	-8.009327	-4.282513	-4.408091	7.010881	3.868093	6.949771	6.348437	14.458140	7.713011	0.414065	8.286159	7.627410	-0.967122	-16.919769	0.816349	-8.801610	-7.043201	1.356158	-8.009328	-4.282513	-4.408091	7.010881	3.868093	6.949771	6.348019	14.457418	7.712728	-8.009327	-4.282513	-4.408091	7.010881	3.868093	6.949771	6.358238	14.475083	7.719644	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
834	-10.580134	-3.250257	-8.432460	8.103288	-0.026802	7.176772	5.579523	14.033225	7.185732	-10.580134	-3.250257	-8.432460	8.103285	-0.026802	7.176772	5.579241	14.032819	7.185625	-10.580134	-3.250257	-8.432460	8.103456	-0.026802	7.176772	5.593311	14.053087	7.191008	-10.580134	-3.250257	-8.432460	8.103295	-0.026802	7.176772	5.580072	14.034015	7.185942	-10.580134	-3.250257	-8.432460	8.103302	-0.026802	7.176772	5.580669	14.034876	7.186170	-10.580134	-3.250257	-8.432460	8.103286	-0.026802	7.176772	5.579379	14.033018	7.185678	-10.580134	-3.250257	-8.432460	8.103454	-0.026802	7.176772	5.593159	14.052867	7.190950	-10.580134	-3.250257	-8.432460	8.103455	-0.026802	7.176772	5.593243	14.052988	7.190982	-10.580134	-3.250257	-8.432460	8.103287	-0.026802	7.176772	5.579454	14.033125	7.185706	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
4166	-0.612321	-7.167516	-5.568347	7.937102	-1.381435	5.973398	6.020178	12.373398	5.919905	-0.612321	-7.167516	-5.568347	7.937101	-1.381435	5.973398	6.020086	12.372788	5.919398	-0.612321	-7.167516	-5.568347	7.937104	-1.381435	5.973398	6.020395	12.374839	5.921102	-5.807082	-8.853081	-5.573883	7.937142	-0.899710	5.974236	6.020369	12.374504	5.920800	-5.807082	-8.853081	-5.573883	7.937141	-0.899710	5.974236	6.020269	12.373840	5.920248	-5.807082	-8.853081	-5.573883	7.937142	-0.899710	5.974236	6.020315	12.374151	5.920506	-0.612321	-7.167516	-5.568347	7.937102	-1.381435	5.973398	6.020133	12.373104	5.919661	-0.612321	-7.167516	-5.568347	7.937101	-1.381435	5.973398	6.020023	12.372375	5.919055	-0.612321	-7.167516	-5.568347	7.937099	-1.381435	5.973398	6.019889	12.371485	5.918316	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
7499	-11.971709	-5.565160	-8.793862	5.563805	-2.650470	1.430258	7.401390	14.723048	5.075792	-11.971711	-5.565160	-8.793865	5.564794	-2.650468	1.430258	7.407778	14.717796	5.108383	-11.971709	-5.565160	-8.793861	5.559626	-2.650470	1.430258	8.059308	14.718482	7.066962	-11.971709	-5.565160	-8.793862	5.559715	-2.650470	1.430258	8.058991	14.718073	7.066313	-11.971711	-5.565160	-8.793865	5.564881	-2.650468	1.430258	7.408349	14.717328	5.111271	-11.971709	-5.565160	-8.793862	5.559835	-2.650470	1.430258	8.058564	14.717524	7.065442	-11.971709	-5.565160	-8.793862	5.563725	-2.650470	1.430258	7.400889	14.723461	5.073214	-11.971709	-5.565160	-8.793861	5.563705	-2.650471	1.430258	7.400761	14.723567	5.072552	-11.971710	-5.565160	-8.793863	5.564026	-2.650470	1.430258	7.402793	14.721891	5.083003	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
5000	-10.425626	-3.625175	-6.829183	7.381288	-2.756069	3.296019	6.733018	14.205153	3.122659	-10.425626	-3.625175	-6.829183	7.381286	-2.756069	3.296019	6.733014	14.205062	3.122586	0.845152	7.314635	6.944934	-10.050289	-16.747761	-3.069084	-6.813323	-3.472053	-1.197238	-10.425626	-3.625175	-6.829183	7.381289	-2.756069	3.296019	6.733022	14.205241	3.122731	-10.425626	-3.625175	-6.829183	7.381259	-2.756069	3.296019	6.732921	14.203100	3.121005	-10.425626	-3.625175	-6.829183	7.381298	-2.756069	3.296019	6.733054	14.205916	3.123275	-10.425626	-3.625175	-6.829183	7.381335	-2.756069	3.296019	6.733178	14.208531	3.125382	-10.425626	-3.625175	-6.829183	7.381349	-2.756069	3.296019	6.733226	14.209553	3.126206	-10.425626	-3.625175	-6.829183	7.381316	-2.756069	3.296019	6.733114	14.207181	3.124294	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
3334	-3.966721	-3.445897	-6.953106	5.137214	-3.251097	2.193588	6.990227	14.897560	6.228433	-3.966722	-3.445897	-6.953106	5.137213	-3.251097	2.193588	6.990052	14.897238	6.228297	-3.966721	-3.445897	-6.953106	5.137215	-3.251097	2.193588	6.990267	14.897634	6.228464	-3.966721	-3.445897	-6.953106	5.137214	-3.251097	2.193588	6.990174	14.897463	6.228392	-3.966797	-3.445941	-6.953106	5.137019	-3.251097	2.193588	6.966917	14.854563	6.210299	-3.966723	-3.445898	-6.953106	5.137210	-3.251097	2.193588	6.989726	14.896637	6.228043	-3.966721	-3.445897	-6.953106	5.137213	-3.251097	2.193588	6.990145	14.897409	6.228369	-3.966723	-3.445898	-6.953106	5.137209	-3.251097	2.193588	6.989569	14.896347	6.227920	-3.966722	-3.445898	-6.953106	5.137211	-3.251097	2.193588	6.989784	14.896744	6.228088	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
5833	-7.853752	-6.319306	-10.312728	7.255901	0.538743	5.673752	6.079574	14.322519	7.092954	-7.853752	-6.319306	-10.312728	7.255901	0.538743	5.673752	6.080692	14.325638	7.094765	-7.853752	-6.319306	-10.312728	7.255901	0.538743	5.673752	6.080757	14.325819	7.094870	-7.853752	-6.319306	-10.312728	7.255901	0.538743	5.673752	6.080587	14.325347	7.094596	-7.853752	-6.319306	-10.312728	7.255901	0.538743	5.673752	6.080807	14.325959	7.094951	-7.853752	-6.319306	-10.312728	7.255901	0.538743	5.673752	6.080614	14.325421	7.094639	-7.853752	-6.319306	-10.312728	7.255901	0.538743	5.673752	6.077106	14.315626	7.088952	-7.853752	-6.319306	-10.312728	7.255901	0.538743	5.673752	6.080380	14.324770	7.094261	-7.853752	-6.319306	-10.312728	7.255901	0.538743	5.673752	6.079427	14.322109	7.092716	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
