2503	0.927229	0.497459	-5.385123	0.371585	-10.375573	0.558711	6.385412	12.907601	6.696009	-11.121753	-5.506386	-11.599722	6.693012	0.476940	7.173519	6.432415	12.954554	6.695964	3.400926	7.174437	6.526264	-4.783054	-14.919198	0.558710	-6.149382	0.381514	6.696099	3.612586	7.189320	6.535812	-4.783060	-14.967177	0.558710	-6.491948	0.021591	6.695334	4.885949	7.245738	6.570230	-7.543214	-21.129939	0.558710	-10.906712	-10.140827	0.939514	3.501590	7.181770	6.530984	-4.783058	-14.935939	0.558710	-6.308869	0.213916	6.695811	-11.121705	-5.506383	-11.597338	6.693011	0.476940	7.173519	6.422890	12.938441	6.690676	-11.121707	-5.506384	-11.597465	6.693011	0.476940	7.173519	6.423398	12.939299	6.690957	
5	-5.274266	-1.463555	-7.917120	3.853549	0.332839	5.810500	6.352856	12.067272	5.347231	1.422833	7.756981	6.587780	-12.453303	-20.503187	-0.130231	-10.813823	-11.271229	-0.825516	-5.274266	-1.463555	-7.917119	3.853549	0.332839	5.810500	6.352748	12.066769	5.346849	-2.689318	5.288193	6.293921	-3.498919	-8.293160	2.193654	-1.765053	3.975856	5.372799	1.195116	2.670365	-1.546212	-0.756210	-10.603670	0.757667	6.191172	11.914395	5.355832	-5.274266	-1.463555	-7.917121	3.853549	0.332839	5.810500	6.352939	12.067658	5.347524	-5.274266	-1.463555	-7.917119	3.853549	0.332839	5.810500	6.352623	12.066190	5.346409	-5.274266	-1.463555	-7.917118	3.853548	0.332839	5.810500	6.352504	12.065636	5.345988	
5004	1.752823	5.798325	6.047321	-4.775095	-16.132570	1.075773	-7.569701	-6.538870	0.657035	-9.937416	2.110947	4.002303	6.332041	-3.049793	6.708087	-1.460346	5.871667	6.960615	-8.219833	-4.078843	-5.629069	6.668721	-1.066040	7.172715	6.663838	13.974633	6.948474	-8.219833	-4.078843	-5.629074	6.668721	-1.066040	7.172715	6.663875	13.974745	6.948512	-8.219833	-4.078843	-5.629081	6.668721	-1.066040	7.172715	6.663923	13.974886	6.948560	-8.219833	-4.078843	-5.629061	6.668721	-1.066040	7.172715	6.663786	13.974479	6.948421	-8.219833	-4.078843	-5.629089	6.668722	-1.066040	7.172715	6.663975	13.975040	6.948612	-8.219833	-4.078843	-5.629055	6.668720	-1.066040	7.172715	6.663745	13.974359	6.948380	
9170	-4.801381	-5.497036	-11.793401	5.847578	-1.933537	0.479990	6.038839	12.859706	6.738653	-4.801381	-5.497036	-11.793407	5.847578	-1.933537	0.479990	6.039462	12.861014	6.739106	2.188338	-0.646285	-11.475878	5.755287	-3.225911	-0.455010	6.039599	12.861329	6.739225	-4.801381	-5.497036	-11.793408	5.847578	-1.933537	0.479990	6.039611	12.861327	6.739215	-4.801381	-5.497036	-11.793403	5.847578	-1.933537	0.479990	6.039008	12.860059	6.738776	1.085379	5.747283	6.465524	-6.774518	-17.525424	-3.418817	-8.861360	-7.395589	1.383129	-4.801381	-5.497036	-11.793406	5.847578	-1.933537	0.479990	6.039318	12.860712	6.739002	-4.801381	-5.497036	-11.793404	5.847578	-1.933537	0.479990	6.039178	12.860418	6.738900	
5005	2.003155	6.503237	7.575760	-10.577603	-22.810919	2.139651	-9.629245	-10.619601	-1.597608	-8.530319	5.116444	7.142493	1.148866	-4.905210	6.094915	-2.893499	1.825355	4.110338	-4.574514	5.225846	7.575746	-10.577473	-18.353420	2.143538	-9.418585	-10.408941	-1.597608	-9.531297	2.239907	-6.624523	6.411467	-0.563303	6.881518	7.486146	12.186057	4.093949	-9.531297	2.239907	-6.624522	6.411369	-0.563303	6.881518	7.485911	12.185467	4.093619	-9.531297	2.239907	-6.624523	6.411530	-0.563302	6.881518	7.486297	12.186437	4.094162	-9.531297	2.239907	-6.624522	6.411299	-0.563304	6.881518	7.485744	12.185047	4.093383	-9.531297	2.239907	-6.624521	6.411190	-0.563305	6.881518	7.485484	12.184395	4.093017	
6682	-6.060287	-7.147148	-3.448677	5.418389	-0.062835	4.936123	4.741867	13.366122	8.928269	-3.729782	-0.568240	2.770676	0.508557	-5.190502	-1.058211	-0.038778	8.601076	8.943429	-6.060287	-7.147148	-3.448677	5.418389	-0.062835	4.936123	4.741961	13.366260	8.928307	-3.732242	-0.568220	2.771768	0.508424	-5.190649	-1.058244	-0.042775	8.596784	8.943378	-6.060287	-7.147148	-3.448677	5.418389	-0.062835	4.936123	4.741753	13.365953	8.928223	-6.060287	-7.147148	-3.448677	5.418389	-0.062835	4.936123	4.741447	13.365503	8.928100	-6.060287	-7.147148	-3.448677	5.418389	-0.062835	4.936123	4.741642	13.365790	8.928178	-6.060287	-7.147148	-3.448677	5.418389	-0.062835	4.936123	4.741544	13.365646	8.928139	
2521	1.456719	7.366168	6.769775	-0.558091	-19.405944	1.201232	-11.711966	-12.148177	-0.750096	-3.869343	1.738046	6.769775	-0.557980	-13.552647	1.201232	-6.492177	-6.928386	-0.750095	-11.393171	-5.087108	-11.702467	8.498804	0.859607	7.345784	6.346912	12.296525	5.635874	-9.654063	0.248714	1.118625	2.375867	-2.146066	7.341111	-6.292510	-6.728719	-0.750095	-11.393154	-5.087108	-11.702467	8.498801	0.859607	7.345784	6.346768	12.295935	5.635473	-11.393141	-5.087108	-11.702467	8.498799	0.859607	7.345784	6.346663	12.295506	5.635181	-11.393162	-5.087108	-11.702467	8.498803	0.859607	7.345784	6.346839	12.296227	5.635671	-11.393125	-5.087108	-11.702467	8.498796	0.859607	7.345784	6.346525	12.294944	5.634800	
4191	1.397178	8.152612	6.335285	-11.412628	-13.044537	1.061934	-7.890237	-7.786806	-0.091139	-5.512816	1.504433	-8.642673	7.343214	1.979122	7.072756	6.643229	12.921428	6.083878	2.000158	8.152612	6.332350	-2.331101	-7.831955	1.065951	-4.230517	2.044976	6.080885	-5.512817	1.504431	-8.642673	7.343214	1.979122	7.072756	6.642661	12.920417	6.083479	-5.512817	1.504432	-8.642673	7.343214	1.979122	7.072756	6.643051	12.921111	6.083753	-5.512818	1.504430	-8.642673	7.343214	1.979122	7.072756	6.642423	12.919991	6.083311	-5.512817	1.504432	-8.642673	7.343214	1.979122	7.072756	6.642885	12.920816	6.083636	-5.512817	1.504430	-8.642673	7.343214	1.979122	7.072756	6.642532	12.920186	6.083388	
863	-8.977232	-2.144556	-9.489587	5.508209	1.296156	5.796438	8.028227	13.145875	5.883020	-8.977228	-2.144556	-9.489587	5.508208	1.296156	5.796438	8.028100	13.145498	5.882779	-8.977230	-2.144556	-9.489587	5.508209	1.296156	5.796438	8.028161	13.145679	5.882894	2.957708	7.411675	5.697148	1.489285	-11.903403	-0.314260	-1.552924	3.568304	5.886450	4.459413	7.411895	6.049855	-9.436427	-20.784112	-0.314260	-5.245109	-6.702629	-0.692297	-8.977225	-2.144556	-9.489587	5.508208	1.296156	5.796438	8.028027	13.145278	5.882639	-8.977208	-2.144556	-9.489587	5.508208	1.296156	5.796438	8.027570	13.143912	5.881768	-8.977091	-2.144556	-9.489587	5.508202	1.296156	5.796438	8.024513	13.134770	5.875936	
2531	0.928745	5.001383	9.179527	-14.840857	-22.351179	0.657588	-4.096647	-5.123744	-1.222545	2.615922	5.385459	8.898133	-3.253520	-16.473578	0.657588	-1.359785	2.679260	3.843596	-9.193469	-4.730725	-7.883661	2.021271	0.447754	7.092983	7.659271	11.536912	3.692947	-9.193472	-4.730726	-7.883661	2.021326	0.447756	7.092983	7.659352	11.538006	3.693891	-9.193478	-4.730726	-7.883661	2.021421	0.447760	7.092983	7.659494	11.539922	3.695544	-9.193463	-4.730725	-7.883661	2.021174	0.447750	7.092983	7.659127	11.534975	3.691276	-9.193476	-4.730726	-7.883661	2.021386	0.447758	7.092983	7.659442	11.539226	3.694944	-9.193465	-4.730725	-7.883661	2.021211	0.447751	7.092983	7.659182	11.535713	3.691914	
