-0.032592	0.555597	0.520224	-0.058880	0.713867	0.695354
-0.418662	0.692779	0.627500	-0.461525	0.704907	0.299258
-0.178674	0.700247	0.943059	-0.382921	0.709071	-1.010980
-1.166780	0.917518	0.622359	-1.230807	0.697111	0.434850
-1.038843	0.881561	0.574197	-0.333452	0.224470	0.384216
-0.973480	0.935463	0.589448	-0.481036	0.113301	0.570484
-2.457542	0.651718	0.120302	-1.183157	0.892451	0.490915
-2.194560	0.536579	0.491958	-1.491934	1.175634	0.278343
-0.750137	0.106583	0.080999	-1.708766	0.880673	-0.240813
0.043283	0.978921	0.076646	-1.287114	0.522367	0.112139
0.044962	0.600377	0.567226	-0.318087	0.565593	0.213739
-0.041618	0.165687	0.164421	-0.557296	0.648746	0.702876
-0.359794	0.616253	-0.066309	0.875479	0.354019	1.161750
-0.697836	0.778049	0.837705	0.733505	0.769126	1.619839
-2.409650	0.558273	0.461047	-0.725194	0.931807	-0.094643
-2.572875	0.854697	0.605946	-1.749174	1.107994	0.002028
-2.420093	0.129603	0.147428	0.334455	0.918405	0.508058
-0.902576	0.592850	0.606816	-0.095259	1.158250	0.370367
-0.905282	0.685860	0.582041	-0.235090	0.984405	0.016041
0.176582	1.073822	0.381143	-0.423247	-0.059227	0.897354
0.283808	0.929155	-0.205089	-0.284086	0.373793	1.095979
-2.298853	0.843083	0.028001	-1.562849	0.923506	-0.795569
-0.786071	0.727911	0.440439	-1.796622	0.883245	0.465478
-2.432347	0.582892	0.736214	-0.911443	0.075176	-0.874426
-2.313746	0.778724	0.067729	-0.195475	0.793009	0.075643
-0.563372	1.053707	-0.693004	-0.087678	0.728930	0.900787
-0.535278	1.165379	0.620689	0.182217	0.739623	-1.104149
-1.489038	0.601136	0.537142	-0.171280	-0.328887	0.534537
-0.045666	0.397031	0.437139	-0.472401	1.234788	0.142901
-0.953551	0.882051	-0.667797	-0.862714	0.658696	0.949635
-0.298308	1.021861	0.212825	0.084335	0.054179	1.015079
-2.532752	0.711081	0.232827	-1.721892	0.549585	0.637144
0.295139	0.819522	0.597506	-0.921320	-0.245815	1.080175
-0.233692	0.887290	0.488155	-1.609927	0.677013	-0.445865
-0.112929	0.975360	0.371398	-1.039049	0.680910	0.572698
-2.752136	0.908168	0.056582	-0.296787	0.700608	0.182759
0.415519	0.777818	-1.313439	0.471861	0.744893	0.890014
0.245874	0.836654	-0.110023	-0.060108	0.465171	-0.546544
-0.371326	0.494208	-0.076786	-0.996055	0.261779	0.186495
-0.009933	0.352958	0.633144	-0.277501	-0.499993	0.519185
-3.099326	0.794329	-0.022250	-0.092310	-0.178007	0.718827
0.449074	-0.512637	-0.296888	-1.028260	-2.142995	0.582127
