0.982715	0.711589	-0.000438	0.867038	0.849114	-1.630435
0.643689	0.523048	0.203987	0.500845	0.818168	-1.716823
1.278678	1.015209	0.978138	1.364478	0.932950	-1.215180
0.578688	1.305842	0.988922	0.589798	1.054412	-0.765148
0.852027	0.986830	0.540245	1.477169	0.933475	-0.806728
0.412835	0.764733	0.489411	0.897236	1.138111	-1.539522
0.237241	1.194241	1.157444	0.140727	1.233406	-0.160644
-0.239115	1.189916	1.138106	0.685869	0.995342	-1.163368
0.797984	0.836641	0.487898	1.104233	0.822106	-1.267169
-0.130291	0.606055	0.434846	1.254378	1.256045	0.109573
0.123868	0.975355	0.768332	0.387517	1.082682	0.122350
0.460931	0.977263	1.106713	0.613938	1.199809	-1.245217
0.092637	0.684054	0.955884	0.398076	1.208208	0.202568
0.984313	0.871318	0.881038	0.273754	1.178407	-1.130390
1.074941	0.514341	0.652798	1.105642	1.013616	-0.120587
0.201105	0.584972	0.083965	1.210295	0.743834	-0.957301
0.305178	0.500081	0.710037	0.894106	1.012292	-0.968370
0.607887	1.030709	0.875139	0.677991	1.051792	0.606019
0.543434	0.890551	0.990447	1.423072	1.052494	-0.281885
0.949059	0.874495	0.662400	0.933288	0.902203	-1.170646
0.852604	0.466932	0.450227	1.417824	0.880037	-1.522179
0.204883	0.839064	0.616979	1.703195	0.779732	-1.298327
0.690725	1.156093	1.074034	0.587034	0.821515	-0.239190
0.427171	1.177438	1.145948	-0.398692	1.283064	-1.047720
0.464994	1.067161	0.937629	0.027713	1.276158	-1.056285
0.198566	1.206829	1.377417	-0.478284	1.283639	-0.789021
0.635355	1.232270	0.907431	0.139415	0.976965	-0.255298
0.994209	1.065552	0.552260	-0.272933	0.977936	-1.147861
0.936102	0.941906	0.670615	-1.283835	0.917516	-1.431804
0.017395	1.401611	0.867099	-0.765780	1.239228	-1.389531
0.284363	1.640176	1.066992	-0.160917	0.745593	0.112034
1.086429	0.771037	0.457459	1.066952	0.962646	-1.462261
0.845994	0.778049	0.472113	1.578911	1.186121	-0.725882
0.404119	0.778510	0.901621	1.310174	0.693639	-0.182212
1.082348	0.872621	0.381109	0.953939	0.766402	0.121086
0.985025	0.700591	0.462716	0.834530	0.945657	0.120667
0.938902	0.181170	-0.176321	0.984948	0.623924	0.001826
0.912215	0.801637	-0.873865	-0.225343	0.986796	0.118929
-0.226539	0.530682	0.800511	1.531159	1.072504	-1.546861
0.529485	0.261287	0.213867	0.861177	1.396240	0.293377
0.749305	0.609568	0.081835	1.069036	1.261924	-1.305351
0.844589	0.969484	0.685013	0.974735	1.209150	-1.078210
0.747293	0.931425	0.500194	0.194133	0.714633	-0.965432
0.841497	0.629138	0.241755	1.439660	0.938232	-0.165967
1.005213	1.071494	0.785529	0.150162	0.965401	-0.332614
0.985973	0.967462	0.392647	0.220701	0.718061	-1.112581
0.700133	1.081558	0.558780	0.878906	0.531885	0.020878
1.363694	0.956936	0.771037	0.402100	0.657357	0.021074
0.692766	1.137454	0.819292	1.008999	0.813006	-1.228181
1.086131	0.519555	0.371992	0.680678	1.050366	-0.100803
0.183453	1.059141	0.157148	0.651584	0.458128	-1.048074
1.070598	0.639051	0.283315	0.375339	1.165769	-1.436363
0.811806	0.508286	0.672113	0.333165	0.910507	-0.086292
0.622846	0.537800	0.550646	1.272960	0.686472	-1.636823
1.428229	0.728917	0.066673	0.725665	1.091319	-1.139574
-1.047755	1.015602	0.988902	0.008442	1.408834	-1.193351
0.321610	0.796655	0.836487	0.745818	0.947853	-1.511887
1.108443	0.103638	0.430868	1.120807	1.089443	0.101149
0.057710	1.256190	1.088030	1.277677	0.854520	-0.013136
0.693181	0.840473	0.442708	1.699678	0.773275	-1.128452
0.771343	0.814532	0.730473	0.207685	0.875731	-0.176839
0.556006	0.824012	0.983781	0.476193	1.144115	-1.130011
0.717587	0.915412	0.496600	1.034147	1.139614	-0.489856
0.363674	1.016878	0.982085	-0.098696	1.132300	-0.087071
0.140275	0.723262	0.438921	-0.547720	0.852687	0.019294
0.786018	1.501619	1.391608	-0.552416	1.222322	0.222153
