NODE103X	GENE414X	GENE417X	0.922893	1
NODE104X	GENE160X	GENE159X	0.922825	6
NODE105X	GENE345X	GENE348X	0.922722	1
NODE106X	GENE379X	NODE97X	0.922472	1
NODE107X	GENE89X	GENE70X	0.922390	12
NODE108X	GENE92X	GENE91X	0.922021	12
NODE109X	NODE31X	GENE191X	0.921003	1
NODE110X	NODE63X	GENE128X	0.920850	6
NODE111X	GENE40X	GENE34X	0.920819	12
NODE112X	NODE73X	GENE438X	0.920230	1
NODE113X	NODE59X	GENE176X	0.919926	1
NODE114X	NODE42X	NODE43X	0.919780	1
NODE115X	GENE278X	GENE441X	0.919508	1
NODE116X	NODE39X	NODE99X	0.918373	1
NODE117X	GENE16X	GENE10X	0.918367	3
NODE118X	NODE71X	NODE91X	0.918050	1
NODE119X	GENE37X	NODE44X	0.917772	12
NODE120X	GENE115X	NODE85X	0.917469	6
NODE121X	GENE22X	NODE86X	0.917429	3
NODE122X	GENE164X	GENE158X	0.917243	6
NODE123X	GENE246X	GENE222X	0.917000	1
NODE124X	NODE74X	NODE114X	0.916969	1
NODE125X	NODE68X	GENE424X	0.916723	5
NODE126X	GENE251X	GENE241X	0.916529	1
NODE127X	GENE169X	GENE163X	0.916501	12
NODE128X	GENE344X	GENE254X	0.915799	1
NODE129X	GENE152X	GENE151X	0.915752	6
NODE130X	GENE259X	GENE230X	0.915446	1
NODE131X	GENE431X	GENE434X	0.915337	8
NODE132X	GENE307X	GENE221X	0.915250	1
NODE133X	GENE145X	GENE131X	0.915218	6
NODE134X	GENE213X	GENE201X	0.915154	10
NODE135X	NODE118X	NODE112X	0.914668	1
NODE136X	NODE95X	NODE30X	0.913932	8
NODE137X	NODE69X	NODE70X	0.913621	1
NODE138X	GENE17X	GENE14X	0.913615	3
NODE139X	GENE421X	GENE288X	0.913565	5
NODE140X	NODE116X	NODE106X	0.913466	1
NODE141X	NODE123X	GENE215X	0.912587	1
NODE142X	GENE49X	GENE48X	0.911889	12
NODE143X	GENE77X	GENE67X	0.911273	12
NODE144X	GENE250X	NODE98X	0.911210	1
NODE145X	GENE58X	NODE94X	0.910994	12
NODE146X	NODE87X	NODE47X	0.910881	1
NODE147X	GENE139X	GENE132X	0.910858	6
NODE148X	GENE269X	NODE54X	0.910851	1
NODE149X	GENE249X	GENE224X	0.910177	10
NODE150X	NODE49X	NODE120X	0.909909	6
NODE151X	GENE147X	GENE142X	0.909872	6
NODE152X	GENE72X	GENE66X	0.909420	12
NODE153X	GENE361X	GENE357X	0.907029	1
NODE154X	GENE305X	NODE100X	0.906977	5
NODE155X	NODE132X	GENE199X	0.906023	1
NODE156X	GENE35X	GENE31X	0.905706	12
NODE157X	GENE103X	GENE98X	0.905663	6
NODE158X	NODE137X	NODE75X	0.905367	1
NODE159X	GENE226X	NODE141X	0.905342	1
NODE160X	GENE409X	GENE432X	0.905234	8
NODE161X	GENE120X	GENE56X	0.905127	12
NODE162X	GENE87X	GENE74X	0.905113	12
NODE163X	GENE162X	GENE129X	0.904840	6
NODE164X	NODE124X	NODE93X	0.904837	1
NODE165X	NODE55X	GENE290X	0.904531	1
NODE166X	GENE122X	GENE112X	0.903901	6
NODE167X	GENE50X	GENE29X	0.903607	12
NODE168X	NODE78X	GENE412X	0.903164	8
NODE169X	NODE140X	NODE77X	0.902150	1
NODE170X	NODE67X	NODE57X	0.901932	1
NODE171X	GENE39X	NODE111X	0.901097	12
NODE172X	GENE266X	GENE248X	0.901047	1
NODE173X	NODE164X	GENE349X	0.900696	1
NODE174X	GENE25X	GENE24X	0.900254	3
NODE175X	NODE148X	NODE76X	0.900153	1
NODE176X	NODE92X	NODE110X	0.900099	6
NODE177X	NODE130X	NODE144X	0.899903	1
NODE178X	GENE375X	GENE366X	0.899698	5
NODE179X	GENE302X	NODE88X	0.899161	1
NODE180X	GENE363X	NODE81X	0.898394	1
NODE181X	NODE147X	GENE101X	0.897211	6
NODE182X	NODE146X	NODE169X	0.897169	1
NODE183X	NODE150X	GENE104X	0.897062	6
NODE184X	GENE327X	GENE356X	0.896896	1
NODE185X	GENE430X	GENE365X	0.896270	5
NODE186X	NODE109X	NODE158X	0.896162	1
NODE187X	GENE119X	GENE100X	0.895828	6
NODE188X	NODE162X	NODE107X	0.895580	12
NODE189X	NODE153X	NODE135X	0.895267	1
NODE190X	GENE165X	GENE135X	0.895088	6
NODE191X	GENE124X	NODE166X	0.894962	6
NODE192X	GENE137X	GENE114X	0.894912	6
NODE193X	GENE96X	GENE84X	0.894737	12
NODE194X	NODE173X	NODE165X	0.894109	1
NODE195X	GENE166X	GENE161X	0.893936	6
NODE196X	NODE104X	GENE143X	0.892933	6
NODE197X	NODE155X	GENE257X	0.892829	1
NODE198X	GENE134X	GENE95X	0.892800	6
NODE199X	NODE161X	GENE55X	0.892643	12
NODE200X	NODE194X	NODE189X	0.892397	1
NODE201X	GENE202X	GENE196X	0.891145	1
NODE202X	GENE214X	GENE188X	0.891094	10
NODE203X	NODE113X	NODE186X	0.891059	1
NODE204X	NODE102X	NODE108X	0.891056	12
NODE205X	GENE69X	GENE68X	0.891017	12
NODE206X	NODE122X	NODE89X	0.890660	6
NODE207X	GENE20X	NODE117X	0.890391	3
NODE208X	GENE264X	GENE281X	0.890184	10
NODE209X	NODE84X	GENE308X	0.890020	8
NODE210X	GENE110X	GENE105X	0.889459	6
NODE211X	GENE192X	GENE355X	0.889411	1
NODE212X	NODE105X	NODE200X	0.888811	1
NODE213X	NODE119X	NODE171X	0.888768	12
NODE214X	NODE175X	NODE203X	0.888690	1
NODE215X	GENE42X	GENE41X	0.888370	12
NODE216X	GENE33X	GENE28X	0.888289	12
NODE217X	NODE182X	NODE179X	0.888145	1
NODE218X	GENE63X	GENE62X	0.888139	12
NODE219X	GENE206X	GENE205X	0.888059	10
NODE220X	GENE168X	GENE138X	0.886135	6
NODE221X	NODE213X	GENE32X	0.886041	12
NODE222X	NODE159X	NODE170X	0.886020	1
NODE223X	GENE220X	GENE190X	0.884680	10
NODE224X	GENE90X	GENE88X	0.884085	12
NODE225X	NODE56X	GENE325X	0.883408	8
NODE226X	NODE160X	GENE433X	0.882226	8
NODE227X	GENE291X	GENE283X	0.881867	8
NODE228X	GENE148X	GENE125X	0.881648	6
NODE229X	NODE129X	NODE206X	0.881476	6
NODE230X	GENE405X	NODE168X	0.881416	8
NODE231X	NODE204X	NODE224X	0.881250	12
NODE232X	NODE212X	NODE217X	0.881160	1
NODE233X	NODE209X	NODE136X	0.880804	8
NODE234X	GENE237X	NODE149X	0.880398	10
NODE235X	NODE177X	NODE222X	0.880356	1
NODE236X	GENE78X	GENE71X	0.879957	12
NODE237X	NODE196X	NODE176X	0.879955	6
NODE238X	NODE210X	NODE181X	0.879831	6
NODE239X	GENE267X	GENE239X	0.879752	1
NODE240X	NODE195X	GENE102X	0.879512	6
NODE241X	NODE64X	NODE188X	0.879446	12
NODE242X	NODE142X	GENE46X	0.879426	12
NODE243X	NODE121X	NODE207X	0.879284	3
NODE244X	GENE12X	GENE11X	0.878299	3
NODE245X	GENE19X	GENE18X	0.877987	3
NODE246X	GENE236X	GENE243X	0.876893	1
NODE247X	GENE167X	NODE163X	0.876543	6
NODE248X	GENE231X	GENE262X	0.876499	1
NODE249X	GENE185X	GENE227X	0.876260	10
NODE250X	NODE138X	NODE243X	0.875426	3
NODE251X	NODE125X	GENE425X	0.875150	5
NODE252X	NODE214X	NODE235X	0.874631	1
NODE253X	NODE184X	NODE180X	0.873765	1
NODE254X	NODE233X	NODE227X	0.873601	8
NODE255X	NODE82X	NODE232X	0.873136	1
NODE256X	GENE212X	NODE134X	0.872388	10
NODE257X	NODE174X	NODE245X	0.872119	3
NODE258X	NODE52X	NODE236X	0.871371	12
NODE259X	GENE113X	NODE191X	0.871070	6
NODE260X	NODE218X	GENE60X	0.870739	12
NODE261X	GENE204X	GENE235X	0.870499	10
NODE262X	NODE96X	GENE99X	0.869966	6
NODE263X	GENE228X	GENE184X	0.869720	10
NODE264X	GENE47X	GENE44X	0.869629	12
NODE265X	NODE183X	NODE157X	0.869245	6
NODE266X	NODE172X	NODE90X	0.868759	1
NODE267X	NODE228X	NODE72X	0.868094	6
NODE268X	NODE190X	NODE192X	0.867196	6
NODE269X	NODE231X	NODE241X	0.867132	12
NODE270X	NODE252X	NODE248X	0.866501	1
NODE271X	NODE219X	GENE203X	0.866306	10
NODE272X	GENE121X	NODE199X	0.866220	12
NODE273X	NODE101X	GENE182X	0.865522	8
NODE274X	NODE202X	GENE198X	0.864740	10
NODE275X	NODE79X	NODE250X	0.862776	3
NODE276X	GENE218X	NODE225X	0.862587	8
NODE277X	GENE399X	NODE254X	0.862401	8
NODE278X	NODE139X	GENE285X	0.862384	5
NODE279X	GENE256X	NODE261X	0.861522	10
NODE280X	NODE237X	NODE238X	0.861508	6
NODE281X	NODE143X	NODE242X	0.860884	12
NODE282X	GENE80X	GENE79X	0.859795	12
NODE283X	GENE157X	NODE229X	0.858348	6
NODE284X	NODE255X	NODE253X	0.858289	1
NODE285X	GENE45X	NODE156X	0.858033	12
NODE286X	GENE174X	NODE234X	0.857955	10
NODE287X	GENE253X	NODE128X	0.857679	1
NODE288X	GENE140X	NODE259X	0.857311	6
NODE289X	NODE145X	NODE272X	0.857049	12
NODE290X	NODE193X	NODE258X	0.856922	12
NODE291X	NODE221X	NODE216X	0.856345	12
NODE292X	NODE280X	NODE265X	0.855624	6
NODE293X	GENE411X	NODE185X	0.855603	5
NODE294X	NODE187X	NODE262X	0.855008	6
NODE295X	GENE270X	NODE208X	0.854880	10
NODE296X	NODE220X	NODE288X	0.854805	6
NODE297X	GENE76X	NODE152X	0.853923	12
NODE298X	GENE295X	NODE276X	0.853871	8
NODE299X	NODE283X	NODE133X	0.853502	6
NODE300X	NODE223X	NODE249X	0.852815	10
NODE301X	NODE270X	GENE225X	0.852608	1
NODE302X	GENE229X	GENE186X	0.852494	8
NODE303X	GENE370X	GENE364X	0.852402	7
NODE304X	NODE299X	NODE151X	0.851711	6
NODE305X	GENE252X	NODE126X	0.851528	1
NODE306X	NODE115X	NODE284X	0.850644	1
NODE307X	NODE269X	NODE205X	0.849775	12
NODE308X	GENE373X	NODE306X	0.849346	1
NODE309X	NODE301X	NODE201X	0.849028	1
NODE310X	GENE394X	NODE226X	0.848971	8
NODE311X	NODE260X	NODE289X	0.848896	12
NODE312X	GENE427X	GENE396X	0.848579	5
NODE313X	GENE388X	GENE403X	0.848245	1
NODE314X	NODE263X	NODE274X	0.847713	10
NODE315X	NODE273X	NODE302X	0.847704	8
NODE316X	GENE187X	NODE256X	0.846781	10
NODE317X	GENE282X	NODE309X	0.846346	1
NODE318X	GENE109X	GENE83X	0.846222	12
NODE319X	NODE287X	NODE317X	0.844265	1
NODE320X	NODE278X	NODE251X	0.844258	5
NODE321X	NODE240X	GENE153X	0.844043	6
NODE322X	NODE247X	NODE292X	0.843815	6
NODE323X	GENE372X	GENE367X	0.843674	7
NODE324X	GENE323X	GENE286X	0.843670	8
NODE325X	GENE280X	GENE197X	0.842441	1
NODE326X	NODE266X	NODE319X	0.842383	1
NODE327X	GENE177X	NODE83X	0.842242	10
NODE328X	NODE290X	NODE307X	0.841353	12
NODE329X	GENE261X	NODE300X	0.840858	10
NODE330X	GENE54X	NODE285X	0.840246	12
NODE331X	GENE338X	NODE298X	0.840228	8
NODE332X	NODE271X	GENE195X	0.840200	10
NODE333X	NODE198X	NODE268X	0.839177	6
NODE334X	NODE313X	GENE381X	0.838181	1
NODE335X	NODE275X	NODE65X	0.837839	3
NODE336X	NODE281X	NODE291X	0.836866	12
NODE337X	NODE328X	GENE64X	0.836261	12
NODE338X	GENE171X	GENE245X	0.835386	10
NODE339X	NODE334X	NODE308X	0.834891	1
NODE340X	NODE246X	NODE326X	0.834585	1
NODE341X	NODE310X	NODE277X	0.834120	8
NODE342X	NODE264X	NODE336X	0.834102	12
NODE343X	GENE53X	GENE51X	0.834093	12
NODE344X	GENE234X	NODE314X	0.833424	10
NODE345X	NODE282X	NODE337X	0.832151	12
NODE346X	NODE304X	NODE322X	0.831089	6
NODE347X	NODE340X	NODE339X	0.831085	1
NODE348X	NODE267X	NODE346X	0.827316	6
NODE349X	GENE15X	NODE335X	0.826305	3
NODE350X	NODE127X	GENE150X	0.826282	12
NODE351X	NODE239X	NODE197X	0.825842	1
NODE352X	NODE294X	NODE348X	0.825208	6
NODE353X	NODE327X	NODE344X	0.824694	10
NODE354X	GENE274X	GENE273X	0.824368	10
NODE355X	NODE345X	NODE311X	0.823935	12
NODE356X	GENE368X	NODE323X	0.822830	7
NODE357X	NODE341X	NODE131X	0.822614	8
NODE358X	NODE296X	NODE352X	0.818166	6
NODE359X	GENE75X	NODE297X	0.817702	12
NODE360X	GENE178X	NODE279X	0.817420	10
NODE361X	GENE43X	NODE167X	0.816955	12
NODE362X	NODE329X	GENE194X	0.816473	10
NODE363X	NODE230X	GENE420X	0.814894	8
NODE364X	NODE333X	NODE358X	0.814158	6
NODE365X	GENE73X	GENE65X	0.813030	11
NODE366X	NODE215X	NODE342X	0.811873	12
NODE367X	NODE316X	NODE360X	0.811288	10
NODE368X	GENE219X	NODE331X	0.810029	8
NODE369X	NODE293X	NODE320X	0.809518	5
NODE370X	NODE355X	NODE318X	0.809238	12
NODE371X	NODE351X	GENE111X	0.806555	1
NODE372X	NODE362X	NODE353X	0.806164	10
NODE373X	NODE257X	NODE349X	0.804716	3
NODE374X	GENE312X	GENE326X	0.804071	1
NODE375X	GENE30X	NODE366X	0.803233	12
NODE376X	GENE52X	NODE330X	0.803219	12
NODE377X	NODE286X	NODE295X	0.803210	10
NODE378X	NODE347X	NODE103X	0.802045	1
NODE379X	NODE343X	NODE370X	0.800546	12
NODE380X	NODE361X	NODE375X	0.799213	12
NODE381X	NODE363X	NODE357X	0.797193	8
NODE382X	NODE321X	NODE364X	0.796714	6
NODE383X	NODE305X	NODE325X	0.794876	1
NODE384X	NODE154X	NODE369X	0.794055	5
NODE385X	NODE211X	NODE378X	0.793569	1
NODE386X	NODE178X	NODE384X	0.791506	5
NODE387X	GENE303X	GENE426X	0.787727	8
NODE388X	NODE303X	GENE179X	0.785159	7
NODE389X	NODE367X	NODE372X	0.784947	10
NODE390X	GENE242X	GENE240X	0.784375	10
NODE391X	GENE324X	NODE324X	0.782690	8
NODE392X	NODE332X	NODE389X	0.781594	10
NODE393X	NODE244X	NODE373X	0.778117	3
NODE394X	NODE315X	NODE368X	0.777391	8
NODE395X	NODE374X	NODE385X	0.776711	1
NODE396X	NODE359X	NODE379X	0.775232	12
NODE397X	NODE376X	NODE380X	0.774842	12
NODE398X	NODE354X	NODE377X	0.772558	10
NODE399X	NODE371X	NODE395X	0.771588	1
NODE400X	NODE350X	NODE396X	0.771397	12
NODE401X	NODE400X	GENE117X	0.770808	12
NODE402X	GENE127X	NODE382X	0.765171	6
NODE403X	GENE402X	NODE399X	0.762194	1
NODE404X	NODE392X	NODE398X	0.760384	10
NODE405X	GENE369X	NODE356X	0.753004	7
NODE406X	GENE346X	NODE394X	0.752773	8
NODE407X	NODE391X	GENE347X	0.751989	8
NODE408X	NODE402X	GENE144X	0.750311	6
NODE409X	NODE312X	NODE386X	0.749868	5
NODE410X	NODE388X	GENE392X	0.749364	7
NODE411X	NODE387X	NODE381X	0.748148	8
NODE412X	NODE383X	NODE403X	0.746814	1
NODE413X	GENE419X	GENE380X	0.745749	2
NODE414X	NODE397X	NODE401X	0.743416	12
NODE415X	NODE406X	NODE411X	0.742602	8
NODE416X	NODE338X	NODE404X	0.732688	10
NODE417X	GENE247X	GENE374X	0.723925	9
NODE418X	NODE407X	NODE415X	0.721836	8
NODE419X	NODE390X	NODE416X	0.719976	10
NODE420X	NODE405X	NODE410X	0.701838	7
NODE421X	NODE417X	NODE419X	0.691692	#000000
NODE422X	GENE418X	NODE413X	0.691441	#000000
NODE423X	NODE365X	NODE414X	0.685315	#000000
NODE424X	NODE420X	NODE418X	0.683424	#000000
NODE425X	NODE408X	NODE423X	0.675077	#000000
NODE426X	NODE422X	NODE412X	0.660039	#000000
NODE427X	NODE393X	NODE38X	0.648114	#000000
NODE428X	GENE316X	NODE426X	0.640875	#000000
NODE429X	NODE424X	GENE428X	0.630917	#000000
NODE430X	NODE421X	NODE409X	0.627516	#000000
NODE431X	GENE59X	NODE425X	0.601450	#000000
NODE432X	GENE436X	NODE429X	0.563241	#000000
NODE433X	GENE435X	NODE430X	0.543684	#000000
NODE434X	NODE432X	NODE433X	0.493154	#000000
NODE435X	NODE431X	NODE427X	0.471382	#000000
NODE436X	NODE434X	NODE435X	0.432365	#000000
NODE437X	NODE428X	NODE436X	0.369433	#000000
NODE438X	GENE268X	GENE279X	0.363973	#000000
NODE439X	NODE438X	GENE275X	0.319607	#000000
NODE440X	GENE265X	NODE439X	0.110912	#000000
NODE441X	NODE440X	NODE437X	0.000000	#000000
