-0.763331	0.269735	0.276803	1.236989	0.547653	1.600511
-0.506227	0.422529	0.640470	1.358732	0.694795	1.585519
-1.618360	0.446470	0.449778	1.003256	-0.215522	1.334456
-2.167553	0.626877	0.087625	1.052689	0.175280	1.356715
-0.153836	0.324584	0.995307	0.649205	0.241814	1.939545
-0.033348	0.588479	1.084713	1.417720	0.725724	1.435095
-1.364833	0.835470	0.352936	1.060257	-0.157630	1.561922
-1.359950	1.100487	0.746135	0.097101	0.362190	1.474986
0.312104	0.126377	0.718947	0.510690	0.513641	1.726655
0.480611	-0.198980	0.245827	1.158662	0.493421	1.694033
-0.911761	0.516180	-0.023922	1.340666	-0.057531	0.817294
-1.492004	-0.490844	0.211739	1.297276	-0.129785	1.277253
-0.412584	0.606520	0.797206	1.613778	0.845967	1.671795
-0.262774	0.872549	-0.291198	0.881831	0.362777	1.647925
-0.265906	0.645890	0.963974	1.213102	0.422889	1.787774
-0.817401	0.812991	0.557769	0.766659	0.045915	1.190155
-0.088908	0.938051	0.724348	1.145998	0.337294	0.283653
-0.209781	0.721264	0.741995	1.037421	-0.276418	1.576919
-0.217509	0.592978	0.219772	1.238484	0.085773	1.414716
-0.498425	0.316990	0.623675	1.317075	0.568925	1.645856
-1.106339	1.015080	0.815820	1.302709	0.481312	1.615330
-3.427668	1.067940	0.386464	1.275809	0.260818	1.371651
-0.405452	0.049318	0.631076	0.808733	0.319210	1.219277
-0.615856	0.430403	0.297057	1.481556	-0.035566	1.402356
-0.626751	0.687220	0.481532	1.105088	0.117699	1.466757
-0.854957	0.666663	0.671245	1.590030	0.962496	1.726810
1.049057	-0.316410	0.677553	0.910009	1.004455	1.371577
-0.108585	0.012770	0.939443	1.389698	0.151387	1.818198
-0.495202	0.523843	0.950844	1.322697	0.857432	1.265591
-1.128442	0.838981	0.501505	1.451532	1.074003	1.720191
-1.121256	-1.161006	-0.010586	0.950925	0.104322	1.628726
-3.670478	0.653934	0.864990	1.505829	0.837233	1.725997
-3.046025	0.779287	0.183659	0.352244	0.842639	0.132378
-0.065195	1.347765	1.027827	0.160667	0.691902	0.384082
0.984794	-0.365260	0.616863	0.570370	0.903720	1.270096
0.547619	1.061848	0.631295	0.346269	1.124233	1.733912
-1.259593	-0.562564	0.760382	1.489500	0.707580	1.525128
-1.114539	0.624782	0.058591	1.183031	-0.264041	1.364974
-0.178099	0.667293	-0.770947	0.322133	1.095697	1.341183
-1.915208	1.132545	0.086846	-0.393184	0.797244	1.584791
