-0.606111	-2.530290	1.068128	-1.724081	0.599477	1.368832
-0.436684	-1.390980	0.891523	-1.754217	0.177184	0.648103
0.000991	-0.845889	1.093916	-0.549889	0.128492	1.230291
-0.075240	-0.921658	1.122858	-0.448612	-0.088221	1.190617
-0.102580	-2.565467	0.939718	-0.876127	0.333870	0.800495
-0.720256	-2.603691	1.064845	-0.625627	0.255526	0.577917
-0.515129	-2.829406	1.040687	-1.670448	0.086744	0.320596
-0.282736	-1.453198	1.067419	-1.905147	0.309678	0.525528
-0.145413	-1.334581	1.036081	-0.873867	0.095907	0.627715
-0.217034	-3.030830	1.176532	-1.010975	-0.131067	0.743869
-1.323986	-2.619653	1.094710	-0.379835	0.093808	0.896518
-0.371733	-1.120806	1.026759	-1.867589	-0.145287	0.758007
-1.298641	-0.386443	1.028109	-1.902313	-0.501232	0.623581
-0.457864	-2.821453	0.931426	-1.982450	0.168987	1.306275
-1.618856	-1.669990	1.036399	-0.279157	0.471080	1.372957
0.001449	-1.384708	1.120469	0.011114	0.517588	1.857047
-1.590332	-1.213269	1.097916	-1.264072	-0.631263	1.111421
-1.239312	-1.702039	1.130267	-0.601366	-0.441398	0.990379
-0.823433	-2.627932	1.511351	-1.810725	0.517582	0.105031
