-1.106246	-2.414133	1.154996	1.357391	1.160984	2.203619
-2.178893	-2.256672	1.140896	1.302375	1.129662	2.061227
0.302233	-2.477375	1.346019	1.399538	0.057299	1.853714
-0.025166	-2.802910	1.037160	1.344324	0.193278	2.060146
-2.040134	-2.150345	0.932074	1.328276	1.029199	2.156807
-0.665786	-2.634520	1.319040	1.256715	0.852582	1.934911
0.064584	-2.672465	0.737833	1.248548	0.975417	1.880282
0.125220	-2.399237	1.099739	1.477342	0.464651	1.930348
-0.119060	-2.381091	0.589462	1.182851	1.132080	1.890826
0.029283	-1.018199	1.060414	1.324005	1.229167	2.142526
-0.873401	-0.860857	1.058562	1.213956	0.933590	1.953160
-2.776823	-0.875659	0.453554	1.094958	1.177266	2.173571
-2.254702	-2.314761	1.240999	1.479496	0.939819	2.093492
0.077763	-2.499857	0.619765	1.447827	1.001339	2.057727
-2.423559	-2.444151	1.085375	1.595563	0.889619	2.020994
0.236255	-2.547132	1.341449	1.870890	0.695667	2.051183
-0.954505	-2.387281	0.971272	1.354187	0.886525	1.945522
