17.0,8963.0,0.189983743037,0.824618647768,-1.51269048824,0.317656154363,-1.10419924238,0.595373422967,-1.23204643468,-1.42581622791,-1.11542037426
17.0,1932.0,-0.566951879461,0.838942738174,0.398914365616,0.535039783205,-0.37095738726,0.139721035504,-1.24046006229,-0.935179712991,-0.188049460312
17.0,3580.0,-0.523986088394,0.00558212789487,-0.628435445239,0.87404742591,-1.57409248838,0.623784022881,-0.94368885747,-1.44234784746,-1.25152252264
17.0,4644.0,0.502176082054,1.22194690534,-0.0624430363608,0.841265355328,-1.59468107064,-0.306650232428,-0.825885148745,-0.898577697988,0.122742400383
17.0,9059.0,0.648034339479,0.947586016404,-1.16303895114,0.0143478768455,-0.197542969009,0.154901945027,-0.262058535249,-0.628320297337,-0.942723212078
17.0,2918.0,-0.126276336392,0.322493432658,-1.79575802293,-0.0679852175866,0.0494084139614,0.692734429551,-0.70697666016,-0.674202155093,-0.802034727925
17.0,7467.0,1.83781272776,0.770633864328,-0.133816945841,1.38380465446,0.418501325902,0.538233086704,-0.963289084278,-0.989577211589,-0.439856459361
17.0,6857.0,-0.620594006851,0.901615549108,-0.174784045895,0.359595480307,-0.777100335638,0.434108536305,-1.55074874354,-1.58427208302,-1.588291009
17.0,51.0,0.512032919713,0.209030383033,-1.13735574938,1.56128303145,-0.765421326263,0.819818097573,-0.895653053485,-1.14355738361,-1.65868808977
17.0,7267.0,-0.685853783685,1.08987821398,-0.190211503053,0.914476962475,-1.84568358912,-0.383111657325,-0.516989338428,-0.734223919234,-1.31233672852
17.0,6962.0,-0.978144227881,0.83047874612,0.0557892767785,1.15962383586,-0.927936056476,-0.780722037501,-0.7311939455,-1.09487175154,-1.08987646308
17.0,924.0,0.9860071449,1.07976130851,-0.0852202042526,1.05651388094,0.47651974849,0.266784354628,-1.47437131503,-1.56411723458,-1.37401417478
17.0,3097.0,0.0333473857081,0.906322299639,-0.83232191182,1.69672262214,-1.11135160622,0.247588266364,-1.01042899343,-1.32921524456,-0.874715440605
17.0,52.0,0.933658191145,1.10482238098,0.635545369251,1.31829134161,-1.32455862973,0.316485336173,-1.22385537454,-1.16692676489,-1.24471696187
17.0,634.0,-0.543757544728,0.992579421676,-0.600093080548,1.09354545014,-0.296818682179,-0.0242626408182,-0.768458791965,-1.44410562041,-1.69759643772
17.0,5549.0,0.325153806094,0.947355828349,0.478136938227,1.3789304695,0.67057298677,0.378261808528,-0.657618981828,-0.594030861527,0.0151597005605
17.0,8062.0,-0.520554585962,0.979708017189,0.0122293131934,1.01810931958,0.284926412091,0.541729305362,-0.708679209995,-0.887342301623,-1.23042894232
17.0,2664.0,0.261319797392,0.893300423588,-0.426819867868,1.39031726837,-1.32589215632,0.107490024869,-0.976014196238,-1.22130928339,-2.42550754922
17.0,9049.0,0.652078363801,0.924981709881,-0.374648887888,1.35385390959,-1.94789709889,-0.247096087188,-1.06951837304,-1.17338296842,-1.75111140063
17.0,8951.0,0.529010620799,0.747784790727,0.459846389089,1.08905122258,1.06749539683,0.442482423622,-0.369412519404,-0.718638433751,-1.30708099845
17.0,8306.0,0.174036398203,0.871223503179,-0.081527022222,1.59038193131,-0.970381247715,-0.311943852776,-0.757928189056,-1.11199465061,-1.0683326596
17.0,8906.0,0.542526850942,0.344848558271,-1.12935220798,0.624795067483,0.713007844292,0.670282264899,-0.881133871465,-0.805563144604,-0.540074258671
17.0,9990.0,0.611798958779,0.128630818052,0.149384086013,1.08645646818,-1.24414449603,0.413386659897,-1.18552071441,-1.5018837355,-1.74482609774
17.0,5865.0,0.628069489222,0.232493246864,0.322931479952,0.690779954191,-1.05138503927,0.409437330695,-0.658325755128,-0.82076566072,-1.79629879838
17.0,7008.0,0.730682536935,0.804298165209,-0.190752139624,0.998547318709,-0.408621564521,0.46251016248,-0.573627435462,-1.26295405405,-1.91394773767
17.0,7859.0,0.386515735952,1.1127711584,-0.192337216339,1.11089579155,0.348941729844,0.59409675083,-0.902320043437,-1.17394341934,-2.06005015531
17.0,8925.0,0.865518418742,1.01748132867,0.290190177015,0.549150917308,0.553655549821,0.477314048641,-1.2576816754,-0.985641897401,-0.227303292005
17.0,4334.0,1.02876466559,0.666671522397,-0.317954815501,0.854927819686,0.353928146345,0.582259253648,-1.65968867286,-1.30619159951,-0.196182241435
17.0,807.0,0.86505509261,0.673055128041,-1.26560070932,0.957781122957,0.789925365698,0.607639890077,-0.54312277147,-1.0491337244,-1.277168672
17.0,4850.0,-0.216033970433,0.648607177036,-1.50010456228,1.25880494984,-0.502496876539,0.422628977494,-0.58998720779,-1.0590726913,-1.47137180641
17.0,6811.0,-0.790295557436,0.547480388139,-1.45183410717,1.25514531075,0.139810642769,0.598495778029,-0.784773868368,-0.915560022988,-1.35530177473
17.0,1150.0,0.927820583716,1.32500976169,0.657814421415,0.99229731779,0.102326590167,0.45251607319,-0.547634779378,-0.535551070134,0.0219149238784
17.0,5549.0,0.46592345329,1.05817900485,0.509539496367,0.356322073701,0.247033303226,0.160161060722,-0.677192451893,-0.617289194721,-0.0115757387221
17.0,54.0,-0.706760378263,1.14064798854,0.0903912750754,0.964369351838,-0.97458230163,0.294093207088,-0.910158857134,-1.44642037063,-1.29816595459
17.0,54.0,-0.714745369722,0.423124534784,-0.0211519855795,1.39661590132,-0.900350434105,0.601974681166,-0.885558007794,-1.42885469036,-1.29816595459
17.0,6405.0,0.785858017259,0.796644312058,0.185597932327,1.23109535741,-0.220462043203,0.258501342201,-0.497911932307,-0.624843612847,-0.36211386269
17.0,9665.0,-0.46961566148,0.671148619884,-0.356534418458,1.50474844734,-0.907334119872,0.578293240877,-0.828966583034,-1.04221335504,-1.94618527914
17.0,214.0,0.415894579811,1.16040938564,-0.146383826443,1.12617440825,0.483164965239,0.246234116747,-0.892004710692,-1.1041520285,-0.932112014994
17.0,5490.0,0.247283538104,0.749317193138,-0.485256949688,1.31990780772,0.225308806861,0.444385235128,-1.06756604293,-1.17362069601,-1.43022516152
17.0,7223.0,0.324303692115,1.21029224736,-0.772543390105,0.95646648923,-0.220622295326,0.506863807644,-0.898960247798,-1.32261944392,-0.78194570803
