67.0919,11.2341,,
 1,4078,1.1754,-3.1542
 1,8700,1.3112,-1.7525
 1,4949,2.5335,-2.1501
 1,3416,0.7985,-1.8618
 1,2752,-0.0541,-2.0701
 1,1289,-0.3585,1.2916
 1,7687,-0.7683,-0.2164
 1,9624,-1.5289,-0.1984
 1,1286,1.2158,0.0333
 1,3580,-0.0776,-1.1940
 1,7068,0.5676,0.3123
 1,3943,0.2231,-0.9548
 1,1656,1.8277,-0.4103
 1,6162,-0.6029,-1.7330
 1,6128,0.0374,-1.1028
 1,1179,-0.1674,0.3477
 1,954,0.1983,-0.0296
 1,7068,-0.2402,0.4793
 1,6857,0.8544,-2.4801
 1,8084,0.3543,1.2670
 1,7049,-0.0935,-0.5740
 1,1657,1.1277,-0.1072
 1,8431,1.0853,-0.8858
 1,4840,0.8511,-1.6731
 1,8447,0.4702,1.0249
 1,1611,-0.3125,0.8935
 1,9603,-0.0412,1.1635
 1,51,-0.9834,-2.9554
 1,4850,-0.7281,-3.1223
 1,14,1.5818,-1.7763
 1,5100,1.2082,-2.2422
 1,5515,1.3240,-1.4977
 1,2362,1.2328,-0.5710
 1,5897,0.1502,-2.8265
 1,404,-0.3420,-2.1055
 1,9209,0.5501,0.1925
 1,2899,-0.5319,0.6502
 1,4106,0.2836,-2.2562
 1,3795,0.2094,-1.4385
 1,1744,-0.3160,0.7821
 1,8247,-0.6245,0.0661
 1,1944,-0.2248,1.8164
 1,6298,0.7445,-1.6644
 1,3737,0.0410,0.1795
 1,1955,0.6257,-1.9655
 1,3097,1.4460,-1.5240
 1,4129,0.1475,-0.0649
 1,54,-0.1493,-0.0762
 1,9603,1.6329,-0.7551
 1,937,2.2978,-0.8095
 1,5569,1.1064,-0.8817
 1,6917,1.4093,-1.0828
 1,61,1.3637,-1.2716
 1,3740,1.5587,-0.7640
 1,6324,1.1022,-0.0568
 1,2254,0.4060,-0.6995
 1,657,2.0461,-1.4116
 1,1899,1.1562,-2.5018
 1,8497,0.6117,-1.4185
 1,7580,0.2774,-0.9739
 1,2711,0.8089,0.5309
 1,937,1.4960,0.3761
 1,1258,-0.3601,0.8653
 1,2116,-0.2565,1.1316
 1,5515,0.0233,0.2314
 1,4798,-0.0149,-1.1916
 1,2484,-0.5601,-0.9968
 1,1652,2.0433,-1.6499
 1,6089,0.8400,-0.9921
 1,7260,0.3311,0.9324
 1,5688,0.4427,0.3224
 1,657,-0.0281,0.7670
 1,1791,0.1198,0.2018
 1,1373,-0.0100,-1.8211
 1,1200,0.5003,-0.8093
 1,2679,1.2984,-0.8067
 1,3229,1.2875,-0.6865
 1,6962,0.7725,-1.0987
 1,7193,0.6173,-1.3353
 1,1744,1.1468,-1.4293
 1,5788,1.0544,-1.8006
 1,1349,1.5275,0.8837
 1,956,0.8397,-1.1622
 1,776,0.5453,-0.9668
 1,6811,-0.5263,-0.0337
 1,4894,-0.2531,-0.2415
 1,5973,0.0127,0.9524
 1,8447,-0.3370,1.2665
 1,9370,0.6040,0.2240
 1,5744,0.1829,0.7114
 1,3213,1.9345,-1.5724
 1,632,1.5179,-1.1181
 1,2905,-0.4490,1.2728
 1,237,0.0626,-1.5095
 1,4618,0.4622,-1.7414
 1,3953,-0.0935,-1.6533
 1,3740,0.7914,0.5819
 1,7208,1.4458,-1.3796
 1,5688,1.3890,-1.1463
 1,1186,-0.6337,1.6332
 1,5771,0.8030,-1.8070
 1,1093,0.7688,-1.4800
 1,3737,0.5297,-0.9951
 1,7049,0.5559,-1.4070
 1,9639,1.0989,-1.0495
 1,6824,1.1245,-0.9505
 1,1791,0.6540,-0.9268
 1,6811,1.3972,-1.7065
 1,932,1.0385,-0.8571
 1,6296,1.1033,-1.3119
 1,5451,0.8146,-1.5866
 1,2249,0.3886,0.5748
 1,9989,0.5161,-0.4035
 1,1215,0.3074,-0.2775
 1,325,-0.0413,-1.5737
 1,4894,0.3405,-1.3091
 1,2860,0.8658,-0.3303
 1,3097,0.8319,-0.3267
 1,4549,1.2516,-1.6239
 1,9674,1.3215,-1.5590
 1,5377,0.7845,-1.2315
 1,4729,0.4825,-1.7478
 1,7363,0.4866,-1.8251
 1,1363,0.8505,-1.3970
 1,141,0.5358,-1.3727
 1,4831,0.3086,-1.0211
 1,1979,-0.4070,-1.3122
 1,3447,-0.3532,-0.7579
 1,2535,0.1569,-1.3209
 1,620,-0.1449,-0.9407
 1,8798,0.8443,0.7230
 1,4070,0.6294,1.0408
 1,7498,1.4123,-1.4373
 1,620,1.2581,-1.7340
 1,2081,0.8074,-1.6173
 1,1258,1.9679,-0.7335
 1,1657,1.8839,-1.0869
 1,2187,0.6358,-0.7872
 1,9494,0.6397,-0.4317
 1,7411,0.4432,1.1353
 1,2031,1.2806,-1.2921
 1,2023,0.9646,-0.1140
 1,8520,1.0843,-0.0302
 1,4354,0.7295,-2.1012
 1,2329,0.2747,-0.1558
 1,4549,0.1784,0.2162
 1,9883,0.2712,1.0065
 1,9403,0.3506,0.8674
 1,1200,0.1350,-0.0364
 1,5490,1.5021,-1.3442
 1,5516,1.6652,-1.1373
 1,2985,1.4506,-1.0102
 1,2512,1.4822,-0.8480
 1,1105,0.9919,-1.5792
 1,9188,1.1274,-1.3762
 1,5868,1.6030,-0.9314
 1,1286,1.6749,-1.0398
 1,1890,1.2327,-1.6186
 1,3758,0.9073,-1.8620
 1,8069,0.5521,0.3837
 1,807,0.6900,0.2488
 1,634,0.8526,-1.6121
 1,3111,1.1290,-1.8064
 1,6657,0.5821,-1.8514
 1,6941,0.7420,-1.7434
 1,4724,-0.3438,-1.8037
 1,4691,1.2795,1.2151
 1,937,0.9666,1.1618
 1,3150,0.4670,1.0774
 1,3740,0.1976,1.1928
 1,8810,1.0250,-2.0506
 1,6128,0.9537,-1.7711
 1,1825,-0.6960,-1.8543
 1,8822,-0.3909,-1.9112
 1,4630,0.9515,-0.9337
 1,6572,1.8969,-1.5704
 1,6900,1.8001,-1.8696
 1,819,0.5596,-1.8229
 1,8487,0.6653,-2.2722
 1,4001,-0.4334,1.1028
 1,1349,-0.0223,1.1426
 1,2999,0.4578,0.7460
 1,503,0.0074,0.6819
 1,7746,0.3235,0.7692
 1,4587,0.4301,0.5876
 1,7197,0.0829,0.7316
 1,2362,0.3897,0.6446
 1,2316,0.0975,0.0708
 1,5991,-0.0137,0.1931
 1,2290,0.9005,-1.9701
 1,5525,1.1257,-1.8326
 1,4562,0.8135,-1.5428
 1,9513,0.6441,-1.4526
 1,4070,-0.4446,1.4079
 1,807,-0.3542,1.0489
 1,2901,0.1795,1.4247
 1,8785,0.4281,1.3442
 1,2249,1.1428,-0.6847
 1,6147,1.1072,-0.9501
 9,2938,3.3482,0.8277
 9,8830,2.8471,1.2420
 9,5608,1.5989,1.0119
 9,539,2.7948,-0.6156
 9,732,4.8901,-1.2084
 9,5768,4.1659,-0.5356
 9,2439,2.8894,1.1930
 9,247,3.5999,-1.3687
 9,6489,4.4141,0.2990
 9,9818,4.9248,0.5550
 9,4277,3.9692,-0.9650
 9,4840,4.1479,-0.7337
 9,4811,4.8872,0.6073
 9,8830,4.1905,0.0236
 9,6689,1.9434,0.9508
 9,9917,2.9458,-0.7885
 9,9741,3.7217,-0.4169
 9,3738,2.6721,-0.1628
 9,5543,4.3784,-0.0032
 9,3969,3.3276,-0.2232
 9,7650,2.6508,1.1473
 9,2586,2.4225,-0.9055
 9,1977,3.3073,-1.0605
 9,568,1.4516,0.0531
 9,7290,3.2359,-0.5162
 9,9715,3.4531,0.5839
 9,2752,4.4125,0.5998
 9,5549,4.3138,0.8525
 9,7276,4.0622,-0.9561
 9,3754,3.4813,1.3027
 9,2945,3.1770,1.1110
 9,6501,2.7620,-1.0969
 9,3439,2.2634,-0.4152
 9,839,2.3765,-0.4332
 9,7813,2.5827,0.2459
 9,9456,2.1994,0.4446
 9,2255,1.7635,0.3421
 9,4780,2.9144,-1.2763
 9,2101,3.3658,0.6197
