74.1911,9.1468,,
 4,5266,-1.8410,-0.7486
 4,5714,-0.8668,0.1943
 4,874,-2.7653,-0.5549
 4,1564,-1.5102,-1.7717
 4,1186,-1.3487,1.1565
 4,6736,-2.5454,0.0282
 4, 2,-1.4921,0.1749
 4,8727,-1.8462,-0.4627
 4,2928,-1.5170,-0.7680
 4,5525,-1.0702,0.0737
 4,5499,-2.0640,0.1337
 4,8447,-1.0755,0.4180
 4,2116,-1.6407,0.0926
 4,3156,-2.3027,0.8486
 4,4359,-1.8284,0.2097
 4,6303,-1.7562,1.0945
 4,9603,-0.8359,0.8157
 4,3262,-2.3576,-0.2688
 4,44,-1.2490,0.8631
 4,1696,-2.2343,0.6495
 4,8296,-1.6527,-0.3461
 4,7193,-1.5103,-0.5339
 4,7698,-2.1375,0.1512
 4,5620,-1.8876,-1.2869
 4,7557,-1.5823,0.2759
 4,937,-1.2583,0.5647
 4,7737,-1.7569,-0.1733
 4,7546,-1.5987,0.1082
 4,9571,-1.9950,-0.2350
 4,7687,-2.3105,-0.3124
 4,1774,-2.2615,-0.8667
 4,686,-2.2515,0.3988
 4,5923,-1.6712,0.5305
 4,519,-2.2249,0.1513
 4,8639,-2.3678,0.3727
 4,5568,-1.5787,0.6358
 4,807,-1.0733,0.3408
 4,9209,-1.4720,-0.2776
 4,1744,-1.9424,0.1395
 4,4899,-2.6962,0.8436
 4,684,-2.0325,0.9744
 4,2883,-1.4534,-0.0479
 4,1428,-1.4095,0.0934
 4,7113,-2.4621,-0.7603
 4,69,-2.4206,-0.5796
 4,6977,-2.1848,-0.2010
 4,2437,-2.1996,-0.0099
 4,9748,-2.1093,0.2685
 4,482,-2.5054,-0.2509
 4,1477,-2.2850,0.0668
 4,8431,-2.2706,0.3037
 4,9678,-2.2970,-0.0952
 4,6495,-2.3347,-0.3811
 4,1105,-1.3154,0.2452
 4,7026,-0.8461,-0.1121
 4,2283,-2.0008,0.0739
 4,20,-2.6322,-0.7075
 4,9643,-2.3556,-0.5334
 4,5174,-1.5453,-0.0528
 4,5516,-1.0913,0.2275
 4,5059,-2.1525,0.2449
 4,8541,-1.9144,0.2878
 4,3795,-1.7132,-0.1249
 4,3497,-1.9727,0.3528
 4,1398,-1.8409,0.7817
 4,4840,-2.6639,-0.3801
 4,7623,-2.8753,-0.2106
 4,7826,-1.7926,-0.3175
 4,6957,-1.9260,-0.0217
 4,7026,-1.4524,-0.1243
 4,3498,-1.7577,-0.2711
 4,407,-1.8052,-0.3419
 4,3038,-1.8044,0.0997
 4,5048,-1.1073,0.3166
 4,2901,-1.2696,0.7477
 4,6170,-1.7531,-0.6379
 4,4953,-1.8089,-0.2115
 4,2928,-1.9692,-0.2736
 4,7590,-2.1438,-0.2206
 4,5945,-1.9911,-0.0678
 4,9433,-2.0533,-0.3367
 4,8550,-1.7701,-0.5029
 4,3943,-1.5252,-0.6837
 4,9817,-2.1914,0.1264
 4,4094,-2.6203,-0.0111
 4,2041,-1.8670,0.5617
 4,4172,-2.2066,0.3920
 4,2408,-1.6547,0.5305
 4,297,-1.8102,0.1758
 4,9639,-1.8740,0.6241
 4,9140,-1.7722,0.3254
 4,1657,-1.6418,0.1808
 4,7565,-2.1391,-0.0259
 4,891,-2.1901,0.4053
 4,3773,-2.4134,0.0976
 4,5496,-2.7087,-0.1273
 4,3364,-1.8936,-0.3535
 4,7580,-1.6820,-0.2259
 4,5312,-2.2663,0.1036
 4,9761,-2.1056,-0.1288
 4,1327,-1.9927,-0.2172
 4,716,-2.2005,-0.3388
 4,9172,-1.9099,0.1321
 4,5941,-1.9965,0.0495
 4,8941,-1.9956,-0.2471
 4,3994,-2.0506,-0.2458
 4,2187,-1.4898,-0.5512
 4,2187,-1.8191,-0.4917
 4,1844,-2.4023,0.4713
 4,1942,-1.3903,-0.1419
 4,3229,-1.3803,0.0866
 4,933,-2.3758,0.5280
 4,8549,-2.5107,0.2978
 4,2165,-1.2818,0.8637
 4,5993,-1.3753,0.8335
 4,6157,-2.3995,-0.4080
 4,237,-2.3558,-0.3410
 4,9418,-2.4042,-0.9880
 4,9418,-2.4695,-0.8632
22,5617,-3.2458,-0.1399
22,5950,-2.6096,0.4852
22,4626,-2.6135,0.6669
22,5608,-2.9063,0.7370
15,874,-0.3796,-0.2532
15,480,1.4324,0.3662
15,5399,-0.7441,0.4516
15,2098,0.9312,-0.0105
15,7355,1.1903,-0.3682
15,836,0.6923,-0.5749
15,7316,0.4136,-0.1502
15,9908,-0.6736,0.4110
15,3960,-0.4475,0.2609
15,9908,0.8568,-0.4829
15,5399,1.0926,-0.9829
13,2664,-1.8244,-2.7588
13,4151,-1.9324,-3.2352
13,8705,-3.3968,-2.4293
13,7316,-3.0202,-1.7539
13,3943,-3.0548,-1.2858
13,4151,-3.0361,-2.0391
13,9624,-2.4080,-1.4616
13,246,-2.0494,-1.8410
13,7113,-2.8136,-1.8034
13,3960,-2.8343,-2.2837
13,8085,-2.0128,-2.3924
13,8550,-2.4433,-1.9497
13,1977,-2.7034,-1.7248
13,3015,-2.1021,-2.4396
13,3154,-1.7164,-2.7083
13,2356,-3.2211,-2.0482
13,8436,-2.4438,-2.5876
13,6501,-2.4828,-2.6627
13,7522,-2.6659,-1.8817
13,1852,-2.9091,-2.3835
13,4816,-2.9957,-2.3625
13,2509,-3.0816,-2.0296
13,6277,-3.4451,-2.1841
13,2560,-2.4578,-1.9981
13,2645,-2.2945,-2.4305
13,8875,-2.2882,-2.1622
13,8465,-2.9077,-2.5616
13,2586,-2.7993,-2.2715
13,4423,-2.8066,-2.2122
13,3237,-2.6047,-2.0000
13,9665,-2.2631,-1.8261
13,9138,-2.4298,-1.5341
13,3173,-2.3278,-1.8188
13,4278,-2.1709,-2.2776
