174	2	2	63.795643	142.587431	4.542873	1.024535	0.005294	0.000096	0.000432	1.295161	5.710975
174	2	1	0.034627	0.005545	0.001896	20.210555	73.622713	2.294227	75.217685	191.615174	195.359960
185	2	1	0.099600	0.000196	0.001599	312.343566	24.809625	8.887145	269.385614	86.123617	77.069333
185	2	2	106.742656	37.278709	2.669988	12.418242	0.000624	0.000172	0.057370	0.616801	0.899814
186	2	2	25.770632	32.825089	2.362165	17.028223	0.010179	0.000691	0.028963	0.003687	1.774053
186	2	1	0.133080	0.020912	0.376586	118.533168	70.799781	4.538306	87.737397	5.389345	34.244586
194	2	1	0.149429	0.000382	0.001896	64.613020	96.563094	2.767611	82.337458	113.170960	89.572999
194	2	2	113.361347	91.006646	3.725929	0.926339	0.001288	0.000004	0.004186	0.152338	2.353236
197	2	1	0.082206	0.052934	0.001639	204.385070	70.032758	0.518712	133.571277	218.157158	230.589019
197	2	2	29.151314	109.178956	3.943422	28.087825	0.001244	0.000142	0.001783	0.640389	11.505310
201	2	2	105.731028	188.925941	7.813896	1.001463	0.030167	0.000018	0.000651	0.049357	0.677862
201	2	1	1.545336	0.029609	0.002170	48.776556	263.568655	2.260340	31.679683	91.463106	66.350296
208	2	2	129.765045	293.932892	67.123731	11.511588	0.014038	0.000178	0.000578	0.013344	2.165657
208	2	1	1.789996	0.244741	0.177146	269.686408	594.327777	1.094034	32.297711	25.551215	101.490508
210	2	1	0.155640	0.000903	0.002433	219.065123	407.948436	6.539498	16.726909	38.057925	62.625486
210	2	2	133.191296	57.555983	9.514837	26.452717	0.002117	0.000105	0.000089	0.867400	1.453596
216	2	2	36.514055	314.477284	4.490630	1.802978	0.000611	0.000010	0.048671	0.053810	2.385421
216	2	1	0.010559	0.000863	0.002951	107.861411	139.021095	20.788849	92.975713	134.277242	79.942401
221	2	1	0.008003	0.019229	0.000278	59.118879	257.375336	1.290346	161.101934	686.094266	285.432341
221	2	2	65.782822	91.835433	3.668721	6.875097	0.001763	0.000011	0.006008	0.331614	5.910065
224	2	2	242.140233	98.428691	1.620746	4.433905	0.005091	0.000000	0.000721	0.060769	3.593381
224	2	1	0.151544	0.003256	0.005280	412.991706	89.713177	0.643208	32.845595	10.469728	18.837453
227	2	2	10.628919	224.354763	12.219463	1.413408	0.007199	0.000042	0.039009	0.027346	0.380742
227	2	1	0.001809	0.001221	0.009736	129.611058	4.733273	3.287995	176.669722	83.120475	36.313523
238	2	2	51.510049	28.650313	6.567549	1.215668	0.011142	0.000014	0.012024	0.202891	2.670441
238	2	1	0.038096	0.000592	0.015199	119.385267	111.660724	3.815394	236.716753	164.604276	25.143019
242	2	2	7.360343	37.450550	1.075406	2.284553	0.000625	0.000573	0.180300	0.007198	2.917191
242	2	1	0.007539	0.039586	0.002755	17.468817	47.889717	1.326198	52.619951	43.363371	75.790861
247	2	2	62.338823	264.517800	25.008905	0.873709	0.000247	0.000030	0.011521	0.017477	3.788593
247	2	1	0.295378	0.023363	0.072053	66.495555	42.954995	1.867690	43.499472	118.368796	100.675791
250	2	2	36.949399	93.609822	3.561986	12.888514	0.001179	0.000002	0.000349	0.348345	10.882507
250	2	1	0.037475	0.007257	0.013553	150.489498	220.899601	0.964367	24.233754	120.154511	240.321015
257	2	2	16.858251	66.833846	1.075600	1.102634	0.000387	0.000015	0.001373	0.579744	11.025376
257	2	1	0.093058	0.003645	0.000368	75.188755	49.425306	4.051261	41.948985	48.796914	154.946676
260	2	2	392.259343	21.134089	21.816443	9.281211	0.000013	0.000066	0.001061	0.081459	3.599506
260	2	1	0.081891	0.000656	0.006948	282.538175	4.145436	13.447947	80.411782	81.784753	63.938545
270	2	2	41.476263	778.802119	4.519709	3.166645	0.000779	0.000001	0.000167	0.014553	0.998521
270	2	1	0.325786	0.024599	0.036656	316.263006	36.746782	1.271100	29.504130	58.468716	73.458320
271	2	2	109.771369	201.058428	6.937400	2.333444	0.004117	0.000000	0.001769	2.816316	52.239312
271	2	1	0.070013	0.070445	0.000046	182.056192	29.443392	0.434644	21.683354	90.828050	86.291228
276	2	1	0.120561	0.022143	0.001525	194.021269	612.311513	1.939767	96.104894	619.152936	142.066639
276	2	2	76.483625	71.305873	5.922207	2.444989	0.018966	0.000001	0.021121	0.602548	2.994045
277	2	1	0.015724	0.079316	0.013053	242.844668	5.233064	7.613670	67.319007	22.537319	8.070668
277	2	2	20.533462	555.211638	27.673899	2.593018	0.001015	0.000041	0.359804	0.114492	1.064798
283	2	2	20.396193	44.398253	42.156027	2.221464	0.000771	0.000001	0.011367	0.027238	1.139437
283	2	1	0.013110	0.000475	0.006960	103.571481	36.955674	12.998939	148.537460	52.404580	50.286457
289	2	2	48.321355	39.413774	2.477950	45.174070	0.000423	0.000003	0.000256	0.276546	3.681072
289	2	1	0.011888	0.005265	0.002806	197.884801	9.464170	1.145059	52.482808	69.709820	49.007580
290	2	2	612.842271	83.915941	2.936383	0.687071	0.000338	0.000003	0.000560	0.222121	0.658791
290	2	1	0.135309	0.001110	0.003508	63.135214	0.856511	0.515824	120.865694	66.025893	6.079805
293	2	1	0.073825	0.017163	0.164254	75.354721	167.960596	0.394140	115.183320	217.072326	150.421711
293	2	2	157.980863	64.318105	3.056416	1.889960	0.001302	0.000023	0.002365	0.034094	1.511054
299	2	2	175.449497	69.235641	134.540900	2.248494	0.002609	0.000000	0.000028	1.037022	9.079004
299	2	1	0.132777	0.014383	0.001283	81.235533	90.120849	21.769706	10.988762	137.647252	215.726859
304	2	2	75.547808	254.782433	4.485815	7.035564	0.000144	0.000004	0.000828	0.222646	9.819006
304	2	1	0.126809	0.088299	0.001935	477.343499	16.745714	1.616929	97.079717	62.718580	134.225038
309	2	2	15.180559	137.175212	47.557929	0.991922	0.001761	0.000000	0.000327	0.028101	0.595674
309	2	1	0.009535	0.002812	0.005470	70.100800	298.226159	0.816315	17.206920	84.631686	52.335791
313	2	2	72.638323	158.709316	10.791377	1.005647	0.001037	0.000229	0.004224	0.025291	1.940298
313	2	1	0.037848	0.023439	0.007829	37.088500	52.346965	2.356803	100.740990	58.873929	153.260489
315	2	2	69.926530	68.893024	3.290989	1.744585	0.389497	0.000002	0.000482	0.320937	4.714511
315	2	1	0.025948	0.004651	0.000512	86.391232	165.366936	3.024624	86.189069	212.709845	297.339846
316	2	2	348.185183	131.964128	3.400550	2.298843	0.104035	0.000000	0.000176	0.009803	17.669913
316	2	1	2.093021	0.002409	0.005427	93.484417	202.320402	0.942556	41.665287	57.222912	472.140031
317	2	1	0.005084	0.003409	0.029466	68.427769	3.898581	10.099640	67.979460	43.621486	16.546211
317	2	2	46.458865	59.038493	4.150085	0.796876	0.003721	0.000010	0.001176	0.091587	0.183468
319	2	1	0.115641	0.001571	0.000653	277.465772	116.563234	2.018098	34.311612	287.138107	148.069327
319	2	2	147.782128	132.704824	4.996258	3.895712	0.002727	0.000010	0.025957	0.459816	2.340239
322	2	1	0.328782	0.004744	0.001794	71.384948	195.913228	11.285293	157.520960	81.525360	338.343767
322	2	2	225.385673	61.899678	33.063671	1.460021	0.064535	0.000005	0.000826	0.050428	13.763495
333	2	1	0.155414	0.000112	0.003280	96.264036	329.112041	8.307659	128.759048	70.083407	120.798271
333	2	2	61.206204	10.932504	5.030030	1.055407	0.015194	0.000453	0.101299	2.338908	2.193871
336	2	2	758.821108	37.096624	7.344748	8.433187	0.000705	0.000026	0.007428	0.022819	5.215115
336	2	1	0.164072	0.000183	0.001336	78.725603	12.375458	2.874534	51.662767	61.346069	59.106505
338	2	2	1.858207	67.150210	1.517919	2.734646	0.001310	0.000001	0.011858	0.020030	3.207450
338	2	1	0.002031	0.001363	0.000447	109.466756	69.571861	5.409540	66.870454	71.702474	198.067175
340	2	2	37.740327	108.292686	3.210395	11.551297	0.000270	0.000014	0.000015	0.279213	0.404852
340	2	1	0.048756	0.023177	0.002786	683.785965	35.336567	7.772297	4.617759	85.429119	16.896002
344	2	1	0.025708	0.000393	0.003436	397.646317	169.688149	18.594409	212.683013	220.426673	215.400979
344	2	2	35.785469	59.950048	0.544775	41.229498	0.023291	0.000289	0.170792	1.721536	24.786300
347	2	1	0.030465	0.002624	0.005770	211.233377	127.840044	2.279970	151.960442	260.469204	47.868046
347	2	2	129.516940	104.772479	14.480354	3.421752	0.000909	0.000141	0.001584	0.488429	2.093088
354	2	2	14.663789	54.694847	0.460008	4.040156	0.001239	0.000372	0.000284	0.056391	0.756054
354	2	1	0.222200	0.000106	0.095191	176.117322	91.471982	18.271523	12.715533	41.545405	70.390704
355	2	2	43.719652	136.099504	0.155257	2.420149	0.000197	0.000298	0.000315	0.056008	0.431780
355	2	1	0.273637	0.008534	0.028740	155.738411	10.859728	0.404599	51.284217	274.206318	29.026465
356	2	1	0.013606	0.000171	0.001064	197.147554	206.224939	0.515197	134.284688	303.414874	35.554149
356	2	2	59.123509	73.873294	4.681069	2.183785	0.001298	0.000005	0.003891	0.914355	1.480595
361	2	2	394.038012	284.779207	23.676747	9.930298	0.000697	0.000573	0.001071	0.264656	4.686068
361	2	1	0.186105	0.009959	0.011726	139.919575	266.077185	36.259396	20.661370	162.689801	200.564158
363	2	2	29.638058	51.901416	10.147012	4.561426	0.000401	0.000002	0.019298	0.029838	1.475797
363	2	1	0.010969	0.000132	0.000314	99.532653	6.391653	4.450576	44.654665	176.816243	147.294219
365	2	1	0.006989	0.000168	0.005175	58.626540	0.818907	0.246417	18.764111	3.884651	17.985894
365	2	2	55.571374	20.558185	3.702893	2.798768	0.000308	0.000289	0.008330	0.280100	2.921129
366	2	2	180.286430	69.916449	1.782198	4.308125	0.008396	0.000171	0.000837	1.152991	0.256370
366	2	1	0.044158	0.000480	0.001861	225.842939	16.673199	7.909898	25.232058	15.994256	20.856194
367	2	1	0.128747	0.007361	0.003225	323.071348	38.319744	0.391740	186.031485	103.360131	133.541654
367	2	2	85.506726	92.723235	12.641082	8.133786	0.009725	0.001415	0.543514	2.399653	3.849113
373	2	1	0.014686	0.001290	0.001858	58.103332	72.688438	2.407514	90.608030	50.747259	65.330193
373	2	2	37.588619	5.820693	9.792030	1.986153	0.000632	0.000004	0.177493	1.661124	14.214269
375	2	1	0.019208	0.000846	0.070061	183.161948	68.834551	3.786574	121.810357	41.000654	91.348935
375	2	2	31.682011	36.255174	0.717870	2.903963	0.002150	0.000586	0.005429	0.031255	13.762131
383	2	2	69.744909	486.979422	0.241302	95.549340	0.000799	0.000757	0.001041	0.018667	1.472813
383	2	1	0.396412	0.027705	0.055739	117.614164	8.988267	0.837218	13.282262	32.368397	124.706686
384	2	2	5.897792	44.321475	0.389921	7.389373	0.020509	0.001014	0.127678	0.295115	0.598452
384	2	1	0.043479	0.000913	0.000305	72.092936	146.520021	1.506978	91.529951	280.420498	46.508323
389	2	2	6.612267	140.619026	0.164180	1.317791	0.072224	0.000018	0.002490	0.009641	3.182018
389	2	1	0.032889	0.030652	0.006499	28.906940	66.501593	0.287037	18.753552	55.641446	240.864840
390	2	2	69.095651	32.778411	0.573036	3.396898	0.007518	0.000016	0.000067	0.023862	6.496015
390	2	1	0.687608	0.018942	0.003336	97.394136	92.189657	0.624254	13.532486	66.225962	205.687741
391	2	2	175.361107	153.175633	40.130883	5.674963	0.021357	0.000001	0.000154	0.379502	7.498619
391	2	1	0.069293	0.000847	0.001809	183.740010	130.477841	0.962514	119.658162	35.996706	306.876423
392	2	1	0.035687	0.006080	0.002426	571.557566	0.783947	1.209152	98.771643	192.398401	29.047397
392	2	2	185.555763	170.198204	14.294478	37.620627	0.001217	0.000352	0.001166	0.185047	0.675826
394	2	2	135.472762	173.263746	15.314793	6.680444	0.012865	0.000004	0.000094	1.445004	45.279873
394	2	1	0.053540	0.008495	0.001498	145.407613	10.959917	0.320905	4.036145	70.677495	128.309751
396	2	2	54.133997	48.534509	33.997812	1.790607	0.003498	0.000002	0.001145	0.042724	5.040497
396	2	1	0.739644	0.020082	0.003089	91.206580	75.918996	0.589160	10.261395	33.127261	117.124250
399	2	2	188.640940	104.466893	0.857348	2.232740	0.033577	0.000027	0.002176	0.017298	4.797188
399	2	1	0.080965	0.024854	0.057847	96.240284	644.146486	0.520724	13.806043	40.671971	82.236787
400	2	1	0.017034	0.000070	0.009569	144.205562	132.325198	2.184763	141.590239	288.752374	237.319691
400	2	2	35.446469	14.081391	36.751978	8.767466	0.000706	0.000151	0.009895	3.150413	2.647780
402	2	1	0.009223	0.001147	0.001755	77.906295	86.826468	0.711994	25.350020	62.793268	41.285378
402	2	2	24.918460	270.776176	11.101248	0.843997	0.002831	0.000002	0.000733	0.011766	0.503454
403	2	2	56.574264	41.788961	10.427244	44.643895	0.006204	0.000015	0.004608	0.267282	12.634048
403	2	1	0.008805	0.001451	0.003448	119.717397	108.766616	0.764514	62.318215	55.608981	302.740525
406	2	2	533.773177	161.513170	6.175813	2.917889	0.014926	0.000000	0.000655	0.027852	0.245070
406	2	1	0.259671	0.001049	0.000325	212.304332	13.353250	3.100818	11.526112	106.595077	22.219909
417	2	1	0.356395	0.000534	0.001300	17.554463	247.832916	0.224783	63.096978	42.650862	447.505933
417	2	2	126.588014	22.969937	18.611185	0.186764	0.005010	0.000000	0.000994	0.535944	11.207449
420	2	2	118.492505	179.042466	3.777676	8.732919	0.008727	0.001136	0.000221	0.022469	7.823488
420	2	1	4.257687	0.007076	0.003943	733.981556	40.511259	3.292679	72.978015	84.022162	96.558275
425	2	2	115.458934	21.799845	3.387108	2.422096	0.002959	0.000000	0.000229	0.202772	9.144993
425	2	1	0.554444	0.000566	0.397710	83.947764	60.186875	0.202376	21.689291	132.446876	327.892706
428	2	1	0.278461	0.003820	0.000358	438.052508	338.839205	1.606624	120.642298	63.681614	68.645679
428	2	2	441.345293	241.598217	1.500376	5.371295	0.003820	0.000162	0.002768	0.219769	1.864429
429	2	1	0.010219	0.000843	0.000385	263.635529	6.981756	4.233715	120.353309	155.819178	315.403531
429	2	2	14.050641	67.833311	3.089775	3.207631	0.000014	0.000005	0.078887	0.096354	5.090096
435	2	2	145.423337	89.048105	20.650317	5.549497	0.005353	0.000001	0.018398	0.339111	14.154226
435	2	1	0.044437	0.015631	0.005158	254.988081	77.570059	0.610688	67.276558	71.065232	61.656710
438	2	1	0.014087	0.003914	0.000937	303.693033	114.503271	3.753122	26.985883	49.990533	25.442861
438	2	2	6.852023	93.032378	1.490140	4.502658	0.017846	0.000002	0.010121	0.164188	0.289637
442	2	1	0.170104	0.001048	0.014566	275.904466	44.585540	3.732740	256.698846	34.446822	98.280957
442	2	2	110.418875	145.155558	17.709432	5.236820	0.003525	0.000000	0.120965	0.038532	4.374136
446	2	2	50.431562	160.844857	10.382767	16.642682	0.004135	0.000000	0.015146	0.276459	1.382264
446	2	1	0.007654	0.114831	0.002943	84.932040	34.591100	0.854332	28.998412	70.476970	80.832356
453	2	2	116.081077	268.141554	10.422684	3.376936	0.002777	0.000022	0.000495	0.015099	1.443842
453	2	1	0.086355	0.017453	0.003638	163.178707	107.215227	4.692000	83.358303	57.178426	100.544754
454	2	2	7.262071	78.141335	0.858812	1.433921	0.001660	0.000061	0.002158	0.004821	3.020351
454	2	1	0.061286	0.002064	0.503351	89.141850	95.759121	2.556927	90.952160	22.321762	222.071124
457	2	2	51.895373	184.771828	0.603889	1.070006	0.006292	0.000003	0.009099	0.097472	5.984866
457	2	1	0.149041	0.008286	0.000952	100.980506	86.285067	1.262133	92.454139	349.617842	200.148501
461	2	2	45.405684	26.100961	25.866142	13.637790	0.001383	0.000001	0.003371	0.767861	18.012331
461	2	1	0.066116	0.178920	0.006340	68.711992	13.616377	0.197823	317.448995	98.419822	144.881643
462	2	1	0.446570	0.000198	0.007922	457.899126	93.220995	3.129094	96.383882	37.974788	105.023400
462	2	2	172.486782	71.282597	2.056087	27.435101	0.004147	0.000346	0.000665	0.042104	1.368427
463	2	2	75.876856	273.495635	12.838004	2.949601	0.001330	0.000018	0.004679	0.010280	1.453445
463	2	1	0.032925	0.006348	0.000367	114.031374	152.508094	1.213591	12.840923	24.831388	93.368176
465	2	1	0.606521	0.000689	0.030163	301.466942	86.553005	3.730102	214.465830	67.384740	83.832224
465	2	2	106.417529	118.186464	4.878542	251.959318	0.002297	0.006774	0.149970	0.347635	1.330431
467	2	2	207.541207	122.368719	17.813647	17.039038	0.002418	0.000369	0.005450	0.083331	0.991782
467	2	1	0.149248	0.004112	0.224351	38.044236	519.412528	3.402231	81.300538	121.739877	76.297665
475	2	2	243.050282	248.888541	6.667034	6.264733	0.008004	0.000004	0.000791	0.025473	2.006028
475	2	1	0.086530	0.018291	0.000594	38.474429	152.531035	0.470358	21.191503	69.719726	83.520995
480	2	1	0.017125	0.014353	0.583542	71.540237	162.072218	0.230634	4.168901	9.514178	55.950689
480	2	2	1.700471	9.419066	0.657218	1.441091	0.001917	0.000658	0.109220	0.447554	10.457006
483	2	1	0.209454	0.000488	0.007272	8.456115	106.561243	0.438073	25.419469	262.474053	270.021973
483	2	2	238.435295	54.630018	4.424275	1.276499	0.002529	0.000013	0.001822	1.623928	3.162481
492	2	2	3.572332	60.360548	4.726050	19.548703	0.001782	0.000013	0.241883	0.040437	1.764320
492	2	1	0.002381	0.000790	0.001894	185.106276	35.787454	9.164759	18.402068	143.776193	43.039667
500	2	2	48.760973	44.730284	11.998058	4.677488	0.000058	0.000003	0.007145	0.076885	2.120812
500	2	1	0.159916	0.029300	0.006239	215.684098	29.178200	2.613259	230.871135	310.789079	92.398979
502	2	2	277.323296	94.550029	4.434025	17.977519	0.002758	0.000208	0.048679	0.848167	1.187580
502	2	1	0.815246	0.000201	0.000255	336.555355	455.053071	4.836113	95.943157	164.055369	35.598610
503	2	2	462.243429	307.841730	31.165847	10.540745	0.000438	0.000001	0.000808	0.017124	0.789284
503	2	1	0.183326	0.003843	0.003012	106.788982	17.892127	2.039854	67.323580	45.401372	51.922178
504	2	1	0.051718	0.000334	0.013725	83.587946	17.095373	46.017222	96.722190	51.278210	129.399659
504	2	2	153.411731	122.522084	8.543676	1.077228	0.005117	0.000048	0.001668	0.383174	3.915781
508	2	2	141.089714	42.108950	1.331529	1.074436	0.000390	0.000000	0.003392	0.094899	5.033012
508	2	1	0.250733	0.011155	0.000139	96.256429	131.500730	4.016060	113.430673	138.634066	155.891126
509	2	1	0.051548	0.000229	0.000293	140.171186	114.288941	2.889901	53.000571	102.834390	125.286486
509	2	2	113.154410	112.160510	60.449563	27.529796	0.016042	0.000006	0.022117	0.442919	2.114203
511	2	1	0.330819	0.003654	0.003486	94.399414	443.362518	8.350178	339.639160	227.501934	186.171445
511	2	2	50.950203	71.047698	1.480540	1.950708	0.049652	0.000465	0.000871	0.229906	2.526244
512	2	2	34.815287	90.563010	3.112632	0.362144	0.000791	0.000016	0.019766	0.365163	0.802392
512	2	1	0.021034	0.001362	0.001987	17.697553	35.465564	2.200902	168.987532	61.704979	44.923082
514	2	2	162.816827	44.816870	16.643408	11.443346	0.001094	0.000006	0.000088	0.192978	1.192964
514	2	1	0.086808	0.002750	0.047512	319.985118	83.059138	11.471077	44.760399	37.321265	55.044137
518	2	2	84.678863	246.591114	6.621536	22.844865	0.000166	0.000001	0.001196	0.109471	4.993073
518	2	1	0.052956	0.002098	0.009210	169.584441	7.182450	1.961494	14.211836	114.286168	108.960317
520	2	2	92.281145	115.674416	0.528215	2.457068	0.001924	0.000014	0.000211	0.011757	2.409714
520	2	1	0.920472	0.010708	0.021881	169.225597	62.220108	2.644834	44.300805	80.695650	129.977762
524	2	1	0.010168	0.001850	0.008720	137.463520	25.207410	4.821981	97.581449	53.570914	63.386733
524	2	2	46.334022	100.391200	10.147441	1.619891	0.000652	0.000005	0.130091	0.484789	0.688267
527	2	2	129.271819	118.367647	16.928251	7.943451	0.066612	0.000000	0.000378	0.012430	15.786123
527	2	1	0.444770	0.025856	0.040592	62.489288	157.964438	0.258086	5.076112	12.480294	383.918960
529	2	2	108.712950	58.067701	1.932816	5.036079	0.066276	0.000074	0.002728	0.039252	1.206949
529	2	1	0.029692	0.001262	0.005706	48.651420	48.307691	12.743918	60.246562	50.992777	65.061357
541	2	2	304.694997	199.577462	21.314156	1.239349	0.000672	0.000001	0.010420	0.042191	0.851405
541	2	1	0.196420	0.001227	0.007571	57.668596	60.892093	2.833633	330.972605	59.392094	83.142141
546	2	2	579.344229	27.529624	17.923246	0.770697	0.003751	0.000013	0.000510	0.240533	12.322243
546	2	1	3.963805	0.000271	0.049847	70.954388	101.562570	6.501065	34.834863	82.288961	631.796003
558	2	1	0.014190	0.000389	0.000705	24.972269	42.794575	13.202974	117.382131	59.781078	173.721680
558	2	2	71.309234	33.839586	1.665893	1.587217	0.000104	0.000252	0.004364	0.311782	1.867720
