5	-5.253106	-1.570717	-7.917887	3.851961	0.133897	5.792213	6.353756	12.030735	5.349804	1.410756	7.673300	6.583461	-12.453304	-20.178614	-0.130159	-10.618520	-11.116050	-0.825539	-5.253106	-1.570717	-7.917886	3.851961	0.133897	5.792213	6.353642	12.030206	5.349402	-2.603665	5.172113	6.281338	-3.441430	-8.241953	2.047583	-1.363290	4.333867	5.369149	1.178531	2.572753	-1.746589	-0.755421	-10.273772	0.795417	6.237419	11.920650	5.355912	-5.253106	-1.570717	-7.917888	3.851961	0.133897	5.792213	6.353867	12.031252	5.350197	-5.253106	-1.570717	-7.917885	3.851961	0.133897	5.792213	6.353547	12.029764	5.349067	-5.253106	-1.570717	-7.917882	3.851961	0.133897	5.792213	6.353325	12.028729	5.348280	
6673	-8.940028	-7.013435	-9.296664	4.649606	-0.210679	7.726818	6.373299	13.775700	6.799405	-8.940028	-7.013435	-9.296664	4.649605	-0.210679	7.726818	6.373216	13.775562	6.799356	-8.940028	-7.013435	-9.296664	4.649604	-0.210679	7.726818	6.373143	13.775442	6.799315	-8.940026	-7.013435	-9.296664	4.649362	-0.210704	7.726814	6.347381	13.733037	6.784575	-8.940026	-7.013435	-9.296663	4.649332	-0.210707	7.726814	6.344137	13.727700	6.782727	-8.940027	-7.013435	-9.296664	4.649461	-0.210694	7.726816	6.357820	13.750216	6.790534	-8.940026	-7.013435	-9.296664	4.649381	-0.210702	7.726814	6.349372	13.736314	6.785710	-8.940026	-7.013435	-9.296664	4.649393	-0.210700	7.726815	6.350641	13.738401	6.786434	
6682	-5.766199	-7.147148	-3.218290	5.418339	-0.186154	4.936118	4.736171	13.432696	8.926015	-4.034717	-0.569499	2.934423	0.487493	-5.118802	-1.086009	-0.050765	8.662309	8.943109	-4.043698	-0.569342	2.940373	0.486881	-5.119686	-1.086105	-0.058994	8.653674	8.943028	-4.038831	-0.569427	2.937145	0.487213	-5.119208	-1.086053	-0.054545	8.658342	8.943072	-5.766199	-7.147148	-3.218290	5.418339	-0.186154	4.936118	4.736311	13.432900	8.926071	-5.766199	-7.147148	-3.218290	5.418339	-0.186154	4.936118	4.736073	13.432554	8.925975	-5.766199	-7.147148	-3.218290	5.418339	-0.186154	4.936118	4.735983	13.432423	8.925939	-5.766199	-7.147148	-3.218290	5.418339	-0.186154	4.936118	4.735837	13.432210	8.925881	
2526	3.841030	5.644066	-5.628291	1.620529	-6.225188	3.411562	3.855979	9.016630	5.829913	3.841143	6.586195	0.928255	1.232889	-7.484821	2.164126	3.831606	8.992258	5.829914	3.576111	6.589770	7.368262	-4.132233	-15.877207	1.320031	-2.139703	3.007747	5.816608	2.660328	6.573273	7.377959	-11.326265	-22.955009	1.320031	-8.072832	-8.500202	0.241773	3.841143	6.586195	0.928255	1.232889	-7.484820	2.164127	3.834306	8.995140	5.829998	3.841143	6.586195	0.928255	1.232889	-7.484819	2.164129	3.837496	8.998546	5.830097	3.841030	5.644066	-5.628291	1.620529	-6.225188	3.411562	3.862118	9.023189	5.830107	3.841030	5.644066	-5.628291	1.620529	-6.225188	3.411562	3.859119	9.019985	5.830012	
5860	-6.194578	-5.778471	-7.487978	7.591746	1.739134	8.221326	4.721603	13.059109	7.327880	-6.194578	-5.778471	-7.487978	7.591750	1.739134	8.221326	4.721828	13.059437	7.327929	5.940059	5.925063	6.369097	-3.389355	-17.062675	3.905095	-10.395046	-8.535929	0.842520	-6.194578	-5.778471	-7.487978	7.591741	1.739134	8.221326	4.721388	13.058795	7.327833	-6.194578	-5.778471	-7.487978	7.591736	1.739134	8.221326	4.721143	13.058437	7.327779	-1.227807	4.199853	6.121051	1.809127	-6.699263	3.921080	-1.208428	7.142556	7.334388	-6.194578	-5.778471	-7.487978	7.591733	1.739134	8.221326	4.721002	13.058231	7.327749	-6.194578	-5.778471	-7.487978	7.591739	1.739134	8.221326	4.721269	13.058622	7.327807	
5863	-1.685816	-1.016113	-12.041521	4.909073	0.651653	6.917683	6.511669	13.252681	6.933709	1.619337	0.313713	-7.506084	4.686559	-4.239123	4.125791	6.511638	13.252638	6.933697	2.642394	6.022232	6.152362	-12.422037	-13.963442	3.785285	-9.439622	-8.655607	0.976502	1.619337	0.313713	-7.506083	4.686559	-4.239124	4.125791	6.511578	13.252453	6.933578	0.945308	0.140633	-11.360633	4.895964	-2.841388	5.806398	6.511670	13.252686	6.933712	0.945308	0.140633	-11.360633	4.895964	-2.841388	5.806398	6.511593	13.252449	6.933560	-1.251888	4.746398	5.827666	-2.441940	-5.974150	3.796015	-1.405899	5.339601	6.937988	-1.685816	-1.016113	-12.041521	4.909073	0.651653	6.917683	6.511605	13.252485	6.933583	
8368	-12.051129	-6.345822	-15.747253	6.517754	1.965373	8.125273	5.863566	13.758599	6.610639	-12.051127	-6.345822	-15.747182	6.517754	1.965373	8.125273	5.863425	13.758355	6.610547	-12.051123	-6.345822	-15.747077	6.517754	1.965373	8.125273	5.863218	13.757997	6.610412	-12.051131	-6.345822	-15.747285	6.517754	1.965373	8.125273	5.863630	13.758711	6.610681	-12.051120	-6.345822	-15.746997	6.517754	1.965373	8.125273	5.863061	13.757724	6.610310	-12.051121	-6.345822	-15.747030	6.517754	1.965373	8.125273	5.863125	13.757835	6.610351	-12.051125	-6.345822	-15.747133	6.517754	1.965373	8.125273	5.863329	13.758188	6.610484	-12.051128	-6.345822	-15.747215	6.517754	1.965373	8.125273	5.863492	13.758471	6.610591	
875	-9.786725	-3.014297	-11.358008	6.775747	1.004309	6.615516	6.817042	13.770003	7.604282	-9.786725	-3.014297	-11.358008	6.775747	1.004309	6.615516	6.816947	13.769835	7.604216	-9.786725	-3.014297	-11.358008	6.775747	1.004309	6.615516	6.816488	13.769015	7.603893	1.734934	6.514393	6.355589	-4.619961	-16.602978	0.663868	-6.167911	-4.852779	1.966223	-9.786725	-3.014297	-11.358008	6.775747	1.004309	6.615516	6.815740	13.767681	7.603366	-9.786725	-3.014297	-11.358008	6.775747	1.004309	6.615516	6.817103	13.770113	7.604325	-9.786725	-3.014297	-11.358008	6.775747	1.004309	6.615516	6.816678	13.769354	7.604026	-9.786725	-3.014297	-11.358008	6.775747	1.004309	6.615516	6.816885	13.769723	7.604172	
7539	-6.539994	1.581766	5.824273	-2.717528	-7.589298	4.754552	-3.929125	-3.755805	1.261287	-15.608651	-5.041758	-12.026030	7.675587	1.935205	8.012240	6.754868	12.987540	7.322156	-15.608651	-5.041758	-12.026031	7.675593	1.935205	8.012240	6.754985	12.987954	7.322420	-15.608651	-5.041758	-12.026031	7.675590	1.935205	8.012240	6.754929	12.987755	7.322293	-15.608651	-5.041758	-12.026030	7.675585	1.935205	8.012240	6.754815	12.987355	7.322038	-15.608651	-5.041758	-12.026032	7.675599	1.935205	8.012240	6.755099	12.988359	7.322678	-15.608651	-5.041758	-12.026031	7.675596	1.935205	8.012240	6.755046	12.988169	7.322557	-15.608651	-5.041758	-12.026029	7.675581	1.935205	8.012240	6.754750	12.987123	7.321890	
2543	2.262736	-2.846414	-7.665429	1.910479	-10.573183	2.190012	7.361202	12.761080	5.578973	-7.067759	-6.230614	-10.194727	6.963043	-1.313216	7.046068	7.361211	12.761092	5.578975	2.262736	-2.846414	-7.665429	1.910479	-10.573183	2.190012	7.360424	12.759210	5.577974	2.262736	-2.846414	-7.665429	1.910479	-10.573183	2.190012	7.360639	12.759729	5.578251	2.262736	-2.846414	-7.665429	1.910479	-10.573183	2.190012	7.360939	12.760449	5.578636	2.262736	-2.846414	-7.665429	1.910479	-10.573183	2.190012	7.360543	12.759496	5.578127	2.262736	-2.846414	-7.665429	1.910479	-10.573183	2.190012	7.360766	12.760033	5.578414	2.262736	-2.846414	-7.665429	1.910479	-10.573183	2.190012	7.361078	12.760782	5.578814	
4210	-11.190435	-4.405568	-10.283756	5.395088	1.895496	7.750189	7.021274	10.547636	3.309897	-11.190435	-4.405568	-10.283756	5.395838	1.895496	7.750189	7.021309	10.549395	3.311592	-11.190435	-4.405568	-10.283756	5.392377	1.895495	7.750189	7.021146	10.541306	3.303798	-11.190435	-4.405568	-10.283756	5.393240	1.895495	7.750189	7.021187	10.543317	3.305736	-11.190435	-4.405568	-10.283756	5.391930	1.895495	7.750189	7.021125	10.540265	3.302795	-11.190435	-4.405568	-10.283756	5.394661	1.895496	7.750189	7.021253	10.546638	3.308935	-11.190435	-4.405568	-10.283756	5.392822	1.895495	7.750189	7.021167	10.542342	3.304796	-11.190435	-4.405568	-10.283756	5.394190	1.895496	7.750189	7.021231	10.545536	3.307873	
