4999	-4.051266	4.805795	8.171654	-6.928922	-17.527158	1.062193	-5.265136	-7.196875	-0.513420	1.552583	7.145911	8.538461	-7.800969	-20.768648	1.062193	-6.428571	-8.361145	-0.514255	2.940780	7.415656	4.620725	-1.671568	-13.446923	1.062193	0.455094	4.855812	5.819037	-7.124506	-0.791653	-6.610151	5.134995	-0.844423	7.339540	7.937716	12.347110	5.827718	-2.413767	5.381576	4.620399	-1.506803	-10.598755	1.062234	1.272627	5.679281	5.824973	
6666	2.896256	0.461069	-4.149426	5.637860	-3.698092	5.153234	8.199541	12.176901	5.605514	1.552339	6.810198	7.106148	-5.884847	-22.062691	2.640076	-5.449291	-7.526707	-0.449279	3.975799	6.762654	2.145179	5.606662	-9.435365	2.640152	3.988032	7.965484	5.605588	-3.383964	2.898637	7.088621	-3.822996	-15.688904	2.640076	-3.510924	-5.588340	-0.449279	-4.376881	-3.457906	-6.892804	6.156953	-1.510067	5.166449	8.267448	12.244789	5.605498	
7503	2.729908	6.797895	6.148167	-4.908477	-19.968733	3.910792	-8.067340	-4.361508	5.106284	-8.093686	-3.527893	-8.866082	6.332498	0.989473	8.917189	2.401550	9.193125	8.192027	-3.403423	3.099262	6.142656	-4.732095	-13.477515	3.910792	-7.438759	-3.732489	5.106722	2.423856	6.794323	6.022062	-3.369786	-14.515590	3.910792	-4.254726	2.482302	8.137495	-2.895354	4.236445	5.982446	-0.478847	-8.096649	3.910805	-3.868619	2.899745	8.168816	
5004	1.749269	5.797933	6.049639	-4.949917	-16.441641	1.075773	-7.569656	-6.765539	0.656902	-10.918847	2.110942	4.168613	6.246407	-2.848863	6.639851	-1.456376	5.651412	6.960624	-8.042154	-4.078843	-5.466948	6.668227	-1.063872	7.171949	6.672760	13.776067	6.957458	-8.042154	-4.078843	-5.466957	6.668227	-1.063872	7.171949	6.672808	13.776184	6.957506	-8.042154	-4.078843	-5.466940	6.668227	-1.063872	7.171949	6.672714	13.775955	6.957412	
7504	4.907239	1.052550	-7.253472	3.844589	-6.483846	2.987622	7.064243	13.566854	6.221100	-3.098834	-1.393723	-12.568231	6.785523	1.357742	5.720473	7.082465	13.584966	6.220999	4.245052	7.131034	5.236525	-1.735854	-17.391192	2.983560	-10.943543	-7.938695	2.723034	4.907239	1.052550	-7.253472	3.844589	-6.483846	2.987622	7.064178	13.566695	6.221017	-3.098834	-1.393723	-12.568231	6.785523	1.357742	5.720473	7.082416	13.584845	6.220935	
6671	-5.152277	2.159636	7.192372	-8.662891	-13.306481	3.021789	-5.453479	-4.651697	-0.487393	-8.705056	-3.250786	-6.206678	5.589660	-1.929587	6.523155	6.110140	12.808471	5.409836	-8.705056	-3.250786	-6.206678	5.589660	-1.929587	6.523155	6.110373	12.809070	5.410155	-8.705056	-3.250786	-6.206678	5.589660	-1.929587	6.523155	6.110222	12.808682	5.409949	-8.705056	-3.250786	-6.206678	5.589660	-1.929587	6.523155	6.110060	12.808266	5.409727	
9	-8.757163	-1.713672	-7.661227	7.273760	1.290813	5.858434	6.599472	12.939990	6.205798	-5.678006	3.528561	5.748167	-4.341872	-15.469666	1.216463	-5.417725	-5.357029	-0.074113	1.966646	3.110828	-2.694458	2.638748	-5.090708	1.357534	6.407852	12.748681	6.206088	-0.622799	5.346443	5.261588	-1.994834	-11.940709	1.216463	-2.225051	4.116375	6.206618	-0.991655	4.333601	5.790794	-4.341873	-15.523222	1.216463	-6.497710	-6.437014	-0.074113	
5841	-12.563374	-9.703144	-8.211578	7.503196	-0.719952	7.606938	4.823082	12.555934	7.161609	-5.830395	-3.632209	6.370999	-4.439759	-12.494623	1.202597	-5.695335	-3.074809	2.048975	1.579533	2.568155	6.038197	-2.933234	-7.393237	1.202598	-2.179929	5.553783	7.162260	-5.193739	-3.680839	3.863752	2.900104	-3.732744	2.825828	-1.581762	6.151961	7.162266	-12.563364	-9.703144	-8.211576	7.503196	-0.719952	7.606938	4.822906	12.555682	7.161558	
4174	-6.449103	-6.058984	-8.077577	5.729832	-1.239434	4.982067	7.053742	12.326653	4.368278	-0.027966	4.245492	5.633627	-4.376166	-14.715435	-0.636648	-5.665212	-3.158574	1.601042	-6.449103	-6.058984	-8.077577	5.729832	-1.239434	4.982067	7.053658	12.326319	4.368044	-6.449103	-6.058984	-8.077577	5.729832	-1.239434	4.982067	7.053541	12.325845	4.367712	-6.449103	-6.058984	-8.077577	5.729832	-1.239434	4.982067	7.053441	12.325442	4.367430	
846	-0.076505	-2.528689	-7.595901	6.548130	1.001856	7.312410	6.724074	13.927546	7.012203	1.841145	4.496863	5.310858	-0.317905	-12.672359	1.904869	-0.634201	6.576639	7.019156	-0.076505	-2.528689	-7.595901	6.548130	1.001856	7.312410	6.723920	13.927210	7.012031	-0.076505	-2.528689	-7.595901	6.548130	1.001856	7.312410	6.723983	13.927347	7.012101	-0.076505	-2.528689	-7.595901	6.548130	1.001856	7.312410	6.724031	13.927451	7.012155	
