2500	-10.946973	0.297584	4.476081	1.265659	-6.412391	-0.386070	2.348280	6.494140	6.044614	-13.153579	-3.761690	-5.754016	6.641450	-1.361128	3.059911	6.844048	11.010275	6.064980	-13.140040	0.295962	4.402001	4.587075	-4.752270	-0.351313	2.399768	6.546380	6.045366	
7500	3.427168	7.203879	7.723156	-12.448079	-18.038904	0.538532	-11.071884	-14.119701	-3.159287	-3.332894	1.452431	4.394864	-0.834493	-7.544266	0.538659	1.476210	4.363989	2.776309	-6.089213	-1.840537	-5.035913	5.627595	0.285705	5.570081	6.867447	9.755180	2.776276	
5834	1.429865	8.222334	7.348196	-6.433487	-17.620731	0.128926	-9.703908	-11.536262	-1.465200	-1.170169	-0.344293	-2.764791	4.087207	-3.661843	2.648573	6.628117	10.898949	4.637987	-10.969916	-4.390252	-6.937099	6.414549	0.497781	6.272816	6.628424	10.899255	4.637987	
836	2.925648	6.557416	7.023158	-12.408420	-18.090072	1.343368	-7.406232	-13.459443	-5.279475	6.315886	5.092832	0.943906	-5.055456	-12.475197	1.343422	0.893394	-5.159547	-5.279206	1.062833	4.831316	0.783787	-0.119162	-4.476684	6.586881	4.061826	4.393124	1.105034	
3335	2.605750	6.425724	8.365425	-1.659919	-11.853361	4.101513	-1.833534	4.586540	7.615471	-9.378205	-2.733244	-6.191104	4.337648	0.765159	8.135155	5.564013	11.982214	7.613836	-9.378205	-2.733244	-6.191016	4.337648	0.765159	8.135155	5.563717	11.981774	7.613722	
1669	-7.682594	-3.432060	-13.130546	5.340229	5.903686	5.999058	6.120492	11.087089	5.766692	3.903879	1.416366	-6.592009	-0.179532	-7.705303	1.446682	5.937886	10.904483	5.766692	3.242133	6.713466	5.056513	-11.705653	-15.077032	1.445610	-7.867590	-8.934201	-0.266516	
3	4.504805	6.943726	5.976407	-2.964929	-19.620430	1.520832	-5.027625	-1.680639	4.005089	3.601811	6.943725	5.625471	1.081120	-14.356709	1.553961	-1.246989	2.779815	4.684907	-9.379793	-4.626212	-5.574702	4.890549	0.380232	7.313359	4.735459	8.766599	4.689244	
3336	-6.167341	-4.514181	-5.673528	3.518487	-3.402905	6.348210	6.102975	10.264767	5.589616	-2.848081	-0.066397	5.086292	-2.161446	-21.568733	1.219620	-3.069263	-4.966456	-0.469369	1.884447	5.919762	5.185747	-4.933009	-26.204205	1.219332	-5.166637	-7.063907	-0.469445	
5836	-10.762459	-5.038061	-8.409255	8.152868	3.855200	6.599821	6.855642	13.257774	6.864280	-10.762459	-5.038061	-8.409255	8.152868	3.855200	6.599821	6.855481	13.257406	6.864116	-10.762459	-5.038061	-8.409255	8.152868	3.855200	6.599821	6.855557	13.257579	6.864193	
4169	-10.803474	-1.750275	-10.495719	5.869094	2.739290	8.409439	5.312036	12.272595	7.009821	-3.480883	4.161479	6.204632	-8.823453	-11.040186	4.766798	-6.440316	-6.042974	0.446599	1.613077	6.659509	6.204632	-8.823453	-16.374218	4.766798	-7.848749	-7.451407	0.446599	
5837	2.582726	6.914322	6.307202	-10.804483	-20.848809	1.451022	-5.880271	-6.890677	0.106442	-8.471039	-4.497088	-9.544685	5.931218	1.521625	7.717075	6.556911	11.465728	6.025668	0.958106	6.894552	5.685408	-6.758622	-13.860668	1.451022	-2.041798	2.332884	5.491529	
839	-6.374380	4.738386	7.828417	-1.890683	-13.991003	-2.351757	-8.250852	-10.255655	-1.180654	-10.636529	-0.696857	-2.734578	6.001003	-3.197619	1.850389	4.512972	7.848307	4.159484	-9.247055	4.738385	6.806650	1.535460	-6.164087	-2.350435	-3.226839	0.059677	4.110665	
7	-9.215255	3.829818	7.791018	0.795784	-3.330841	8.384647	-4.707851	2.497984	7.094355	-4.715454	3.829944	9.398606	-6.598286	-14.370640	2.632553	-11.058092	-9.039728	1.907632	-9.302965	3.829818	7.790563	0.795825	-3.330106	8.384933	-4.596958	2.632170	7.111990	
6672	1.259623	1.377601	-6.960228	5.561028	-3.392301	4.687614	6.363736	12.592578	6.709219	3.625877	6.526672	6.521520	-5.481182	-19.010954	1.388263	-6.385379	-5.852354	1.013383	-6.538418	-2.860706	-7.920638	6.499348	-1.951281	5.254252	6.363867	12.592710	6.709219	
11	-10.137854	-2.078864	-9.433188	6.033772	-0.796109	4.272284	7.004526	11.960759	5.347053	0.725157	6.017072	5.006646	-6.364913	-15.718881	-1.810512	-10.215879	-8.095196	2.510706	-3.761552	3.500029	5.006646	-6.234917	-14.811745	-1.810512	-6.680287	-4.559604	2.510706	
2508	-2.969878	5.340346	7.780475	-9.018991	-14.788889	-2.339900	-6.968634	-6.146938	1.196418	-2.314536	6.926840	7.780091	-4.947442	-9.473617	-2.339900	-4.425392	2.978623	7.778736	-7.842229	0.639186	-4.124018	4.829584	-2.319372	4.000335	5.795547	13.221971	7.801289	
