3333	6.087202	-0.809644	-6.520925	0.365105	-12.001583	1.295623	-0.105545	-3.076511	-4.461538	-2.644191	0.519539	4.428386	-2.225796	-21.703073	1.295623	-5.304240	-8.275343	-4.461676	6.066847	-0.810932	-7.026534	2.425616	-4.798265	7.896391	-0.091792	-3.062752	-4.461532	-6.650329	-6.096428	-8.996480	6.939237	-2.345027	7.936246	5.438499	8.878097	1.949029	
9164	-10.328997	-1.000682	-13.362929	7.662025	2.837647	5.955824	6.964204	13.350796	8.125530	-10.328998	-1.000682	-13.362929	7.662025	2.837647	5.955824	6.964116	13.350634	8.125461	1.519414	7.160253	4.207260	-1.750633	-14.870488	-0.126122	-12.179050	-12.339373	1.578524	-10.328998	-1.000682	-13.362929	7.662025	2.837647	5.955824	6.964023	13.350461	8.125387	
9167	-12.166153	1.531559	-10.526070	7.113015	-1.112881	6.599778	6.776683	12.165715	4.141198	1.240375	8.009147	6.368544	-8.782633	-22.158244	1.662193	-9.390031	-9.274552	-1.133143	-4.967569	5.762446	6.368544	-8.782633	-19.795942	1.662193	-9.252633	-9.137154	-1.133143	-12.166153	1.531559	-10.526070	7.112995	-1.112881	6.599778	6.776637	12.165383	4.140944	
9169	-6.101210	-2.813015	-5.992096	7.093840	-0.282827	4.665076	4.763613	12.260981	7.088356	1.265385	6.470838	8.041801	-6.326546	-15.152318	-1.704501	-7.749170	-6.711108	0.628946	0.894867	6.406749	3.120527	0.777192	-3.800385	4.227404	-4.404474	-3.366393	0.628965	-6.101210	-2.813015	-5.992013	7.093833	-0.282827	4.665076	4.763336	12.260536	7.088218	
4170	-10.081887	-2.207264	-10.932087	6.734260	2.542901	6.448907	6.054169	12.590627	6.769712	-10.081887	-2.207264	-10.932087	6.734260	2.542901	6.448907	6.053315	12.589481	6.769485	-10.081887	-2.207264	-10.932087	6.734260	2.542901	6.448907	6.053994	12.590392	6.769665	-10.081887	-2.207264	-10.932087	6.734260	2.542901	6.448907	6.053546	12.589791	6.769546	
5838	4.375527	2.145217	-5.563595	0.572107	-12.969255	1.469123	4.564832	9.401411	4.590437	0.407425	7.624808	5.967485	-9.821116	-24.147172	1.286501	-11.320255	-11.114481	-0.040369	-2.319606	-2.545273	-8.141926	4.995584	-0.949108	7.600562	4.568147	9.404726	4.590437	1.302016	2.128753	-6.925090	4.831470	-2.748215	7.177132	4.565016	9.401595	4.590437	
4172	5.599024	0.822414	-3.056017	-7.273483	-14.532299	-0.760466	0.644392	-2.136350	-0.911937	-2.136270	4.920634	6.719493	-11.745287	-20.466029	-0.760466	-8.155974	-10.936783	-0.912004	-5.224644	-4.367757	-4.086426	-0.754633	-6.861409	-0.757301	4.542449	7.548546	4.874902	-12.632092	-5.175727	-6.518903	2.950950	-1.831963	4.153893	4.542449	7.548546	4.874902	
5839	-7.372870	1.705984	6.994431	-5.221922	-9.090420	-3.563104	-3.872619	2.105242	5.730678	-4.118245	3.485258	6.994660	-5.573864	-16.216958	-3.563104	-10.385218	-4.530790	5.607244	-8.803583	-1.930103	-7.896700	5.891765	0.339523	1.860777	5.420623	11.479546	5.811752	-2.396886	1.316705	-2.530173	-0.434397	-8.206286	-3.563104	1.462286	7.521201	5.811732	
4173	-5.242463	2.304784	3.387530	0.986198	-8.213612	3.577628	-0.649933	5.720093	6.087531	-10.810077	-3.995163	-13.456749	5.876702	0.325258	8.854063	5.910493	12.273527	6.081070	-10.810077	-3.995163	-13.456749	5.876688	0.325258	8.854063	5.910359	12.273198	6.080890	-5.257235	2.298663	4.336015	-4.355331	-15.513298	3.576806	-7.217367	-6.743891	0.190968	
9172	0.419522	4.638298	6.469824	-12.026853	-13.711396	1.510958	-10.833694	-12.421303	-1.048467	7.189789	0.354006	-5.264857	-6.966555	-12.541071	1.510959	-0.585107	-2.169421	-1.045172	-8.169399	-5.280791	-9.421353	3.787897	-0.749564	8.060784	5.837066	10.505059	5.207135	-4.453581	1.168228	6.469823	-11.780055	-12.793092	1.510959	-7.453167	-9.040776	-1.048467	
