4168	-4.217904	-3.974826	-11.388833	7.012499	1.540038	7.054525	7.633482	14.133236	6.494045	-4.217904	-3.974826	-11.388833	7.012499	1.540038	7.054525	7.633447	14.133151	6.493999	-4.217904	-3.974826	-11.388833	7.012499	1.540038	7.054525	7.633411	14.133064	6.493951	-4.217904	-3.974826	-11.388833	7.012499	1.540038	7.054525	7.633353	14.132925	6.493875	-4.217904	-3.974826	-11.388833	7.012499	1.540038	7.054525	7.633269	14.132721	6.493762	-4.217904	-3.974826	-11.388833	7.012499	1.540038	7.054525	7.633320	14.132844	6.493830	
9170	-3.387500	1.700271	6.452530	-6.720239	-14.952987	-3.418816	-4.101471	-2.633408	1.411732	2.332709	-0.648219	-11.335364	5.731876	-3.121535	-0.613043	6.039735	12.835319	6.739320	-4.638662	-5.521642	-11.785305	5.844646	-1.788836	0.437392	6.039760	12.835335	6.739314	0.967341	5.708105	6.465533	-6.774554	-17.138158	-3.418817	-8.714397	-7.274939	1.383128	-4.638662	-5.521642	-11.785303	5.844646	-1.788836	0.437392	6.039645	12.835104	6.739230	-4.638662	-5.521642	-11.785301	5.844646	-1.788836	0.437392	6.039510	12.834833	6.739132	
2506	4.640866	7.038975	7.284508	-4.806445	-17.821314	1.033963	-5.703388	-7.072838	0.443874	-4.706977	-5.295374	-7.875847	6.136968	0.492508	6.994621	6.078536	10.728143	6.462973	4.899327	0.419528	-5.845516	5.477015	-2.484364	6.994621	6.023044	10.672713	6.463032	3.189013	7.038902	7.189794	-1.792070	-10.074485	1.037111	-1.609144	3.035743	6.458211	3.189013	7.038902	7.077326	-1.749591	-6.130211	6.991631	-1.609144	3.035743	6.458211	-4.706977	-5.295374	-7.875847	6.136967	0.492508	6.994621	6.077316	10.724388	6.460619	
844	3.634391	7.874928	8.210635	-10.930546	-22.794860	-3.665569	-9.690686	-9.543929	1.884734	-9.675298	-3.656489	-2.759014	7.062771	-2.780265	2.945582	8.163828	12.503655	6.077828	-9.675298	-3.656489	-2.759014	7.062770	-2.780265	2.945582	8.154297	12.481892	6.067365	-9.675298	-3.656489	-2.759014	7.062771	-2.780265	2.945582	8.156519	12.486971	6.069806	-9.675297	-3.656489	-2.759014	7.062763	-2.780265	2.945582	8.097053	12.350242	6.004432	-9.675294	-3.656489	-2.759014	7.062714	-2.780265	2.945582	7.879927	11.833043	5.764160	
3348	-0.634603	6.247210	6.168701	-3.023298	-11.986464	1.486414	-10.296032	-10.007577	0.814815	-13.441564	-0.920451	-7.689056	7.401763	-0.624657	5.441731	8.316006	15.476214	7.872330	-13.451113	-0.920400	-7.686759	7.401619	-0.624657	5.441731	7.922360	15.233816	7.053043	-13.437142	-0.920441	-7.688876	7.400667	-0.624657	5.441731	nan	15.464928	nan	-13.442516	-0.920452	-7.689062	7.401897	-0.624657	5.441731	nan	15.212931	nan	-13.442865	-0.920452	-7.689062	7.401763	-0.624657	5.441731	nan	15.326337	nan	
4186	-12.347919	-4.112907	-9.934242	7.731435	5.097092	6.581155	6.388593	12.351869	7.835823	-2.932775	2.878655	2.526682	-1.110629	-17.568458	0.745504	-3.122996	-3.755282	1.240087	1.600905	5.054365	2.832098	-4.753759	-18.256886	0.745504	-8.728246	-9.369946	1.230673	-12.347921	-4.112907	-9.934197	7.731434	5.097092	6.581155	6.388402	12.351521	7.835678	-12.347925	-4.112907	-9.934075	7.731433	5.097092	6.581155	6.387887	12.350585	7.835286	-12.347923	-4.112907	-9.934135	7.731433	5.097092	6.581155	6.388140	12.351045	7.835478	
27	2.873887	5.773507	6.514826	-3.475735	-16.721142	2.469096	-9.406501	-7.696667	1.338164	-6.482857	-2.505898	-10.671037	5.811398	2.238137	7.010357	5.725440	12.683129	6.586263	4.911246	1.213899	-5.369747	2.747845	-5.623242	2.477122	5.724271	12.681952	6.586257	2.335838	1.121067	-8.544452	5.803826	-2.009797	6.785067	5.724658	12.682349	6.586265	1.612208	5.574717	6.214861	-2.590861	-11.967997	2.469096	-4.399650	2.528584	6.556551	4.911246	1.213899	-5.369747	2.747845	-5.623243	2.477122	5.724094	12.681673	6.586173	
4190	1.256928	2.531806	-3.880677	2.697837	-5.973113	1.527533	4.973710	10.303703	6.954976	0.899521	2.530185	-5.206745	5.417914	-2.794476	5.148148	4.973712	10.303705	6.954976	-5.574558	1.313370	5.163678	2.565460	-9.699851	-0.450036	-0.243315	5.086674	6.954971	2.586473	7.596732	7.598774	-7.245195	-21.692418	-0.451983	-9.108298	-10.199598	0.533682	-2.828672	5.104626	7.598773	-7.238651	-17.910768	-0.451983	-6.151945	-7.243245	0.533682	-5.654340	-3.761582	-6.242284	6.296745	-2.416336	5.163948	4.973940	10.303934	6.954976	
8357	1.560947	8.568653	6.643077	-9.912676	-17.284886	-3.220087	-11.044525	-11.546195	-0.975071	3.895137	2.524753	-3.354820	0.377123	-7.070309	-3.219561	6.702421	12.603755	5.428985	3.895136	2.524753	-3.354820	0.377122	-7.070310	-3.219561	6.702159	12.603278	5.428804	3.895138	2.524753	-3.354820	0.377124	-7.070308	-3.219561	6.702618	12.604114	5.429121	3.895136	2.524753	-3.354820	0.377123	-7.070309	-3.219561	6.702290	12.603518	5.428895	3.895135	2.524753	-3.354820	0.377122	-7.070310	-3.219561	6.702013	12.603012	5.428704	
9192	-6.511482	-1.752597	-6.502529	1.087329	-7.598515	1.178615	5.285467	12.616959	6.684479	-6.511482	-1.752597	-6.502529	1.087329	-7.598515	1.178615	5.285634	12.617202	6.684541	-6.511482	-1.752597	-6.502529	1.087329	-7.598515	1.178615	5.285287	12.616698	6.684413	-8.270959	-1.752826	-13.753632	5.101571	-2.589730	6.050525	5.285792	12.617431	6.684599	-6.511482	-1.752597	-6.502529	1.087329	-7.598515	1.178615	5.285803	12.617447	6.684603	-6.738606	-1.752747	-7.327479	2.982497	-4.537943	3.722697	5.285787	12.617424	6.684597	
3362	3.286212	0.838530	-7.859311	2.952623	-6.986368	0.274898	8.039452	13.690319	6.432491	3.286212	0.838530	-7.859311	2.952623	-6.986368	0.274898	8.039392	13.690204	6.432441	3.286212	0.838530	-7.859311	2.952622	-6.986368	0.274898	8.039159	13.689756	6.432247	3.286212	0.838530	-7.859311	2.952622	-6.986368	0.274898	8.039282	13.689993	6.432350	3.286212	0.838530	-7.859311	2.952622	-6.986368	0.274898	8.039223	13.689879	6.432300	3.286212	0.838530	-7.859311	2.952622	-6.986368	0.274898	8.039087	13.689617	6.432187	
5865	-3.354167	-3.265107	-17.285847	7.565405	3.526603	6.338020	6.279129	12.511223	4.629885	-3.354167	-3.265108	-17.285847	7.565418	3.526603	6.338020	6.279242	12.511718	4.630231	-3.354167	-3.265108	-17.285847	7.565428	3.526603	6.338020	6.279332	12.512111	4.630505	-1.667280	3.677354	0.697713	-6.438308	-4.077470	5.641108	-4.152169	-4.540572	-1.991762	-3.354167	-3.265107	-17.285847	7.565398	3.526603	6.338020	6.279063	12.510937	4.629686	-3.354167	-3.265107	-17.285847	7.565411	3.526603	6.338020	6.279185	12.511471	4.630059	
