8331	1.476485	5.287595	4.133396	-3.616841	-14.934260	1.875892	-10.619569	-8.910110	0.749337	3.791959	2.874582	0.298711	-2.374075	-10.160329	1.875892	-4.266188	-2.546534	0.759533	-7.282029	-7.626484	-7.604272	7.225264	4.264085	6.913474	5.103022	11.287291	5.224197	3.151916	-1.011725	-4.434877	3.010448	-5.220445	1.891279	5.103015	11.287282	5.224195	-4.506081	1.075953	4.133396	-3.503985	-11.416663	1.875892	-6.314012	-4.604520	0.749371	-1.738126	2.773790	0.295842	-2.295390	-6.397498	1.876154	-4.198561	-2.476740	0.761700	-3.038823	4.288382	4.121870	0.259490	-5.479605	1.882180	-3.280463	2.902873	5.223215	
7506	5.105291	6.574567	5.304761	-4.907230	-20.540947	-1.223543	-9.554148	-4.702493	4.462681	-6.359967	-5.858690	-10.354332	6.829524	3.702798	5.330604	7.155528	13.611140	6.068612	5.343617	6.574587	5.303933	-3.795299	-14.059916	-1.223543	-3.889895	2.534056	6.035327	-6.359962	-5.858690	-10.354332	6.829524	3.702798	5.330604	7.155363	13.610820	6.068469	-6.359965	-5.858690	-10.354332	6.829524	3.702798	5.330604	7.155460	13.611007	6.068552	-6.359971	-5.858690	-10.354332	6.829524	3.702798	5.330604	7.155637	13.611350	6.068706	-6.359959	-5.858690	-10.354332	6.829524	3.702798	5.330604	7.155288	13.610674	6.068404	
13	-0.396648	8.398166	8.502081	-8.215528	-9.718660	3.856233	-7.028787	-6.644506	0.871406	-1.472352	0.927654	-6.371099	7.774739	0.848675	9.322816	6.406365	12.823436	6.904295	5.066036	8.878977	2.291497	4.276548	-6.159364	3.856962	2.619290	9.037075	6.904926	-6.325586	-1.129344	-6.371175	7.775011	1.175920	9.322818	6.538411	12.955324	6.904148	-5.372435	4.470501	8.493637	-8.156053	-8.750765	3.856233	-5.495564	-5.092844	0.889845	-6.325586	-1.129344	-6.371175	7.775011	1.175920	9.322818	6.538285	12.955130	6.904088	5.048593	3.542165	-3.187090	4.346685	-5.354582	3.868046	5.753248	12.170783	6.904715	
8350	-13.290098	-6.892324	-12.429283	5.590857	3.559398	7.051819	8.083219	13.248528	5.980139	-13.290098	-6.892324	-12.429283	5.590857	3.559398	7.051819	8.083355	13.248734	5.980200	-13.290098	-6.892324	-12.429283	5.590857	3.559398	7.051819	8.083115	13.248370	5.980092	-7.400851	-1.860972	5.733007	-4.763267	-13.435690	1.773620	-3.529104	-4.400598	-0.057969	-13.290098	-6.892324	-12.429283	5.590856	3.559398	7.051819	8.082826	13.247932	5.979962	-13.290098	-6.892324	-12.429283	5.590856	3.559398	7.051819	8.082976	13.248159	5.980030	-13.290098	-6.892324	-12.429283	5.590857	3.559398	7.051819	8.083535	13.249006	5.980281	
2521	1.402523	7.304853	6.769775	-0.568095	-18.942447	1.201232	-11.711309	-12.202244	-0.750096	-3.865737	1.594930	6.769775	-0.568004	-13.440668	1.201232	-6.509967	-7.000902	-0.750096	-11.352054	-5.087114	-11.702467	8.498548	0.946548	7.345784	6.347028	12.242283	5.636196	-9.535234	0.077669	1.129007	2.361486	-2.085587	7.336849	-6.205698	-6.696633	-0.750096	-11.352013	-5.087114	-11.702467	8.498544	0.946548	7.345784	6.346854	12.241575	5.635712	-11.351976	-5.087114	-11.702467	8.498541	0.946548	7.345784	6.346691	12.240911	5.635258	-11.351899	-5.087114	-11.702467	8.498534	0.946548	7.345784	6.346358	12.239558	5.634334	
6684	-5.352035	3.093310	8.165051	-5.347859	-16.075350	-0.399404	-4.876540	-4.111990	-0.436330	-9.451402	-1.676664	-8.173861	5.607112	1.320871	4.418470	3.565118	10.894385	6.131316	-8.475409	3.081139	8.158907	-5.335081	-11.159249	0.082824	-3.765554	3.568364	6.134773	-9.451402	-1.676664	-8.173854	5.607112	1.320871	4.418470	3.563048	10.892142	6.131224	-8.638782	3.081138	8.156755	-5.330589	-11.159240	0.082826	-3.633926	3.704824	6.134827	-9.451402	-1.676664	-8.173857	5.607112	1.320871	4.418470	3.563924	10.893091	6.131262	-9.451402	-1.676664	-8.173850	5.607112	1.320871	4.418470	3.562181	10.891202	6.131185	
26	-3.094749	2.243378	7.092847	-3.390724	-15.637868	0.550932	-3.290389	-1.045793	3.402209	-1.866869	3.181675	7.092838	-4.136829	-15.975979	0.549832	-4.163440	-1.020411	3.402694	-9.433172	-6.856271	-9.153056	4.600117	3.012568	6.001897	6.085696	12.397548	7.262516	-2.342029	2.937665	7.092847	-4.129012	-15.890557	0.549798	-3.888824	-1.040315	3.403157	-1.081801	3.477230	7.092817	-3.699029	-16.010885	0.550695	-4.254567	-0.974821	3.400952	-2.782042	2.650918	7.092851	-3.885741	-15.783812	0.550094	-3.578485	-1.050375	3.403087	-0.175033	3.325912	7.092765	-2.715805	-15.717491	0.553240	-3.399807	-0.927754	3.397902	
9185	4.649166	8.121111	6.086479	1.020412	-13.442912	1.571802	0.115288	8.850646	6.727050	4.649022	8.121151	6.089203	1.020181	-13.443241	1.571802	0.111153	8.846169	6.727013	4.649336	8.121062	6.083233	1.020681	-13.442527	1.571802	0.120214	8.855978	6.727094	4.649481	8.121020	6.080425	1.020910	-13.442201	1.571802	0.124475	8.860589	6.727133	4.649734	8.120947	6.075527	1.021299	-13.441645	1.571802	0.131903	8.868625	6.727201	4.649625	8.120979	6.077644	1.021133	-13.441883	1.571802	0.128693	8.865153	6.727171	4.649916	8.120893	6.071951	1.021576	-13.441250	1.571802	0.137325	8.874489	6.727250	
5856	-1.355015	8.351739	6.373032	-8.621490	-15.443901	-1.238566	-8.304439	-8.865937	-0.675641	-5.403877	0.068757	-1.886826	6.096040	1.478217	4.528033	7.060062	10.460795	3.288216	-5.403877	0.068757	-1.886826	6.094860	1.478205	4.528033	7.059966	10.456948	3.284541	-5.403874	-1.905528	-5.334971	6.094762	1.481708	4.528033	7.089720	10.486422	3.284232	-5.403877	0.068757	-1.886826	6.095427	1.478211	4.528033	7.060012	10.458796	3.286306	-5.403877	0.068757	-1.886826	6.096409	1.478221	4.528033	7.060092	10.462001	3.289368	-5.403874	-1.905528	-5.334971	6.094362	1.481703	4.528033	7.089688	10.485121	3.282987	
8356	1.122993	-0.018768	-2.961637	6.365482	-1.446546	8.009199	7.335788	12.792880	6.863917	4.005120	6.852512	8.264646	-4.024804	-9.731888	2.530508	-7.013150	-7.832325	0.587630	2.982388	6.749437	4.409029	0.179182	-6.414995	2.533646	-0.310213	5.146912	6.864046	3.297645	6.783666	3.558016	0.214637	-6.385292	2.533916	0.164959	5.622074	6.864052	3.314344	6.785002	3.532715	0.217396	-6.383086	2.533937	0.196927	5.654580	6.864079	1.122993	-0.018768	-2.961637	6.365482	-1.446546	8.009199	7.335650	12.792648	6.863834	3.004195	6.752324	4.331375	0.180296	-6.414033	2.533655	-0.283513	5.174189	6.864068	
