1	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
7498	-11.136316	-6.359816	-7.363525	6.635268	0.168517	6.616150	5.867460	10.607633	7.283411	
6667	-1.012631	-7.384216	-11.595306	4.348743	-0.318923	5.421051	6.933857	12.145518	5.493335	
3338	-12.553685	-6.512185	-9.429665	3.012083	-1.849164	5.255581	6.249591	12.972269	7.140582	
5840	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
842	4.085321	4.677208	3.344158	-4.976680	-23.898256	-0.298431	-8.924379	-6.763624	1.852740	
8340	6.814186	8.368283	5.109958	-5.586356	-20.654493	0.841761	-13.528467	-11.255046	3.211831	
843	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9174	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5842	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8341	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5843	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
7507	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4176	-11.526294	-4.104065	-6.900539	7.734224	2.283472	8.173889	4.402070	11.391386	7.835119	
2510	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6675	-0.163707	1.986294	-10.885550	0.923718	-1.969322	6.847289	6.519888	13.091749	6.923475	
5845	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
7509	-13.363454	-4.203979	-9.057872	6.210311	-0.277197	5.636806	7.331610	11.357811	4.448452	
3345	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6676	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9177	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
848	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1679	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6678	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
18	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3349	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4181	3.057051	6.222956	4.540085	-2.154824	-23.072635	0.517963	-9.346434	-6.922622	3.173904	
850	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
19	-0.790055	5.674100	6.578107	-5.960249	-16.334130	-0.688006	-6.720730	-5.325200	1.360456	
6680	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3352	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8348	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
2518	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
2519	-9.376276	-1.394696	-6.683111	5.457911	-0.747137	8.091995	5.632148	11.568450	6.929837	
854	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5853	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4185	-10.771209	-4.606187	-8.723341	5.981903	1.489941	6.204153	5.469732	10.928257	6.294348	
4187	-10.174161	-4.856691	-14.529749	3.831357	1.366930	6.162893	6.560952	12.147746	6.975665	
1690	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9190	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9191	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6690	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9193	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
33	3.227598	8.366762	6.279995	-5.235443	-24.941907	-0.315976	-6.944852	-12.354228	-2.974837	
5026	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4195	-8.982054	-3.660932	-10.643908	7.726330	1.587487	3.944161	5.917062	10.911310	5.408466	
9197	4.674816	4.575465	6.341032	-7.214117	-20.228537	4.683231	-11.444823	-8.917926	2.409589	
8364	2.513305	6.982113	8.122314	-9.109751	-12.152704	-0.393997	-7.589466	-11.255600	-3.600601	
7528	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
7529	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
7532	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
2536	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6699	-12.630188	-4.245664	-11.878632	7.238922	1.081206	6.999580	5.559086	12.736034	7.329821	
6700	-7.688716	-6.487093	-14.852872	3.110080	-1.914635	4.280336	5.846055	12.460224	6.391995	
7535	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5034	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
