5832	0.829516	7.744414	8.304740	-5.227417	-14.090861	3.212748	-7.908942	-5.846667	0.916939	0.960084	7.756153	8.234870	1.649592	-9.579879	3.212777	-1.898298	5.875610	6.630278	0.819305	7.743399	8.260043	1.467758	-9.710150	3.212770	-2.086641	5.684211	6.630197	0.893628	7.750273	8.248406	1.571865	-9.642823	3.212774	-1.987998	5.784506	6.630238	1.179562	7.773898	8.156017	1.821982	-9.413687	3.212790	-1.590812	6.187275	6.630433	1.877470	7.814627	6.533040	1.958956	-9.312355	3.212800	-0.436235	7.350954	6.631322	1.194615	7.775026	8.147776	1.829989	-9.405674	3.212790	-1.569021	6.209328	6.630445	1.350555	7.786078	8.027096	1.892480	-9.346146	3.212796	-1.337131	6.443780	6.630586	2.035275	7.816664	5.573519	1.962585	-9.316969	3.212799	-0.110309	7.676459	6.631501	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
6665	1.760341	6.055587	7.918929	-2.888061	-13.453978	7.401682	-6.206593	-6.187210	0.130322	-8.728454	-4.608303	-9.285583	3.943157	1.570960	9.717242	7.661475	13.869199	6.320206	-8.728454	-4.608303	-9.285583	3.943157	1.570960	9.717242	7.661429	13.869063	6.320118	-8.728450	-4.608303	-9.285583	3.943150	1.570958	9.717242	7.657431	13.856987	6.312326	-8.728454	-4.608303	-9.285583	3.943158	1.570960	9.717242	7.661549	13.869423	6.320350	-8.728450	-4.608303	-9.285583	3.943151	1.570959	9.717242	7.657847	13.858245	6.313138	-8.728453	-4.608303	-9.285583	3.943156	1.570960	9.717242	7.660473	13.866177	6.318256	-8.728450	-4.608303	-9.285583	3.943150	1.570958	9.717242	7.657492	13.857171	6.312445	-8.728449	-4.608303	-9.285583	3.943150	1.570958	9.717242	7.657124	13.856058	6.311727	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
1667	-8.009362	-4.302028	-4.408070	7.010880	3.838472	6.949771	6.369844	14.419980	7.727512	-4.549588	7.908229	7.627420	-0.967423	-14.585107	0.816349	-8.804958	-7.122109	1.356140	0.364682	8.286159	7.627420	-0.967562	-16.535479	0.816349	-8.805252	-7.122403	1.356140	-8.009365	-4.302028	-4.408068	7.010880	3.838472	6.949771	6.350339	14.386336	7.714290	-8.009365	-4.302028	-4.408068	7.010880	3.838472	6.949771	6.348389	14.382976	7.712971	-8.009365	-4.302028	-4.408068	7.010880	3.838472	6.949771	6.346247	14.379283	7.711523	-8.009365	-4.302028	-4.408068	7.010880	3.838472	6.949771	6.344602	14.376447	7.710412	-8.009362	-4.302028	-4.408070	7.010880	3.838472	6.949771	6.369652	14.419649	7.727381	-8.009362	-4.302028	-4.408070	7.010880	3.838472	6.949771	6.369506	14.419397	7.727282	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
834	-10.579825	-3.250257	-8.432424	8.102575	-0.031870	7.176729	5.598002	13.871202	7.192673	-10.579825	-3.250257	-8.432424	8.102571	-0.031870	7.176729	5.597637	13.870677	7.192532	-10.579825	-3.250257	-8.432424	8.102725	-0.031870	7.176729	5.609972	13.888461	7.197289	-10.579825	-3.250257	-8.432424	8.102580	-0.031870	7.176729	5.598391	13.871763	7.192822	-10.579825	-3.250257	-8.432424	8.102595	-0.031870	7.176729	5.599556	13.873443	7.193271	-10.579825	-3.250257	-8.432424	8.102573	-0.031870	7.176729	5.597836	13.870963	7.192609	-10.579825	-3.250257	-8.432424	8.102591	-0.031870	7.176729	5.599266	13.873024	7.193159	-10.579825	-3.250257	-8.432424	8.102721	-0.031870	7.176729	5.609690	13.888055	7.197181	-10.579825	-3.250257	-8.432424	8.102724	-0.031870	7.176729	5.609895	13.888350	7.197260	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
4166	-0.579640	-7.781132	-5.567087	7.932991	-1.182546	5.973256	6.022729	12.336156	5.928911	-0.579640	-7.781132	-5.567087	7.932989	-1.182546	5.973256	6.022609	12.335362	5.928251	-5.784812	-8.853083	-5.573321	7.933031	-0.756341	5.974118	6.022971	12.337593	5.930080	-5.784812	-8.853083	-5.573321	7.933030	-0.756341	5.974118	6.022905	12.337159	5.929719	-5.784812	-8.853083	-5.573321	7.933029	-0.756341	5.974118	6.022816	12.336570	5.929231	-0.579640	-7.781132	-5.567087	7.932992	-1.182546	5.973256	6.022824	12.336786	5.929434	-0.579640	-7.781132	-5.567087	7.932988	-1.182546	5.973256	6.022493	12.334596	5.927615	-0.579640	-7.781132	-5.567087	7.932988	-1.182546	5.973256	6.022536	12.334878	5.927849	-0.579640	-7.781132	-5.567087	7.932990	-1.182546	5.973256	6.022685	12.335866	5.928670	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
3334	-4.067628	-3.650073	-6.949574	5.062580	-3.063900	1.973928	7.064345	14.700985	6.285775	-4.067629	-3.650073	-6.949574	5.062579	-3.063900	1.973928	7.064245	14.700801	6.285696	-4.067629	-3.650073	-6.949574	5.062578	-3.063900	1.973928	7.064127	14.700584	6.285604	-4.067628	-3.650073	-6.949574	5.062580	-3.063900	1.973928	7.064375	14.701041	6.285799	-4.067629	-3.650073	-6.949574	5.062579	-3.063900	1.973928	7.064305	14.700911	6.285744	-4.067645	-3.650083	-6.949574	5.062544	-3.063900	1.973928	7.059945	14.692870	6.282308	-4.067630	-3.650074	-6.949574	5.062576	-3.063900	1.973928	7.063923	14.700208	6.285443	-4.067631	-3.650074	-6.949574	5.062575	-3.063900	1.973928	7.063754	14.699896	6.285310	-4.067629	-3.650074	-6.949574	5.062578	-3.063900	1.973928	7.064077	14.700491	6.285564	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
2501	6.074067	3.619175	-3.235734	3.991520	-3.246138	7.482509	7.674532	11.409358	3.459888	6.436324	4.500059	3.696106	1.138673	-5.818624	7.472255	4.498670	8.248069	3.473747	0.024828	2.526721	-8.819507	6.300089	2.608895	7.482518	7.906543	12.817667	nan	0.024828	2.526721	-8.819507	6.300082	2.608896	7.482518	8.518724	12.792761	6.148620	0.024828	2.526721	-8.819507	6.300089	2.608895	7.482518	7.906501	12.817889	nan	0.024828	2.526721	-8.819507	6.300082	2.608895	7.482518	8.518522	12.791137	6.147555	0.024828	2.526721	-8.819507	6.300089	2.608895	7.482518	7.906600	12.817370	nan	0.024828	2.526721	-8.819507	6.300082	2.608895	7.482518	8.518634	12.792042	6.148148	0.024828	2.526721	-8.819507	6.300089	2.608895	7.482518	7.906753	12.816566	nan	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
5000	-10.383437	-3.625187	-6.589343	7.274345	-2.585547	3.295927	6.843401	13.863762	4.358375	-10.383437	-3.625187	-6.589343	7.274344	-2.585547	3.295927	6.843254	13.862390	4.357224	0.823747	7.258024	6.944934	-10.061342	-16.429525	-3.069084	-6.713052	-5.206910	-1.197261	-10.383437	-3.625187	-6.589343	7.274346	-2.585547	3.295927	6.843490	13.864590	4.359070	-10.383437	-3.625187	-6.589343	7.274344	-2.585547	3.295927	6.843198	13.861868	4.356787	-10.383437	-3.625187	-6.589343	7.274346	-2.585547	3.295927	6.843509	13.864769	4.359220	-10.383437	-3.625187	-6.589343	7.274345	-2.585547	3.295927	6.843368	13.863456	4.358118	-10.383437	-3.625187	-6.589343	7.274348	-2.585547	3.295927	6.843959	13.868957	4.362733	-10.383437	-3.625187	-6.589343	7.274348	-2.585547	3.295927	6.844039	13.869701	4.363357	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
5833	-7.853712	-6.319829	-10.312895	7.255867	-0.256007	5.611442	6.113494	14.084436	7.147472	-7.853712	-6.319829	-10.312895	7.255867	-0.256007	5.611442	6.114535	14.087282	7.149137	-7.853712	-6.319829	-10.312895	7.255867	-0.256007	5.611442	6.114586	14.087421	7.149218	-7.853712	-6.319829	-10.312895	7.255867	-0.256007	5.611442	6.114387	14.086876	7.148899	-7.853712	-6.319829	-10.312895	7.255867	-0.256007	5.611442	6.114619	14.087510	7.149270	-7.853712	-6.319829	-10.312895	7.255867	-0.256007	5.611442	6.114418	14.086959	7.148948	-7.853712	-6.319829	-10.312895	7.255867	-0.256008	5.611442	6.109065	14.072321	7.140384	-7.853712	-6.319829	-10.312895	7.255867	-0.256007	5.611442	6.114165	14.086270	7.148544	-7.853712	-6.319829	-10.312895	7.255867	-0.256007	5.611442	6.114466	14.087093	7.149026	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
7499	-6.113492	-5.557341	-5.041567	-0.873857	-5.199307	1.044627	6.942016	14.856079	-9.808212	-6.188849	-5.557658	-5.071078	-0.840084	-5.155647	1.064946	6.947336	14.851759	-3.652027	-6.095060	-5.557262	-5.034337	-1.019613	-5.201666	1.039251	8.153133	14.849401	7.377041	-6.107416	-5.557314	-5.039191	-0.876624	-5.202886	1.042917	6.941578	14.856434	nan	-6.203408	-5.557719	-5.076766	-0.960737	-5.139406	1.068549	8.152577	14.843184	7.371199	-6.119208	-5.557365	-5.043804	-0.871268	-5.195949	1.046227	6.942427	14.855747	-7.176206	-6.111081	-5.557331	-5.040602	-1.010660	-5.192243	1.043805	8.153052	14.848462	7.376159	-6.101154	-5.557287	-5.036742	-0.879500	-5.206597	1.041142	6.941124	14.856801	nan	-6.104278	-5.557302	-5.037942	-1.014436	-5.196224	1.041884	8.153087	14.848860	7.376532	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
835	-10.727655	-3.646517	-7.852369	5.888802	2.772760	7.669039	7.093045	12.344883	4.845251	-6.758403	0.305702	8.276498	-10.735648	-10.268779	2.758091	-4.141351	-4.943849	-1.227779	-10.727655	-3.646517	-7.852367	5.888608	2.772760	7.669039	7.092130	12.332075	4.834882	-10.727655	-3.646517	-7.852369	5.888793	2.772760	7.669039	7.093006	12.344338	4.844810	-10.727655	-3.646517	-7.852368	5.888741	2.772760	7.669039	7.092755	12.340828	4.841967	-10.727655	-3.646517	-7.852368	5.888722	2.772760	7.669039	7.092663	12.339548	4.840931	-10.727655	-3.646517	-7.852369	5.888773	2.772760	7.669039	7.092908	12.342973	4.843704	-10.727655	-3.646517	-7.852366	5.888574	2.772760	7.669039	7.091970	12.329822	4.833058	-10.727655	-3.646517	-7.852368	5.888681	2.772760	7.669039	7.092470	12.336847	4.838744	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	
