837	2.699121	7.363000	4.758038	-0.250675	-24.067520	1.535734	-8.251864	-1.425801	7.668751	2.696354	7.362997	4.758038	-0.247822	-24.063823	1.535734	-8.236630	-1.395890	7.682502	2.694648	7.362996	4.758038	-0.246091	-24.061497	1.535734	-8.227451	-1.378025	7.690644	-9.365880	-4.529405	-7.665803	6.348615	1.406748	7.347921	3.778150	11.505395	8.569993	2.692917	7.362995	4.758038	-0.244354	-24.059098	1.535734	-8.218289	-1.360308	7.698665	0.046280	4.284305	4.465689	3.896240	-8.363665	1.609319	-0.924665	6.799777	8.566831	2.690743	7.362993	4.758038	-0.242202	-24.056031	1.535734	-8.207000	-1.338633	7.708406	-9.365880	-4.529405	-7.665801	6.348594	1.406748	7.347921	3.777691	11.504881	8.569954	2.687721	7.362990	4.758038	-0.239260	-24.051659	1.535734	-8.191683	-1.309491	7.721378	
5005	2.003155	6.502498	7.575137	-10.586731	-22.703228	2.139634	-9.622471	-10.705820	-1.597608	-8.403011	5.116373	7.270355	0.863898	-4.792416	6.035470	-2.803602	1.774595	4.062810	-4.575097	5.196855	7.575125	-10.586638	-18.361848	2.142876	-9.325450	-10.408799	-1.597608	-9.526893	2.239873	-6.505356	6.403044	-0.571934	6.870697	7.629720	12.236549	4.093707	-9.526893	2.239873	-6.505355	6.402953	-0.571935	6.870697	7.629529	12.236041	4.093409	-9.526893	2.239873	-6.505354	6.402829	-0.571937	6.870697	7.629268	12.235347	4.093002	-9.526893	2.239873	-6.505357	6.403105	-0.571934	6.870697	7.629848	12.236890	4.093906	-9.526893	2.239873	-6.505353	6.402764	-0.571937	6.870697	7.629133	12.234989	4.092792	-9.526893	2.239873	-6.505353	6.402705	-0.571938	6.870697	7.629007	12.234656	4.092597	
2527	2.383176	6.363637	8.363454	0.023569	-11.145883	3.583228	-2.775984	4.750323	6.879819	4.928735	6.416370	8.368810	-6.852947	-19.018018	3.583228	-9.346754	-8.402161	0.298098	-5.282800	-1.079281	-6.083765	7.855323	-0.689957	8.155295	6.454276	13.978102	6.877569	-5.282800	-1.079281	-6.083765	7.855323	-0.689957	8.155295	6.454203	13.977959	6.877506	-5.282800	-1.079281	-6.083765	7.855323	-0.689957	8.155295	6.454333	13.978214	6.877619	-5.282800	-1.079281	-6.083765	7.855323	-0.689957	8.155295	6.454117	13.977791	6.877431	2.372555	6.363176	7.997275	3.303640	-5.054405	8.151152	-2.775553	4.750761	6.879819	-5.282800	-1.079281	-6.083765	7.855323	-0.689957	8.155295	6.454066	13.977690	6.877386	-5.282800	-1.079281	-6.083765	7.855323	-0.689957	8.155295	6.453978	13.977516	6.877309	
4219	1.699581	2.172344	-0.391281	-1.449313	-7.840374	-1.716940	6.302406	12.288288	6.288417	-0.639408	6.763005	5.580160	-1.849270	-9.533171	-1.775615	-1.142891	4.856444	6.301418	2.492535	7.113368	6.130949	-12.304492	-18.466509	-1.781971	-4.310820	-4.554250	0.058653	1.699581	2.150025	-5.687273	-1.449384	-7.840239	-1.716929	6.466360	12.445383	6.281713	1.699581	2.150025	-5.687273	-1.449382	-7.840238	-1.716928	6.466410	12.445671	6.281944	1.699581	2.150025	-5.687273	-1.449387	-7.840240	-1.716929	6.466308	12.445085	6.281474	1.699581	2.150025	-5.687273	-1.449391	-7.840242	-1.716929	6.466229	12.444629	6.281109	1.699581	2.172344	-0.391281	-1.449319	-7.840376	-1.716941	6.302276	12.287608	6.287885	1.699581	2.172344	-0.391281	-1.449316	-7.840375	-1.716941	6.302333	12.287905	6.288118	
5057	2.698767	6.669567	6.021118	-9.193237	-20.804790	0.909063	-10.390280	-8.237679	1.699261	-0.113569	2.830864	6.019775	-7.403796	-11.205898	1.659877	-2.726140	5.153016	7.425817	6.030381	1.014059	-4.914165	-2.346790	-13.036023	1.162916	4.768749	12.644293	7.423286	4.507167	0.962371	-10.739614	3.474863	-1.703772	7.231544	4.769190	12.644707	7.423266	-4.283320	-5.676583	-10.746727	3.594455	2.350607	7.461188	4.771736	12.647258	7.423269	2.698769	6.669567	6.021118	-9.063886	-20.804687	0.909063	-9.264973	-4.371698	3.001657	2.698768	6.669567	6.021118	-8.994084	-20.802961	0.909065	-9.551845	-2.967879	5.877190	2.698768	6.669567	6.021118	-9.004364	-20.804067	0.909064	-9.340309	-3.420129	4.952363	6.030381	1.014059	-4.914165	-2.346790	-13.036023	1.162916	4.768597	12.644066	7.423233	
905	1.485154	5.836474	3.324897	-5.497744	-16.535867	1.438462	-7.603447	-7.318013	-0.250820	-5.350649	-5.398963	-14.928814	9.374286	0.214677	7.679526	6.160494	13.070856	6.374178	-5.350649	-5.398963	-14.928814	9.374285	0.214677	7.679526	6.159933	13.069870	6.373813	-2.527752	5.609186	3.324897	-5.351424	-12.778399	1.438462	-7.245486	-6.960049	-0.250817	-5.350649	-5.398963	-14.928814	9.374284	0.214677	7.679526	6.159355	13.068853	6.373437	-5.350649	-5.398963	-14.928814	9.374286	0.214677	7.679526	6.160171	13.070288	6.373968	-5.350649	-5.398963	-14.928814	9.374285	0.214677	7.679526	6.159694	13.069450	6.373658	-5.350649	-5.398963	-14.928814	9.374286	0.214677	7.679526	6.160299	13.070514	6.374052	-5.350649	-5.398963	-14.928814	9.374285	0.214677	7.679526	6.160061	13.070094	6.373896	
1748	-5.496736	-0.121461	7.822996	0.973611	-12.147752	4.150195	-7.996365	-3.183533	4.282130	-9.419768	-0.416171	7.659345	6.130634	-6.427065	4.153425	-1.541716	5.782917	6.793802	-10.538346	-6.596607	-8.362274	6.303788	-1.802722	6.443839	3.552531	10.892334	6.808983	0.880680	6.056555	7.822996	-0.418120	-18.651443	4.150195	-13.260979	-11.108453	1.621674	-9.976252	-0.416941	7.761274	6.123831	-6.431473	4.153395	-1.830803	5.466979	6.788636	-10.292053	-0.417176	7.790702	6.116519	-6.432637	4.153388	-2.021323	5.254803	6.784755	-10.983323	-0.417438	7.818458	6.056456	-6.433779	4.153380	-2.652937	4.521607	6.767574	-9.472701	-0.416273	7.672873	6.130176	-6.427686	4.153421	-1.567678	5.754821	6.793369	-5.496741	-0.121464	7.822996	0.978830	-12.146637	4.150195	-7.924500	-2.907723	4.480223	
6746	4.056405	6.842675	7.895699	-11.190312	-16.360656	-0.088820	-6.548383	-5.550057	0.967877	-6.864174	-3.101460	-2.141836	6.070902	1.482511	5.782248	6.767008	13.556969	6.760990	-0.071583	6.071917	6.812364	-1.101512	-6.806122	3.454491	0.135469	6.942332	6.776417	-6.864174	-3.101460	-2.141836	6.070902	1.482511	5.782248	6.767088	13.557261	6.761182	-6.864174	-3.101460	-2.141836	6.070901	1.482511	5.782248	6.766934	13.556700	6.760812	-6.864174	-3.101460	-2.141836	6.070901	1.482511	5.782248	6.766885	13.556523	6.760695	-6.864174	-3.101460	-2.141836	6.070902	1.482511	5.782248	6.766967	13.556820	6.760891	-6.864174	-3.101460	-2.141836	6.070902	1.482511	5.782248	6.767042	13.557092	6.761071	-6.864174	-3.101460	-2.141836	6.070901	1.482511	5.782248	6.766851	13.556402	6.760615	
1752	-10.328046	-6.708576	-13.554482	6.827375	1.498118	7.850494	6.520596	13.506282	7.081153	-10.328046	-6.708576	-13.554482	6.827377	1.498118	7.850494	6.521052	13.507261	7.081653	1.470883	5.326867	5.878543	-3.192764	-19.263611	2.491254	-7.622702	-5.756612	1.961245	-10.328046	-6.708576	-13.554482	6.827377	1.498118	7.850494	6.520981	13.507109	7.081575	-10.328046	-6.708576	-13.554482	6.827376	1.498118	7.850494	6.520899	13.506932	7.081485	-10.328046	-6.708576	-13.554482	6.827376	1.498118	7.850494	6.520823	13.506769	7.081402	-10.328046	-6.708576	-13.554482	6.827375	1.498118	7.850494	6.520670	13.506440	7.081234	-10.328046	-6.708576	-13.554482	6.827376	1.498118	7.850494	6.520762	13.506637	7.081334	-10.328046	-6.708576	-13.554482	6.827369	1.498118	7.850494	6.519597	13.504133	7.080058	
5085	4.479035	5.192003	6.959628	-3.715779	-16.330434	1.180493	-10.553347	-7.403538	3.313836	3.041700	5.188656	6.880001	0.029010	-14.939772	1.180494	-4.998041	3.109345	8.270988	-4.466763	-1.101975	5.584932	5.563560	-3.506536	7.717587	-1.660885	6.444337	8.270925	2.859622	5.187056	6.908308	-0.468267	-15.251825	1.180494	-5.625828	2.463048	8.270778	2.927206	5.187715	6.896263	-0.229028	-15.144207	1.180494	-5.326240	2.772195	8.270905	-4.467708	-1.101999	5.577865	5.570518	-3.505921	7.717602	-1.641996	6.463758	8.270952	3.009853	5.188417	6.888727	-0.101795	-15.057527	1.180494	-5.165270	2.937763	8.270950	2.999537	5.188332	6.872229	0.133283	-14.821491	1.180494	-4.863147	3.247442	8.271017	-4.468656	-1.102024	5.570781	5.577400	-3.505296	7.717618	-1.623220	6.483057	8.270978	
