11.0,24911,0.738213,0.088233,0.046646,-1.426815,0.659998,0.462124,1.025148,0.589706,-0.430038
11.0,21333,1.072856,0.871753,-0.09787,-1.406719,-0.124674,-0.647878,-1.088608,0.038861,-1.125535
11.0,2837,1.16657,1.139037,1.254305,-1.472458,0.041945,-1.341656,0.223422,0.558885,-0.537671
11.0,22768,0.66021,0.687766,0.627477,-1.70574,0.171489,-1.160961,0.841462,0.319614,-0.203166
11.0,22674,1.098641,0.579978,1.846054,-1.61877,-0.727096,-1.44721,0.202831,0.346003,-1.155862
11.0,20213,1.305774,0.370123,1.299294,-0.868705,0.408406,-0.281515,0.758821,0.218365,-0.543159
11.0,11689,0.453397,0.698308,0.434303,-0.378483,-0.770231,0.229294,0.011886,0.248278,-0.570954
11.0,16428,0.567142,1.018788,-0.357568,-0.9699,-0.642835,0.212939,0.147967,0.380414,-0.774622
11.0,10521,1.305586,-0.146795,0.588768,-1.498173,-0.407788,-0.176741,0.826991,0.632419,-0.953152
11.0,24910,0.755664,0.221351,0.04745,-1.445461,-0.215029,-0.225076,1.002638,0.589706,-0.430038
11.0,6757,1.08216,0.833735,1.464069,-0.264955,-0.054775,-0.666186,0.404385,0.230767,-0.887323
11.0,17988,1.521674,0.764013,1.351282,-0.931605,-0.401731,-0.24158,0.523834,0.201678,-1.089827
11.0,1364,0.279474,0.815376,-0.362448,-1.627463,-0.262048,-0.655343,-0.653165,-0.182148,-1.444698
11.0,16107,0.151549,0.791534,-0.289822,-1.172261,0.127635,-1.015328,-0.215895,0.028334,-0.965595
11.0,606,0.454021,0.835312,-0.140042,-1.232556,0.33785,-0.529341,0.103447,-0.394731,-1.585294
11.0,21156,0.337885,0.269616,-0.09294,-1.044791,-0.043369,-0.111174,0.22919,-0.044354,-1.266258
11.0,11948,0.530922,-0.054405,-0.149356,-1.323598,-0.160473,-0.342207,-0.460336,-0.707981,-1.07591
11.0,25591,0.229341,0.556462,-0.004225,-1.194438,0.194042,0.01396,-0.462072,-0.422905,-0.911206
11.0,15942,0.417882,0.960355,-0.78729,-1.800884,-0.224262,0.07404,-0.879525,0.086518,-0.956431
11.0,20577,0.691333,1.05995,-0.806095,-1.347005,0.258425,-0.118811,-0.470088,-0.170126,-0.755603
11.0,22911,0.958878,0.685356,-0.053762,-1.11608,-0.716187,-0.082974,-0.023867,0.177623,-1.302586
11.0,25852,1.369902,0.787547,0.018311,-0.857285,-0.920505,-0.726519,0.138096,0.103449,-1.051942
11.0,22972,1.282379,-0.236001,2.015016,-1.356561,-0.371643,-0.970008,0.330044,-0.243816,-0.934726
11.0,14008,0.611717,0.587718,0.467558,-1.422456,-0.439374,-0.621624,0.463911,0.465277,-0.863375
11.0,10619,0.286931,0.80778,0.646138,-0.701058,-0.575291,-0.488092,0.334126,0.326239,-0.242239
11.0,18037,0.561716,0.650918,1.494209,-1.472924,-0.429624,-1.070305,0.707094,0.776244,0.009442
11.0,18161,1.274282,0.259838,1.85436,-1.533307,-0.31992,-0.672658,0.798759,-0.11917,-0.689179
11.0,21038,1.34637,0.338382,1.743064,-1.554801,-0.351081,-0.968476,0.313785,0.221204,-0.46934
11.0,15696,0.784799,1.180525,0.613535,-0.972505,-0.129039,-0.813227,-0.101948,0.477185,-0.546773
11.0,19098,0.603128,1.159307,0.773399,-1.051218,-0.671984,-0.859867,0.164349,0.212648,-0.601203
11.0,23795,1.19992,0.349999,1.740598,-0.605662,0.225218,-1.299418,0.499349,0.080079,-1.071409
11.0,26681,0.70575,0.145899,1.639784,-0.784724,0.22273,-1.001764,0.745122,0.162544,-0.927006
11.0,9013,0.342765,0.966362,-0.14912,-0.688942,-0.836676,-0.384915,-0.520819,0.245117,-0.242928
11.0,13871,0.492978,1.172359,0.235248,-0.623168,-0.60064,-0.029264,-0.682097,0.436436,-0.185375
11.0,9208,0.412509,0.541819,1.213854,-1.362164,-0.649313,-0.844478,0.266707,0.494041,-0.000416
11.0,26308,0.655217,0.590376,1.615481,-1.247311,-0.448866,-0.817358,0.238702,0.400429,-0.415531
11.0,4473,0.301876,1.000667,1.203791,-1.172442,0.059332,-0.989309,-0.181857,0.132727,0.09491
11.0,7225,0.409102,0.774777,1.182707,-1.445751,-0.077518,-1.371248,-0.06071,0.482191,0.075891
11.0,16754,0.673227,0.996848,0.001404,-0.798205,-0.789,0.01051,-0.199858,0.382917,0.255761
11.0,26356,0.624964,1.12992,0.01567,-1.115003,-0.375033,0.048861,-0.256954,0.153701,0.181765
11.0,24649,0.406282,0.674506,-0.01343,-1.105589,-0.257958,-0.456225,0.292736,0.29328,-0.676936
11.0,24907,0.383883,0.837595,-0.332755,-1.445461,-0.251045,-0.689581,0.309042,0.508408,-0.639909
11.0,2428,0.685917,0.807055,0.45111,-0.639497,-0.572074,-0.231331,0.020627,-0.05585,-0.714023
11.0,13426,0.630126,0.92004,0.571839,-0.944309,-0.385849,-0.50423,0.193381,0.010089,-0.725354
34.0,14431,1.548772,0.678798,0.934607,0.123,0.088684,-1.334813,-1.798219,0.193029,0.256348
34.0,7953,1.541284,1.146424,1.625079,-0.288514,-0.065233,-1.725644,-2.311355,-0.817919,0.343206
34.0,11029,1.950534,0.580186,1.048119,-0.741612,-0.445901,-1.809437,-1.542033,-1.009331,0.42926
34.0,459,1.872244,1.045296,0.809857,-0.079381,-0.767694,-1.276271,-2.25539,-2.002065,-0.30346
34.0,8205,1.693781,0.859468,1.769869,0.582586,-0.051662,-0.904198,-1.613262,-0.413601,0.266652
34.0,13140,1.266538,1.180102,1.81376,0.163344,-0.771895,-1.034334,-1.521362,-0.141276,0.435419
34.0,14037,1.369288,1.00441,1.637604,-0.258416,-0.063825,-1.356696,-1.458231,-0.401752,0.308387
34.0,8586,1.507724,1.083625,1.565196,-0.723926,-1.025636,-1.21957,-2.365573,-0.197515,0.432142
34.0,21785,1.374,0.832213,1.262018,-1.163235,-0.258299,-1.470972,-2.269727,-1.682884,0.034758
34.0,20739,1.374615,0.985005,1.749806,-0.995293,-0.399363,-1.075234,-2.323931,0.366224,0.323957
34.0,7827,1.333961,1.150963,1.162687,-0.824758,-0.695388,-1.652687,-2.165049,-1.252815,0.42419
34.0,1050,1.954317,1.016124,1.417377,-0.34807,-0.374666,-1.088217,-2.226322,-0.021496,0.280353
34.0,2109,1.425758,1.103813,1.213506,-0.12686,-0.677422,-1.268836,-2.085576,-0.171284,0.558342
34.0,8979,1.720315,0.954259,0.958037,-0.270421,-0.319344,-1.422338,-2.272458,-0.490886,0.200333
34.0,1311,1.572032,1.241982,1.409254,0.273754,-0.338682,-1.534667,-1.810253,-1.617709,-0.113055
34.0,5166,1.570791,1.172602,1.33351,-0.683058,-0.464418,-1.157477,-1.869913,0.079155,0.806206
34.0,19723,1.360977,0.963065,1.447265,-0.953614,-0.482718,-0.80177,-1.946675,-0.13888,0.571271
34.0,1953,1.74422,1.048109,0.811624,-0.615363,-0.220083,-1.713937,-1.943173,-1.629327,0.138273
34.0,8686,1.473471,1.066416,0.807792,-0.743834,-0.238554,-1.548116,-2.249194,-1.310075,0.128395
34.0,2647,1.460376,1.114328,1.024305,0.421153,-0.926617,-1.213624,-2.454092,-0.71751,0.483964
34.0,11454,1.272437,1.103067,1.433924,0.441549,-0.880397,-1.041348,-2.265663,-0.743203,0.450074
34.0,2375,1.409952,1.025865,1.240256,-0.047564,-0.317635,-1.795713,-1.768317,-1.559993,0.087949
34.0,4873,1.45673,1.014372,1.199916,-0.172422,-0.706737,-1.780028,-2.056884,-1.566015,0.10092
40.0,4520,-0.836503,0.525839,-0.421786,-0.793352,0.736451,-0.519874,-0.509196,-0.684701,-1.61193
40.0,2986,0.397427,1.100078,-0.160935,-0.874062,0.819342,-0.53183,-0.357089,-1.297512,-1.51522
40.0,14873,-0.057541,1.157195,-0.094219,-1.090044,1.110039,-0.465144,-0.370596,-1.839767,-1.26068
29.0,15139,0.482351,-0.885464,-0.012056,-1.387057,-0.404285,-0.324794,0.12466,-1.067013,0.390434
29.0,12933,-0.103935,-0.692452,-0.969192,-1.249824,1.061103,0.635194,-0.106766,-0.503331,-0.277733
29.0,15417,-0.570237,-0.905423,-0.070274,-0.544822,0.78152,0.475954,-0.471957,-0.352832,0.265908
29.0,12934,-0.097199,-0.601477,-0.707841,-2.218789,0.136571,-0.073485,-0.107264,-0.503333,-0.277733
29.0,917,-0.769506,-0.824825,-0.768031,-1.519673,0.272965,-0.070717,0.102828,-0.01722,0.512898
29.0,24889,-0.080108,-0.988106,-0.630913,-2.098868,0.645063,0.391535,0.142638,0.03845,0.805968
28.0,6427,-0.16151,-0.353406,-1.557923,0.77211,-0.201768,0.96367,0.086584,-0.289542,-2.710768
28.0,10673,0.538194,0.095009,-1.013112,0.629016,0.594333,0.94282,0.519306,-0.232173,-1.443994
28.0,14731,0.912812,0.695785,-0.566359,0.837459,0.465417,0.749394,-0.002979,-0.459181,-2.157667
28.0,10534,-0.558842,0.11338,-1.201169,0.804177,0.599819,1.044302,0.931587,-0.205062,-2.561074
28.0,10535,-1.105998,-0.097395,-1.203023,0.804177,0.59982,1.079882,0.947276,-0.205062,-2.561074
36.0,10893,0.943988,-0.116657,0.735385,0.18845,-1.70219,-0.796278,-0.395929,-1.670474,-0.597902
36.0,23270,0.194843,-0.042027,0.774801,0.965855,-0.816697,0.041275,-0.871805,-1.587412,-1.611717
36.0,25505,0.826295,-0.189677,1.378819,1.216089,-0.791003,0.199672,-0.144052,-1.415486,-1.179176
36.0,3613,0.364487,-0.020819,0.999883,0.341048,-1.537031,-0.575327,-0.510677,-1.310162,0.118771
36.0,6423,-0.222774,-0.499978,1.105903,0.60825,-1.395911,-0.33178,-0.34169,-1.704389,-0.317835
36.0,19316,0.17563,-0.6333,1.1556,0.886103,-0.308569,-0.230118,0.064165,-1.902961,-0.703235
36.0,14767,0.417575,-0.141955,0.122267,0.223922,-0.988653,0.050953,0.103202,-1.385458,-0.61954
36.0,20064,0.345608,-0.03355,0.762282,0.380466,-1.089886,0.240637,-0.125174,-1.574053,-0.195567
36.0,1905,0.166663,-0.349109,1.060276,0.430803,-1.047654,-0.121068,0.059705,-1.681423,-0.837839
36.0,3628,0.167558,-0.50984,1.560424,0.141914,-0.889491,-0.041607,0.228948,-1.714965,-0.876269
19.0,17386,0.22186,-0.152635,0.639141,-2.2743,-0.403115,-0.108521,-0.014795,-1.355079,-0.137712
19.0,8403,0.008414,-0.38911,1.431766,-1.991537,-1.573061,-1.550808,-0.016295,-1.914831,-1.0765
19.0,17387,-1.269309,-0.156013,-0.313968,-2.271559,-0.30177,0.077073,0.101506,-1.130551,-0.137701
19.0,14881,0.224141,-0.485724,0.784936,-2.072992,-1.164788,-1.938972,0.155882,-0.610485,-1.236454
19.0,23463,0.172392,-0.383809,0.668022,-1.7488,-1.032933,0.134777,-0.307299,-1.119086,-1.445163
19.0,4439,-0.544731,-0.678643,0.048088,-2.633334,-0.849083,-0.133887,0.086786,-0.75476,-0.948839
19.0,6417,-0.530601,-0.526688,0.657953,-2.79905,-0.712202,-0.49401,-0.251559,-1.534434,-0.861539
19.0,8730,0.563718,-0.389753,0.986864,-1.74357,-1.82278,-1.050839,-0.108955,-0.600608,-0.635409
19.0,14792,0.015658,-0.706559,1.044793,-1.902813,-1.115122,-1.335371,0.127796,-0.866725,-0.422341
19.0,6418,-1.126185,-0.52669,-0.302819,-2.171172,-0.712201,0.075054,-0.251559,-1.534434,-0.861539
