id,Gcnf,Cdx2,Gata6,Pbx1,Klf4,Nanog,Oct4,Oct4-Sox2,Sox2
7498.0,-1.4797937570733977,-0.8191188824825127,-1.289543361115906,0.9789661540174956,1.004883513625979,0.9119486893320623,0.911851403494522,0.8224534306869905,1.110278382161041
6667.0,-1.6990709189634792,-1.3811746812385257,0.5298055707135112,0.6037201984647186,0.6389302165007694,0.8503104836196432,1.073862258213232,0.9909099192119525,0.547323819192985
3338.0,-1.5124089873350433,-1.093539030415912,-1.5442617542857968,0.5517647133832999,0.4250007234336117,0.6568070584851075,0.969906114755446,1.0814703774676095,1.065360603656573
842.0,0.8827280102369435,0.6030519059848446,1.4459693515618526,-1.192124738529546,-0.8535832237359497,-2.13136475439044,-1.3353777984364152,-1.0803552679378536,-0.5975938084209764
8340.0,1.6728182585026912,0.8375815589709911,1.9363794762206783,-0.8341188858314583,-0.9511605265767712,-1.7211814886011445,-2.034847350657732,-1.5723356036611116,-0.17017816800190033
4176.0,-0.9969406945873445,-0.7576261053178033,-1.3596271357233707,1.468076478398009,1.180769004314046,1.1793909003990852,0.6892241020333869,0.9083039840449495,1.2837830467819735
6675.0,0.3067264631749691,-1.2869064581187868,0.6823675056812979,1.0515408737022358,0.09076249846301722,0.6416127299072458,1.0109706038696342,1.0945579498471845,0.9970834040838696
7509.0,-1.0183277097699739,-1.0441583059439004,-1.689787061046979,0.6714645369172563,0.9368700804527412,0.8555868576791302,1.1342903197109022,0.9046262535239901,0.21872232259856583
4181.0,1.2136019212456017,0.7618922867226195,1.2611767660426239,-0.9357873584149665,-0.40195137750091814,-2.0269625776333147,-1.3994979068841182,-1.0977715537865953,-0.18210569382185957
19.0,1.0961169681351541,1.0325778640462873,0.5698051763759617,-1.3144463563490514,-1.0110012788633354,-1.1748590215358141,-1.0005915434206658,-0.92279351523851,-0.7524104330090757
2519.0,-0.41698877655438094,-0.7287477989470524,-0.9732428347782087,1.4423627992098922,0.8164501153279305,0.7961615778652162,0.8761019609833662,0.9276991791890492,0.9990841665819996
4185.0,-1.1044220369170705,-0.9997266379502949,-1.2239292067389724,0.8496043120697762,0.9003138824274518,1.0790465974752756,0.8514271400864639,0.8575738676356749,0.7992315166017718
4187.0,-1.1580434798711052,-1.7709209143892939,-1.1166324426603895,0.8366491944384273,0.5561237251716024,1.0634914987495032,1.0172091939427206,0.9911539693564263,1.0134964494748488
33.0,1.6724926820059762,0.9929832871344024,1.2918261296169262,-1.1976336464025954,-0.894997672746571,-2.2633374587847697,-1.0346409610214904,-1.6927375452691282,-2.115801136059378
4195.0,-0.9020861977308064,-1.2548121017891467,-0.9023963619174218,0.1399954365024536,1.1795055869765987,1.0913815728864515,0.9193871171318987,0.8557175311013875,0.5206336726268416
9197.0,0.8609494898521499,1.001090086562036,1.5519087499695257,0.37205405957082777,-1.2116800944283488,-1.6673181135140789,-1.7182926853975036,-1.3163326980722934,-0.42247236920040765
8364.0,1.376102694760819,1.237676024567738,1.1634590175857606,-1.2221312526244927,-1.515072146753449,-0.6461055422168042,-1.132573030507476,-1.5723962875839295,-2.3125954057670004
6699.0,-1.0272505607006532,-1.4188054143124602,-1.558010270891336,1.0993583196352406,1.1014970086119606,1.0273608679252477,0.865002120054089,1.0555937231230426,1.1248736961406416
6700.0,-1.5070379383833195,-1.813837397038429,-0.6699678431720842,0.24555013038802692,0.4406849277429366,0.6485280601136202,0.908599479168728,1.0253821116566002,0.8299401704299564
3371.0,0.7268971667924943,1.1839760655759,-0.3468837232980647,-0.5923002802993698,-1.642832064058734,-1.6881605877023764,-1.1587117870644272,-1.2382316131035025,-0.9347323529208088
3373.0,-1.8115350158563421,-1.317478722578894,0.26202264528118774,0.8977561545194406,0.9124456657560347,0.8131818864416157,0.9039158269827943,0.917579094450377,0.8496053197180067
5040.0,1.4136394600733986,1.1190715978481283,1.2103737660591405,-0.9121695447185912,-1.597347919576032,-2.596192747788335,-1.5158092358497395,-1.4862363995724728,-1.3841066919675866
4208.0,-0.8268125263926767,-1.910199359794409,-0.628933275388785,0.8665753277744397,1.2889053007475633,1.7056038143337027,1.1893566940651046,0.8748890501256422,0.7128748081867231
3377.0,0.971922913028298,1.253476560097155,1.757681827379447,-0.6122519778187302,-0.5485213927078364,-1.140490006179677,-1.1143305022538719,-0.841911156832409,-0.07805818175900961
1714.0,-1.370174226955581,-1.5137229836058594,-1.0574748057544994,1.4293229049968548,1.2975646869956732,1.0953853248749355,1.1492402081180713,0.9869765275432368,0.47059857136701744
880.0,-0.9931977421734339,-1.5056297315927714,-1.4274194010405172,1.035240848942269,0.9739184254646851,1.1060869080671978,1.0576631021708838,1.0979675319149702,0.6523185643027334
8379.0,1.3064438801520315,0.9663866575722647,1.8003539320346296,-1.5790695483679857,-0.908253631826133,-1.8571678083108198,-2.3081367617589943,-1.9083970341117826,-0.47726470628374845
49.0,0.36532659366160936,0.7380844322900267,1.370955534262732,-1.4435956288678706,0.14903222153950008,-0.3124026393676561,0.292964247411576,0.4868331088233012,0.7291101687598084
4217.0,1.6912643825029625,1.1230275757132278,0.8416506740784553,-1.4287732285279993,-0.8311410010489068,-0.8231284862412672,-2.229330048476026,-1.5617705765136194,-0.4818543208542784
889.0,-1.3933044998563213,-1.7910641931873077,-1.1460831263690798,0.9859187756779646,1.0232605221793563,0.9424684781538856,0.9361637347188553,0.9014239169110266,0.5016647962358141
8389.0,-1.8149052998410737,-1.2444438138569287,-0.3785506169172093,0.32509882287232833,0.5378990821243373,0.9256111673765245,1.0863339691103635,1.1463592360781854,1.0072906892774898
2556.0,0.09888429275826731,-1.6280822881322745,-0.7587292785161248,1.3047220530792893,0.9336414361724876,0.8863279390908041,0.8311202741669458,0.9594066383991766,0.8777930505369159
7552.0,-0.19562394367648822,-0.42482138213337767,1.631482043561068,0.4234603807953089,1.0183468946550382,0.3238316392184795,1.0604703461649052,1.017452672716548,0.9939982924669791
8390.0,-1.1279348247419594,-1.3441388390444904,-0.4578602728231665,-0.6186205830275681,1.1819861678371375,0.828089925634665,1.0386159866138738,1.0592190945914624,0.6912912918382214
1731.0,-0.5500947658257545,-1.7336721652784293,-1.0509174697820156,1.6116029172091657,1.0874166433118273,0.9125948636944259,1.039573105196098,1.0455592969180232,1.2022216270452475
1733.0,0.3569211118253152,-0.8838297018729563,-1.6350012809762837,1.2207725140433403,0.854831338422755,0.9504762350366704,1.0829232846387877,0.9819668177777544,0.6149107211103286
1740.0,-0.8493336009307275,-1.4163582465379274,-1.158578330623377,0.935028963627104,0.9952519970374013,0.9321257683159065,0.8609872354870364,0.9464253176534163,0.9805137444640206
909.0,0.22426378023777785,0.9707412216241413,0.16368974222462576,-1.2281704851141042,-0.7507501111732602,-0.936675863793009,-0.46340205450975763,-0.3382260534979037,-0.33490268672762774
5075.0,-1.1896710638764436,-2.067569580418409,-0.873794997705716,0.5162169507193266,0.9009862432375121,0.9151905625469181,1.0587563442848018,0.9593135312973801,0.537601472033335
6743.0,1.2624490984647705,0.9698056531137582,1.7769566715033438,-0.7536816091761264,-0.2832218372453901,-1.2219615918706752,-0.38063256644921334,-0.8334230752815783,-1.556983641727427
918.0,-2.175375848240454,-1.708436785242543,-1.595223979210949,1.133905718635291,0.9551404971709601,0.8849248176182433,1.0769514723800482,0.929498884697891,0.7719539094341653
3415.0,-0.8211501496223932,-1.1576420756008599,-0.8251817899504919,0.9359213156462093,0.9171240230135617,1.3195910103782398,1.1500066626017726,0.9776389806107222,1.0856220191653794
5080.0,-0.3911348775233308,-0.0003371873675257789,-1.2661642515091223,-0.8974730533018943,-0.470341403148822,0.15030398003747836,0.7094337368588378,0.9000741925482786,1.1123244307012539
8420.0,-0.07565489112858027,0.6674483456671569,-0.9637421736424572,-0.8407308312284759,0.9903985474860856,0.07414860107214004,0.39138930892919904,0.5735927161080938,0.7330396763697009
92.0,0.7137895554996994,0.6950701957477,0.6103097731062339,-2.0490103176920496,-1.1295238773127678,-0.8418229048731128,-0.5372142799529461,-0.4837992262321709,-0.41743869982834375
94.0,1.59761757965988,1.1399785789367014,1.3510482831752535,-0.8473823390302815,-0.7923183661201983,-1.6858760894576685,-1.2659105875093546,-1.4867202278885137,-1.582904869037373
3423.0,-0.9074707320995542,-0.7923210339690363,-0.9850686113714261,1.2065696107244737,1.4203512789470396,0.9952926632390131,0.7990492054832196,0.7089461247358834,0.4787214406792153
8425.0,-0.985014020528196,-1.2227332851408972,-1.108344478935905,0.8262141391946012,0.4445078295065879,1.2012920383372274,1.0209490968218646,0.9749485139821056,0.8022867520103434
4254.0,0.5963790932642399,0.9028418455572687,-0.48451373732522107,-0.34290421830103435,-1.572849562795477,-1.0994162047097944,-1.8296982498966816,-1.7976030881825569,-1.413028434051921
1759.0,-1.048064552686895,-0.9003362967722192,-0.8980987261893477,0.9149906056020177,0.7792271581655998,1.0545240907442182,1.2332486330100498,1.0724312114119106,0.8863857625357228
4255.0,-0.8640382708967573,-2.1538102963309433,-0.36418892254533314,1.03047640505138,1.206851994367728,0.8109875491206581,0.9323942067407376,1.0004964454884477,1.1317052842806732
9265.0,-0.2839970922463512,1.221125466980097,0.05399489956632282,-0.6912317252437004,-1.4967634786109014,-1.2870534794196644,-1.508534678854084,-1.5064634245177986,-1.3360924803357075
3428.0,0.9254076426830364,0.5521667544093251,0.08129640598672822,-0.4728864992317771,-0.6864523477373129,-0.7586593792665716,-0.28589286724390595,-0.5660756717965816,-1.2147579651669607
936.0,-1.0318246857225484,-1.8654684533206936,-1.103800817310376,0.33544250780033424,0.9695814501657057,1.1101083634628697,0.6259796811266267,0.5835243958878367,0.8474054873265541
6761.0,-2.393540998361677,-1.4705269195094848,-0.7345400266553412,0.6271590393775294,0.9100644745796299,1.1131988725462678,0.6335158505347566,0.8150022336368716,1.2124958978427813
1767.0,-0.7299217315655606,-1.11255481899748,-0.2603361616068694,1.4066608687621818,1.247773176057091,1.0459856110045176,1.0223920670272555,1.0006966805261934,0.82405550085042
8434.0,-1.3882663052454205,-0.952147586795056,-0.4903777439241615,1.4341360169253803,1.0824854105294501,0.830485196627207,0.8429871772742624,1.0784721097142307,1.0838637256842343
7597.0,-1.010721934568609,-1.1917180733522652,-0.4333692843065561,0.10267490131917326,1.1095293275775624,0.612074468561091,0.8682438654997231,0.7930583137344195,0.46366194476826605
3435.0,-1.742021544075477,-0.9992380013021264,-2.2555325079943676,1.6473849144284711,1.1838051110902523,1.0732020704979608,1.0436414668648875,0.9702771663783278,0.7287434776134992
5939.0,-1.3115263623737616,-1.0998415001709798,-0.9996506328070567,1.4202499268321565,0.8850690093306038,1.5435082567972875,1.19273820920846,1.0092374497428642,0.696761468338139
943.0,1.1319380887263855,1.064163793877099,1.2626203935329483,-2.237950001376995,-1.3563503422428806,-1.3839922790650374,-2.4606925002740074,-2.41172252495782,-1.6760145439916148
945.0,1.1141861426214772,1.1161577083607215,0.7909351938992528,-0.1202159194079472,-1.3503699961279767,-1.8417979630959798,-2.0107796164044114,-1.8344735004939472,-1.1087034008779133
3441.0,-1.0133094222032508,-0.9810189866407443,-1.341173935429396,0.5993055364701291,1.2313069781943373,0.7130172731007648,0.9731267428228372,0.9417528746719706,0.7011822037100686
7607.0,-1.1873323072669053,-1.3019592294924032,-1.4054688231056602,1.1718394710927842,0.8783356383141686,1.211811023529636,1.1420288513335595,0.9986981639705745,0.4223289967756157
1782.0,1.3972242826877437,1.193551298486043,1.039645451346932,-0.7293296930797973,-0.9388763777420762,-1.0770096344964335,-1.440611315392509,-1.0909131751305028,-0.3116014456440133
123.0,-0.85612896678524,-1.9045144927612718,-1.6287063247045188,1.4540996459636448,0.8276845106388967,1.3281348011400969,0.7047072422220808,0.614892288020824,0.659542316987746
2619.0,-1.0339496021478536,-2.0082648435206005,-0.25167996774075957,0.401836700692649,1.0519222023953072,1.5615850794240875,0.6793853787788781,0.888872093748965,0.5542890640544416
960.0,-1.259314894688538,-1.2049056845056505,-1.389657570743375,1.0732581220320925,1.2203163356835907,1.0094628497110465,0.9930711190697861,0.8370398083299545,0.2622768025445001
2620.0,0.09996911963884027,-1.8832864910750844,-1.1799692850047834,0.6929842872105129,0.914090477002164,1.2765469461412369,0.9759200098470864,0.9820463421964652,0.54237914947307
8456.0,-1.5973523448418794,-1.5392500315078446,-0.9430330470586724,1.7102015355735345,0.3844578947447206,0.9640098575673853,0.9853192181716944,1.0115291989002586,1.021629382351954
965.0,0.2627428123081085,0.9594724290780111,-0.22543498889605668,-0.4556812489717819,-1.558295456005751,-1.1288315538289009,-1.6560447312813475,-1.1082209090523263,-0.20631737304318032
1796.0,0.7801153315612487,0.11761922135632039,-1.1788441073977969,-0.5478246016215866,1.2300085103885723,0.42102018335811225,0.9078884767933616,0.6965311142445793,0.08712265673798257
8465.0,0.505948027245713,0.944905239543401,-0.4813340907191823,-0.05297741455948365,-1.7270943501815952,-0.6667947554800169,-0.4937173423276487,-1.4430774240679842,-3.0310163222324826
7633.0,-0.5550407030598741,-0.9775941471165055,-0.8346571116767905,1.0892636266675269,1.103146941387707,1.0012527681746841,1.1002612598703978,0.6271464970704372,-0.20440529571079558
