2500	-12.088215	0.322104	6.683022	-2.940931	-13.285892	-0.386427	-2.327342	-0.372690	4.563214	-10.586492	0.298750	4.494012	1.245536	-6.491912	-0.386152	2.309559	5.727715	6.026716	-13.153579	-3.738817	-5.752188	6.636752	-1.351725	3.059220	6.843052	10.298739	6.064247	-13.136349	0.297593	4.438778	4.171587	-4.851336	-0.360741	2.347560	5.766749	6.027748	
9167	-12.149096	1.532078	-10.525447	7.094767	-1.111624	6.599606	6.776972	12.078451	4.142779	1.239854	8.033013	6.368544	-9.005236	-22.183213	1.662193	-9.390050	-9.363868	-1.133143	-4.967194	5.762833	6.368544	-9.005236	-19.795953	1.662193	-9.253593	-9.227412	-1.133143	-12.149096	1.532078	-10.525447	7.094738	-1.111624	6.599606	6.776922	12.078085	4.142501	
2503	0.933035	0.468427	-5.163811	0.371543	-10.396523	0.558710	6.383355	12.711467	6.696452	-11.115808	-5.510636	-11.384113	6.691670	0.482462	7.173507	6.432752	12.760848	6.696436	4.886999	7.242919	6.570884	-8.053231	-21.140127	0.558710	-10.878852	-10.275790	0.939468	-4.455559	3.135652	3.103806	0.371771	-8.748632	0.558775	3.050124	9.376334	6.696121	
9169	-6.098969	-2.812997	-5.882039	7.085120	-0.282559	4.664994	4.763888	12.184211	7.088492	1.327628	6.485508	8.051205	-6.444211	-15.518534	-1.704521	-7.754990	-6.794136	0.628946	-6.098970	-2.812997	-5.881963	7.085114	-0.282560	4.664994	4.763672	12.183863	7.088385	0.304444	6.197913	3.155592	0.601231	-3.700495	4.270050	-4.459567	-3.498705	0.628954	
5838	4.373680	2.145223	-5.563452	0.572063	-12.970069	1.467241	4.564813	9.392330	4.590437	0.331277	7.652891	5.967893	-10.003643	-24.165964	1.286499	-11.320269	-11.123557	-0.040369	-2.289306	-2.468686	-8.074579	4.993389	-1.026626	7.587409	4.568143	9.395661	4.590437	1.329011	2.134808	-6.920900	4.829765	-2.740223	7.174599	4.564930	9.392448	4.590437	
9170	-3.613306	1.617505	6.457753	-6.755218	-14.959346	-3.418816	-4.132207	-3.089368	1.388927	2.409575	-0.644080	-11.234524	5.716948	-3.186008	-0.704172	6.039928	12.433300	6.739470	-4.631583	-5.471393	-11.778235	5.844507	-1.778265	0.435412	6.039970	12.433340	6.739469	1.052803	5.734969	6.465541	-6.774939	-17.402628	-3.418817	-8.744254	-7.707214	1.383128	
4172	5.466665	0.966974	-2.838164	-7.423023	-14.533566	-0.760466	0.644217	-2.685384	-0.912000	-1.717790	4.954371	6.730906	-11.832108	-20.469719	-0.760466	-8.180069	-11.509674	-0.912004	-5.110046	-4.123587	-4.057039	-0.866727	-7.377336	-0.759963	4.542449	6.999750	4.874902	-12.631402	-5.167061	-6.478225	2.939591	-1.824572	4.153880	4.542449	6.999750	4.874902	
5839	-7.594224	1.679777	6.994459	-5.400242	-9.138765	-3.563104	-3.811696	2.120406	5.723287	-4.114421	3.584298	6.994660	-5.573864	-16.795943	-3.563104	-10.399046	-4.582993	5.607238	-8.803754	-1.907382	-7.885721	5.891762	0.344801	1.860776	5.420267	11.440834	5.811762	-2.451926	1.365900	-2.527471	-0.434609	-8.231854	-3.563104	1.293546	7.314051	5.811690	
9172	0.491983	4.997941	6.469862	-12.105137	-13.806909	1.510958	-10.834462	-12.515627	-1.048467	7.046775	0.384767	-5.226322	-7.244799	-12.538416	1.510959	-0.624205	-2.303752	-1.046850	-8.143921	-5.278457	-9.396058	3.774340	-0.752008	8.060462	5.837066	10.411504	5.207135	-4.368498	1.170192	6.469861	-11.847696	-12.798847	1.510959	-7.462918	-9.144083	-1.048467	
4173	-5.257234	2.361777	4.336514	-4.509293	-15.541635	3.576806	-7.229560	-6.854094	0.190968	-10.808146	-3.992310	-13.456703	5.860541	0.331765	8.854062	5.911741	12.178579	6.082769	-5.256011	2.362246	3.897015	-0.333405	-8.665177	3.577032	-0.661000	5.611026	6.087532	-10.808146	-3.992310	-13.456703	5.860520	0.331765	8.854062	5.911564	12.178143	6.082530	
5841	-12.549767	-9.703135	-8.206620	7.502562	-0.711133	7.606932	4.824212	12.384034	7.161935	-5.902884	-3.632124	6.373147	-4.504524	-12.538342	1.202597	-5.695348	-3.248517	2.048769	1.775286	2.573291	6.156789	-3.777967	-8.233505	1.202597	-2.181758	5.378504	7.162251	-4.792045	-3.644655	4.755288	1.231861	-3.963750	2.017932	-1.581831	5.978451	7.162265	
5007	2.131263	4.189466	7.012050	-4.409208	-20.413171	-1.273950	-9.194103	-7.706543	3.724903	-6.962131	-5.531049	-9.198255	6.585492	-0.397668	5.148118	6.303607	12.686434	8.620172	0.114402	3.795220	6.802371	0.766151	-13.420178	-1.273950	-2.836856	3.530244	8.604442	2.800509	-0.650093	-3.745567	1.629358	-7.795313	-1.272768	6.285812	12.668640	8.620173	
6673	-8.939128	-7.013435	-9.296098	4.645912	-0.210588	7.724493	6.373553	13.746172	6.799711	-8.939128	-7.013435	-9.296098	4.645911	-0.210588	7.724493	6.373473	13.746040	6.799665	-8.939128	-7.013435	-9.296098	4.645910	-0.210588	7.724493	6.373408	13.745932	6.799627	2.226047	5.865955	4.377245	-3.283211	-8.061220	4.635708	-0.916335	6.446355	6.789444	
3342	3.456309	6.665757	6.149687	-9.956790	-21.386271	-0.628658	-10.496877	-11.675593	0.639030	2.340566	3.548391	-3.068823	-0.477936	-9.158906	-0.628657	5.877652	10.435452	6.375546	-5.256340	-1.320395	-5.108519	5.652512	-2.158711	3.239553	7.395254	11.955269	6.377762	2.340552	3.548371	-3.069971	5.649107	-5.193673	-0.565795	5.877690	10.435490	6.375546	
4175	-6.047994	-0.340846	7.823595	-13.475446	-17.875402	-0.502137	-5.775599	-4.937356	0.617571	-5.321143	-0.437842	4.425370	-1.026147	-8.718281	-0.465738	0.811612	7.685662	6.653379	-10.796020	-1.199543	1.013678	4.302913	-0.146993	4.149105	3.711959	10.585988	6.653366	-10.481155	-0.544477	3.405214	3.612335	-3.573207	4.119956	0.813047	7.687097	6.653380	
