8331	1.502507	5.287803	4.133438	-3.857778	-15.060164	1.875892	-10.621048	-9.036527	0.749337	1.760296	3.042965	0.334886	-3.284357	-10.057672	1.875892	-4.678203	-3.092077	0.750941	-7.282029	-7.619695	-7.604263	7.223699	4.261380	6.913474	5.103086	11.162508	5.224266	3.152942	-1.011610	-4.431721	3.008577	-5.295281	1.887175	5.103079	11.162498	5.224264	-4.506914	1.405447	4.133438	-3.786416	-11.552374	1.875892	-6.315412	-4.730873	0.749354	-3.221202	4.223861	4.123077	0.012080	-5.507200	1.881317	-3.111071	2.947053	5.222940	-3.983682	0.426206	0.331842	-3.126715	-6.457179	1.876094	-4.459005	-2.871528	0.752293	
5	-5.251661	-1.501704	-7.912327	3.851852	0.136282	5.791609	6.353881	12.021800	5.350389	1.418345	7.723786	6.584377	-12.453313	-20.330142	-0.130309	-10.664616	-11.171806	-0.825541	-5.251661	-1.501704	-7.912325	3.851851	0.136282	5.791609	6.353764	12.021254	5.349973	-2.974897	4.996364	6.316180	-3.902770	-8.311261	1.985792	-1.116977	4.571490	5.370117	1.189163	2.630029	-1.695325	-0.757455	-10.484917	0.693884	6.228105	11.902599	5.356809	-5.251661	-1.501704	-7.912329	3.851852	0.136282	5.791609	6.353998	12.022342	5.350800	-5.251661	-1.501704	-7.912323	3.851851	0.136282	5.791609	6.353621	12.020592	5.349470	
7	-9.052517	3.829818	7.794000	0.795453	-3.320637	8.382765	-4.708768	2.376254	7.033262	-4.714948	3.830004	9.398621	-6.987247	-14.369493	2.632551	-11.058973	-9.100390	1.907632	-9.024831	3.829818	7.794464	0.795410	-3.321385	8.382472	-4.729346	2.340795	7.019601	-9.157725	3.829818	7.792734	0.795570	-3.318582	8.383565	-4.616802	2.513597	7.073594	-9.079902	3.829818	7.793602	0.795490	-3.319993	8.383017	-4.686843	2.411589	7.045415	-8.992102	3.829818	7.795101	0.795352	-3.322411	8.382068	-4.751465	2.299207	7.001494	-9.123271	3.829818	7.793076	0.795538	-3.319139	8.383349	-4.649155	2.468125	7.062185	
7506	5.088672	6.574579	5.304945	-4.910858	-20.555850	-1.223543	-9.555974	-4.873840	4.400739	-6.350774	-5.858637	-10.349998	6.829482	3.705611	5.330604	7.161532	13.515051	6.073805	5.292017	6.574593	5.304202	-4.117287	-14.116883	-1.223543	-3.889333	2.416920	6.025110	-6.350769	-5.858637	-10.349998	6.829481	3.705611	5.330604	7.161388	13.514773	6.073681	-6.350778	-5.858637	-10.349998	6.829482	3.705611	5.330604	7.161626	13.515235	6.073887	-6.350772	-5.858637	-10.349998	6.829482	3.705611	5.330604	7.161468	13.514927	6.073749	-6.350766	-5.858637	-10.349998	6.829481	3.705611	5.330604	7.161324	13.514649	6.073625	
9180	-9.057748	-6.438787	-4.703480	2.598128	6.327128	8.326612	6.890125	10.430911	6.904076	-0.012964	4.156879	7.210213	-8.907318	-16.358356	1.686291	-6.534572	-6.676308	3.221553	-1.485231	3.165691	7.106395	-7.177294	-14.275932	1.686312	-2.303407	-0.754756	4.566101	-2.026970	2.878612	7.135253	-7.745468	-14.215954	1.686311	-1.939588	-0.849429	4.516050	-1.689849	3.116412	7.120020	-7.595504	-14.291231	1.686312	-2.377756	-0.799742	4.552249	-1.757275	2.846062	7.107638	-6.646340	-14.147532	1.686312	-1.609304	-0.777233	4.527516	-1.607119	2.914499	7.096668	-6.481075	-14.152675	1.686312	-1.661211	-0.749705	4.540412	
2521	1.441755	7.344970	6.769775	-0.645806	-19.220203	1.201232	-11.711482	-12.314847	-0.750096	-3.865207	1.676808	6.769775	-0.645719	-13.464710	1.201232	-6.511663	-7.115028	-0.750096	-11.337794	-5.087110	-11.702467	8.496933	0.952140	7.345784	6.347170	12.130421	5.636587	-9.463024	0.128573	1.141753	2.281551	-2.150063	7.334023	-6.244382	-6.847748	-0.750096	-11.337723	-5.087110	-11.702467	8.496927	0.952140	7.345784	6.346907	12.129348	5.635859	-11.337772	-5.087110	-11.702467	8.496931	0.952140	7.345784	6.347088	12.130087	5.636361	-11.337655	-5.087110	-11.702467	8.496921	0.952140	7.345784	6.346654	12.128314	5.635156	
6684	-5.352956	3.098985	8.165395	-5.349263	-16.134465	-0.400403	-4.876576	-4.118246	-0.436330	-9.446946	-1.676664	-8.172099	5.607053	1.328492	4.418387	3.565313	10.888427	6.131358	-8.474612	3.081140	8.161481	-5.339892	-11.159477	0.078398	-3.653923	3.677921	6.134804	-8.320482	3.081142	8.162376	-5.341362	-11.159487	0.078395	-3.767442	3.560189	6.134748	-9.446945	-1.676664	-8.172087	5.607053	1.328492	4.418387	3.563643	10.886616	6.131284	-9.446945	-1.676664	-8.172079	5.607053	1.328492	4.418387	3.562512	10.885390	6.131234	-9.446945	-1.676664	-8.172093	5.607053	1.328492	4.418387	3.564446	10.887486	6.131320	
4191	1.159598	8.152612	6.335273	-11.451560	-12.767690	1.061934	-7.890109	-7.870900	-0.091139	-5.573757	1.063037	-8.642673	7.343207	1.977242	7.072723	6.646384	12.841027	6.084476	-5.573757	1.063037	-8.642673	7.343207	1.977242	7.072723	6.646087	12.840498	6.084267	-5.573757	1.063037	-8.642673	7.343207	1.977242	7.072723	6.645534	12.839512	6.083878	-5.573757	1.063037	-8.642673	7.343207	1.977242	7.072723	6.645735	12.839869	6.084019	-5.573757	1.063037	-8.642673	7.343207	1.977242	7.072723	6.646269	12.840822	6.084395	-5.573757	1.063037	-8.642673	7.343207	1.977242	7.072723	6.645958	12.840269	6.084176	
9192	-6.508630	-1.752563	-6.470598	1.087203	-7.589641	1.177630	5.285277	12.609663	6.684426	-6.508630	-1.752563	-6.470598	1.087203	-7.589641	1.177630	5.285472	12.609945	6.684497	-6.508630	-1.752563	-6.470598	1.087203	-7.589641	1.177630	5.285038	12.609315	6.684337	-8.258868	-1.752826	-13.750174	5.099464	-2.583710	6.044451	5.285771	12.610380	6.684607	-6.508630	-1.752563	-6.470598	1.087203	-7.589641	1.177630	5.285779	12.610392	6.684610	-6.734605	-1.752732	-7.291878	2.970293	-4.529478	3.712783	5.285771	12.610379	6.684607	-6.611596	-1.752600	-6.563970	nan	nan	2.867278	5.285767	12.610374	6.684606	
6691	-10.306590	-0.800636	-0.203099	4.463631	0.925042	7.468387	4.020910	11.918433	7.236325	-10.306590	-0.802747	-0.204110	4.463667	0.925053	7.468387	4.021922	11.919641	7.236427	-10.306590	-0.801503	-0.203514	4.463646	0.925047	7.468387	4.021325	11.918930	7.236367	-10.306590	-0.798887	-0.202261	4.463601	0.925034	7.468387	4.020071	11.917432	7.236240	-10.306590	-0.799938	-0.202764	4.463619	0.925039	7.468387	4.020575	11.918034	7.236291	-10.306590	-0.803803	-0.204616	4.463685	0.925058	7.468387	4.022427	11.920245	7.236478	-10.306590	-0.804935	-0.205159	4.463704	0.925063	7.468387	4.022970	11.920892	7.236533	
