9164	-10.330482	-1.000682	-13.362915	7.661663	2.837789	5.955678	6.965463	12.884246	8.126531	1.562315	7.173951	4.207270	-2.016872	-15.593229	-0.144519	-12.183794	-12.813004	1.578524	
9165	-0.033779	7.898758	7.778466	-3.617437	-20.874478	-3.685015	-4.770872	-4.720727	0.332310	-0.176593	7.579193	6.694815	4.466176	-8.422034	-2.878911	-0.810656	4.805208	5.898029	
1668	-10.460676	-5.750835	-4.984350	5.554439	4.703734	5.500504	5.262410	10.665927	6.144434	1.084283	4.857678	3.416115	-0.568663	-12.359153	-0.047673	1.841842	7.221526	6.120600	
836	2.925664	6.558459	7.023159	-12.408754	-18.090273	1.343368	-7.409209	-13.841244	-5.279475	6.315832	5.168419	0.972901	-5.189241	-12.490594	1.343418	0.784494	-5.647465	-5.279399	
3335	2.592740	6.425939	8.486619	-1.712282	-11.927531	4.101513	-1.976390	3.448046	7.615473	-9.369434	-2.733244	-6.080376	4.337635	0.764945	8.135155	5.567370	10.991786	7.615457	
5002	-5.070631	3.566733	6.683670	-3.242056	-11.554377	4.011839	-9.685177	-9.603645	3.537815	-11.001750	-2.446963	-11.635041	6.422192	0.967740	6.383172	6.269964	10.926978	8.113297	
3337	-8.469107	-6.792150	-8.019624	8.719208	-0.051907	5.991483	6.460762	10.885006	5.009352	3.179941	4.372171	6.801397	-5.444334	-16.752761	0.514958	-8.021820	-7.351934	1.254994	
838	4.408399	6.774462	4.775962	-8.291579	-14.488472	1.301385	-9.381853	-14.780177	-3.599494	-6.460458	-2.642826	-10.853474	8.246988	3.728263	7.128917	6.707212	7.270309	2.361926	
1671	-7.529496	-5.056738	-12.489955	7.031355	2.638466	8.085821	6.019243	10.163108	6.656224	2.520586	1.317655	-0.051371	1.238510	-6.925823	4.038413	6.007698	10.151563	6.656224	
4170	-10.081886	-2.205942	-10.931865	6.734260	2.543207	6.448907	6.064978	12.240012	6.772559	-10.081886	-2.205942	-10.931865	6.734260	2.543207	6.448907	6.064573	12.239459	6.772451	
839	-6.372602	4.738386	7.828418	-1.986412	-14.096846	-2.351757	-8.252809	-12.810165	-1.181624	-10.627484	-0.696821	-2.721732	5.939193	-3.189994	1.827276	4.512594	5.296305	4.159443	
6670	7.725970	6.138556	5.972565	-7.226326	-16.686998	2.138285	-11.524030	-12.478408	-1.614462	-10.118670	-4.657886	-9.753711	7.669096	1.699048	6.834978	5.699483	10.720610	4.361044	
8	-7.497375	2.500429	6.489982	-5.217293	-7.207151	5.483730	-5.098759	-5.981974	0.254183	-12.047817	-0.873423	-8.074855	5.065177	2.108069	8.818107	6.757698	12.284182	6.663891	
3339	0.672119	8.591167	5.724250	-4.362899	-17.870829	-4.136200	-8.085444	-11.826412	0.124232	4.354376	3.353505	-4.779416	1.497928	-8.878093	-4.136200	7.580699	9.615442	5.899943	
841	-7.976124	-4.070636	-8.671068	4.224893	4.442542	8.512236	7.380500	11.766640	5.974553	-4.110012	0.811861	6.397465	-6.654857	-10.663248	3.807280	-4.841557	-6.758462	-0.328501	
7505	-12.440513	-7.648831	-11.657538	6.964473	1.626903	6.444065	7.312482	11.184647	6.432668	-12.440513	-7.648831	-11.657537	6.964472	1.626903	6.444065	7.312176	11.183773	6.432166	
8338	4.129559	6.607422	4.999043	-5.158070	-22.858181	1.465508	-11.304209	-14.342792	0.221794	-7.288720	-3.699491	-8.212605	9.046561	2.540874	7.955727	5.335880	8.383607	6.308103	
12	-10.241055	-2.150886	-8.636940	7.135135	1.517235	6.857662	5.086090	11.073542	6.106787	-4.527673	3.763380	7.173974	-4.340836	-14.637034	0.278589	-11.363212	-11.856452	-0.373904	
7507	1.012804	7.588496	4.021265	-5.823361	-18.000102	-0.770886	-5.546333	-3.514090	1.902441	-5.321705	2.811069	4.019904	-5.813528	-12.708428	-0.704759	-4.376966	-2.344715	1.902448	
844	3.634394	7.874930	8.210637	-11.600632	-22.817467	-3.665569	-9.691197	-10.720033	1.860363	-9.675136	-3.648378	-2.739372	7.062743	-2.769238	2.945581	8.163829	11.352326	6.077696	
2509	-5.844501	1.513419	6.677729	-11.172259	-14.230453	0.940103	-4.589210	-8.884433	-4.980293	-12.777039	-2.423845	-8.493898	4.658210	1.140246	7.256294	5.947356	8.051486	1.419062	
3343	3.789808	7.410592	9.915669	-5.773438	-17.196330	1.113489	-15.982727	-15.519460	-0.380149	-2.686402	5.425797	9.915667	-5.709318	-11.824920	2.604917	-15.950410	-15.487143	-0.380149	
7508	-14.168330	-9.962493	-5.533143	7.427997	-0.083993	3.411800	6.517657	11.513297	7.046066	-5.306551	-2.186794	5.078893	-3.696237	-9.546119	-0.551512	-4.283410	-5.808939	0.524896	
4177	3.165316	6.691064	7.968726	-2.079345	-23.102406	1.925689	-5.930144	-8.760215	0.119151	-9.473924	-3.303265	-8.594718	9.351661	1.683470	8.456366	7.526341	10.339552	5.762433	
7509	-13.359895	-4.203979	-9.054918	6.167251	-0.275255	5.636804	7.331658	9.821756	4.448674	0.565548	5.281220	2.105424	-7.044448	-12.627340	0.174209	-1.647640	-4.563646	-0.957430	
7511	-7.408336	4.274737	5.866243	-5.886625	-12.604443	3.103116	-5.258615	-10.407345	0.415969	-9.640972	0.959535	-8.626105	5.273235	-0.650766	8.547767	6.421501	7.309482	6.452680	
847	-11.826645	-4.351885	-8.736074	8.048931	-1.868658	7.815588	6.553534	13.596035	6.915382	-11.826645	-4.351885	-8.736074	8.048931	-1.868658	7.815588	6.553478	13.595908	6.915318	
5846	3.291216	3.201446	0.305266	1.172867	-12.790719	-1.672044	6.911658	10.407448	6.575575	1.544466	5.202056	7.108465	-7.379066	-20.851258	-1.672044	-7.615155	-10.145406	0.549533	
9179	-0.800774	6.644836	6.330178	-10.786328	-17.781154	-2.218121	-10.606395	-14.174681	-1.788695	-6.062331	-5.897479	-10.560998	2.700750	-1.751769	4.186611	5.715934	8.127649	4.191305	
1680	-7.761258	5.175156	7.623277	-13.427807	-12.592461	0.515951	-10.903861	-11.299577	1.381810	-14.520645	-1.163841	-10.039380	3.512866	0.660723	4.791389	3.521516	7.960442	6.216452	
8346	3.572104	1.524538	-10.586871	0.481987	-7.488073	1.483413	7.022849	11.369188	3.277527	1.259959	1.173607	-14.465154	3.657195	-2.116061	7.577938	7.023407	11.369854	3.277625	
