6666	1.628306	6.810348	7.106311	-5.905075	-22.066772	2.640076	-5.450449	-9.129386	-0.449279	3.980019	6.766281	2.146021	5.606658	-9.517285	2.640134	3.902609	6.278536	5.605584	-3.839938	2.898542	7.097649	-4.716727	-15.678025	2.640076	-3.511259	-7.190196	-0.449279	-4.347509	-3.457901	-6.882160	6.156550	-1.501582	5.166448	8.267519	10.643449	5.605588	2.909808	0.461772	-4.141454	5.637335	-3.689413	5.152997	8.199503	10.575434	5.605588	-4.347484	-1.943746	-1.321270	6.156548	-1.501613	5.166448	8.254587	10.630518	5.605588	
6671	-5.151955	2.159795	7.192422	-8.679877	-13.306489	3.021789	-5.453981	-4.695662	-0.487429	-8.692938	-3.250786	-6.198675	5.589106	-1.919591	6.523154	6.110523	12.766039	5.410384	-8.692938	-3.250786	-6.198675	5.589106	-1.919591	6.523154	6.110763	12.766656	5.410712	-8.692938	-3.250786	-6.198675	5.589106	-1.919591	6.523154	6.110604	12.766248	5.410495	-8.692938	-3.250786	-6.198675	5.589106	-1.919591	6.523154	6.110401	12.765723	5.410216	-8.692938	-3.250786	-6.198675	5.589106	-1.919591	6.523154	6.110288	12.765430	5.410061	
2506	4.640866	7.038976	7.284509	-4.821832	-17.828387	1.033963	-5.703823	-7.731626	0.443874	-4.706972	-5.295167	-7.867320	6.136798	0.496471	6.994621	6.078808	10.070628	6.463499	4.922728	0.419528	-5.842459	5.470310	-2.475282	6.994621	6.023243	10.015063	6.463499	3.712081	7.038964	7.250071	-2.395259	-10.748973	1.034143	-1.665853	2.173173	6.310700	3.712063	7.038964	7.178535	-2.384761	-6.793335	6.945261	-1.665848	2.173185	6.310707	-4.006056	1.328118	4.729988	4.672530	-1.928045	6.994621	-0.158160	3.833163	6.463001	
13	-0.394218	8.551465	8.502280	-8.264665	-9.809527	3.856233	-7.067078	-6.827579	0.870561	-1.413954	1.324270	-6.371073	7.774668	0.804917	9.322815	6.356083	12.629593	6.904629	5.065547	8.905425	2.295771	4.274842	-6.196108	3.856842	2.592625	8.866474	6.904920	-6.325285	-1.129271	-6.371172	7.775001	1.174535	9.322818	6.539009	12.812392	6.904513	-5.371194	4.471036	8.498224	-8.246959	-8.838540	3.856233	-5.509720	-5.257770	0.883013	5.051860	3.542177	-3.186999	4.338506	-5.388649	3.866202	5.752056	12.025796	6.904834	
846	-0.021151	-2.046382	-7.594450	6.548112	0.945096	7.310281	6.712437	13.881719	7.013045	1.828423	4.498603	5.613257	-0.551974	-12.955026	1.875751	-0.636222	6.539549	7.019156	-0.021151	-2.046382	-7.594450	6.548112	0.945096	7.310281	6.712291	13.881400	7.012883	-0.021151	-2.046382	-7.594450	6.548112	0.945096	7.310281	6.712344	13.881516	7.012941	-0.021151	-2.046382	-7.594450	6.548112	0.945096	7.310281	6.712167	13.881130	7.012746	-0.021151	-2.046382	-7.594450	6.548112	0.945096	7.310281	6.712389	13.881614	7.012992	
7516	3.867798	6.123932	8.104382	-3.825515	-22.676176	2.190718	-4.527112	-3.395392	1.321024	4.309151	6.127258	8.102343	-3.775074	-19.607446	2.190718	-3.203632	1.147930	4.540836	-4.687677	-1.390106	-8.984766	6.564425	4.935090	7.379965	6.576197	11.869340	5.482436	4.419559	6.127951	8.102720	-3.786547	-19.692026	2.190718	-3.294764	0.946984	4.441776	4.463500	6.128211	8.102899	-3.791769	-19.744046	2.190718	-3.345181	0.829412	4.380737	4.524931	6.128547	8.103500	-3.807829	-20.034266	2.190718	-3.567805	0.243573	4.043995	
24	-4.661468	-0.273068	-4.458747	2.634927	-5.800153	1.687495	6.642192	10.731644	5.619826	-5.681849	4.501877	7.230318	-5.770929	-17.334400	1.304735	-8.232408	-10.382144	-0.619364	-1.353577	7.634889	7.230318	-5.770959	-18.007738	1.304735	-8.448235	-10.597991	-0.619384	1.067413	2.821132	-3.979135	2.417870	-7.464883	1.309107	6.190534	10.279993	5.619832	-7.758088	-2.399317	-10.355384	7.824337	0.261284	6.364312	6.642698	10.732150	5.619825	-7.307335	3.414733	4.924549	0.626187	-8.266479	1.305209	-0.681783	3.397745	5.609901	
9185	4.638387	8.126488	6.305235	0.980255	-13.494565	1.571802	0.117614	8.837060	6.727071	4.638157	8.126520	6.307921	0.979330	-13.495895	1.571802	0.113419	8.832515	6.727033	4.638649	8.126450	6.302149	0.981299	-13.493064	1.571802	0.122432	8.842278	6.727115	4.638873	8.126418	6.299484	0.982184	-13.491793	1.571802	0.126590	8.846781	6.727152	4.639217	8.126368	6.295379	0.983517	-13.489877	1.571802	0.132992	8.853712	6.727211	4.639417	8.126339	6.292972	0.984283	-13.488777	1.571802	0.136744	8.857773	6.727245	
5856	-1.102691	8.409047	6.373032	-8.764020	-15.480119	-1.238566	-8.308565	-8.898836	-0.675641	-5.318514	0.216523	-1.886790	6.030881	1.477996	4.528033	7.052994	10.430438	3.293626	-5.318514	0.216523	-1.886790	6.030048	1.477986	4.528033	7.052931	10.427944	3.291245	-5.318507	-1.867017	-5.309008	6.029257	1.481767	4.528033	7.089724	10.462467	3.288981	-5.318514	0.216523	-1.886790	6.031355	1.478001	4.528033	7.053030	10.431859	3.294983	-5.318514	0.216523	-1.886790	6.030525	1.477992	4.528033	7.052967	10.429372	3.292608	
2526	3.841041	5.644489	-5.627915	1.617476	-6.214115	3.410941	3.857264	8.888875	5.829955	3.841153	6.587093	0.928323	1.222149	-7.644471	1.891016	3.830522	8.862133	5.829956	3.193735	6.587865	7.374969	-4.696921	-16.628824	1.320031	-2.139571	2.869168	5.807017	2.660333	6.578139	7.377959	-11.337443	-22.955036	1.320031	-8.072842	-8.629338	0.241773	3.841153	6.587093	0.928322	1.222149	-7.644467	1.891020	3.834044	8.865905	5.830064	3.841041	5.644489	-5.627916	1.617476	-6.214115	3.410941	3.860961	8.892836	5.830071	
5865	-3.338661	-3.014974	-17.285824	7.557115	3.526577	6.338020	6.274064	12.494703	4.630293	-3.338661	-3.014974	-17.285824	7.557132	3.526577	6.338020	6.274177	12.495194	4.630635	-3.338661	-3.014974	-17.285824	7.557140	3.526577	6.338020	6.274235	12.495447	4.630811	-1.998601	3.595700	0.758863	-6.509029	-4.089625	5.621574	-4.536981	-4.937592	-1.992078	-3.338661	-3.014974	-17.285824	7.557149	3.526577	6.338020	6.274296	12.495712	4.630996	-3.338661	-3.014973	-17.285824	7.557105	3.526577	6.338020	6.273996	12.494406	4.630086	
5039	-9.092662	-5.837812	-6.990957	7.242048	-0.821041	4.562444	3.705298	8.254641	4.777978	-3.132586	-5.492018	-0.275594	-9.618604	-9.708049	-1.047926	-4.131898	-5.861157	-1.500624	-4.363202	0.375329	6.259271	-10.664275	-15.083403	-1.047988	-8.711490	-10.440750	-1.500624	1.220214	4.970599	6.259622	-10.695632	-18.226426	-1.047988	-11.607436	-13.336695	-1.500624	2.639393	-0.828551	-0.248927	-10.629087	-15.892067	-1.047988	-4.295720	-6.024980	-1.500624	-4.410591	0.371421	6.231053	-3.216794	-10.171378	-1.047964	-2.771141	1.772909	4.772686	
48	-8.430707	-3.353857	-14.530536	8.805225	4.767701	6.454296	6.229986	13.379364	7.435301	3.798758	7.759884	2.702532	-3.482346	-11.139665	0.642037	-5.957022	-3.659939	2.582729	-8.430705	-3.353857	-14.530536	8.805225	4.767701	6.454296	6.229928	13.379224	7.435222	1.580052	7.745812	2.702378	-1.698497	-8.487294	1.611488	-4.484444	2.356272	7.126384	1.537982	7.743131	2.702372	-1.698482	-8.458080	1.628274	-4.470749	2.410239	7.166127	-8.430685	-3.353857	-14.530536	8.805225	4.767701	6.454296	6.229160	13.377362	7.434173	
1715	-8.751591	-3.186758	-10.459853	5.799531	-0.163575	4.432618	4.120093	11.504409	8.388413	2.352939	2.959637	-6.139440	2.061654	-5.944707	-1.358453	4.018799	11.403159	8.388453	1.855990	6.310205	6.425016	-4.617321	-22.314581	-1.367851	-13.157862	-10.927803	3.234038	-2.833898	0.165113	6.425011	-4.617320	-16.920921	-1.367851	-7.894073	-5.664014	3.234038	-6.651262	0.164494	5.648625	1.996232	-6.379974	-1.365766	-1.991656	5.393127	8.388807	-2.453362	-3.183748	-6.149727	3.552867	-4.270408	0.256184	4.120147	11.504476	8.388423	
4215	-2.271526	-4.581585	-6.250167	3.225551	-1.530892	6.881510	7.187586	12.057087	4.636665	1.742317	6.120127	6.531571	-11.867293	-20.241054	2.591072	-5.415183	-6.704014	-1.524008	2.106819	6.120291	6.498610	-9.911282	-15.909165	2.591073	-4.687294	-3.004984	0.383854	1.927363	6.120236	6.516151	-10.631730	-17.075133	2.591072	-5.029110	-3.859104	-0.231149	2.389393	6.120330	6.467121	-9.114423	-15.343482	2.591074	-4.210340	-2.422436	0.836125	2.651761	6.120344	6.426391	-8.229281	-14.996016	2.591075	-3.740518	-1.864781	1.281498	
