1	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6667	-1.008392	-7.251225	-11.595306	4.347339	-0.329440	5.421049	6.933755	12.087225	5.493341	
5835	0.759523	6.444194	6.515838	-6.066402	-18.250034	-4.524501	-15.069830	-15.265998	0.191510	
5836	-10.762459	-5.034510	-8.409255	8.152868	3.855212	6.599821	6.855528	12.703736	6.864473	
3338	-12.552125	-6.512181	-9.416355	3.008895	-1.839634	5.255581	6.249625	12.892948	7.140622	
5840	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
842	4.085448	4.678389	3.350389	-4.977031	-23.984858	-0.298431	-8.984593	-6.824942	1.852740	
843	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9174	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8341	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5843	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4176	-11.526232	-4.094425	-6.900519	7.733734	2.286382	8.173889	4.402174	11.052558	7.835172	
6675	-0.152179	2.154605	-10.858241	0.920517	-1.975996	6.834074	6.506457	13.005757	6.923555	
5845	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9177	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3345	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6676	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
848	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1679	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6678	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
18	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
19	-0.677470	6.614601	6.578182	-5.984236	-17.111316	-0.688009	-7.927481	-6.546177	1.360456	
850	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3349	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6680	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8348	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3352	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
2518	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
2519	-9.351668	-1.394696	-6.680469	5.457324	-0.747426	8.091990	5.632166	11.265613	6.929503	
9184	2.737585	7.271462	6.750884	-10.612096	-16.823752	2.007336	-8.977870	-6.547893	1.402683	
854	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4185	-10.770687	-4.606184	-8.711519	5.981871	1.490000	6.203980	5.469594	10.784097	6.294348	
4187	-10.162936	-4.856691	-14.529723	3.831357	1.375193	6.162893	6.561300	11.742890	6.975474	
9190	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9191	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1690	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9193	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6690	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
33	3.228518	8.366778	6.289045	-5.442792	-24.946518	-0.315976	-6.948335	-13.199426	-2.974837	
7528	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5026	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
9197	4.674826	4.575520	6.341032	-7.335525	-20.235455	4.683231	-11.459787	-8.978646	2.409589	
4195	-8.983761	-3.660932	-10.469133	7.724072	1.588328	3.944161	5.916956	10.745005	5.408152	
7529	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8364	2.463399	6.982201	8.122315	-9.112664	-12.238143	-0.398625	-7.609586	-11.299059	-3.600601	
3364	0.957959	6.430704	7.657199	-10.365428	-17.140175	3.694782	-10.836807	-17.056241	-3.411795	
9199	-2.171190	5.730850	6.632140	-5.535402	-14.853773	0.493824	-3.244459	-6.032733	-2.330023	
7532	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
2536	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6699	-12.630188	-4.245664	-11.877618	7.235796	1.080995	6.999580	5.559190	12.645847	7.329869	
9205	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6700	-7.686350	-6.462079	-14.747494	3.109607	-1.901550	4.279817	5.846070	12.347948	6.392030	
7537	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5034	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3371	-5.890926	3.949233	7.718002	-10.464892	-20.419459	1.611915	-7.761704	-8.501829	0.780711	
2541	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6703	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3373	-2.023979	-6.955668	-11.115590	6.056881	-0.673274	6.357442	5.814846	11.260555	6.454203	
4208	-7.460033	-3.309048	-15.576529	8.408577	6.443359	6.258203	7.692839	10.029327	6.019751	
5040	2.802398	7.158641	7.230710	-9.700943	-27.577119	0.593182	-10.114665	-10.517276	-0.648204	
3377	5.820103	5.093902	8.241279	-3.244166	-16.139752	1.542311	-7.521949	-4.749045	3.500340	
49	3.661092	2.260084	4.403903	1.286965	-9.575772	-1.099326	1.789323	7.401824	6.071372	
6708	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
3378	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8378	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
880	-11.901006	-4.083837	-12.532339	6.425109	1.704370	6.794953	6.827320	13.100844	5.827322	
8379	6.057278	6.657044	6.080648	-5.503459	-21.729584	-1.530789	-15.327328	-14.597636	2.235361	
4212	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1714	-9.842397	-5.847705	-12.564143	8.460491	1.619148	8.050464	7.430018	12.015709	5.249376	
4213	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
6711	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
1716	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
4217	0.737171	8.467576	7.259466	-5.280086	-13.774858	-1.052140	-14.808633	-11.234325	2.220063	
887	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
58	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8387	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
5885	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
889	-10.339586	-5.955763	-14.681364	6.747172	0.417262	6.638292	6.027496	11.284229	5.348154	
7552	5.116372	-0.360537	-4.392416	6.717271	-4.470306	4.846952	6.845689	12.061775	6.913457	
5888	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
8389	-6.067113	-7.925361	-10.553667	3.717307	0.276596	4.533685	7.016057	13.513745	6.956065	
7554	nan	nan	nan	nan	nan	nan	-nan	-nan	-nan	
