-0.168518	-0.486242	1.342068	-0.623481	0.213911	0.192141	0.893618	0.407626	0.155101
-0.061975	-0.583029	1.425137	-0.615386	0.228541	0.111774	0.811674	0.349085	0.271672
-0.085225	-0.746695	1.473143	-1.450563	-0.325101	-0.674202	0.558850	-0.197150	-0.667878
-0.192807	-0.852112	1.341676	-1.383548	-0.447377	-0.713360	0.631510	-0.254121	-0.809887
-0.365605	-0.666682	1.599615	-0.721972	-0.528340	-0.659909	1.200022	0.096865	-0.088785
-0.467501	-0.774409	1.679545	-0.629599	-0.457516	-0.727550	1.392151	0.185189	-0.124337
0.289892	-0.733963	1.447255	-1.172986	-0.338837	-0.680702	0.254516	-0.749892	-0.995501
0.297364	-0.801109	1.462103	-1.077736	-0.215936	-0.769163	0.328921	-0.556378	-0.869724
-0.035181	-0.948467	1.602846	-0.620343	0.126374	0.052132	0.462126	-0.396197	-1.544192
0.047435	-1.072783	1.692695	-0.601908	0.088040	0.217637	0.344462	-0.378738	-1.394918
0.284155	-0.680752	1.696509	-0.707321	-0.076273	-0.702837	0.333583	-0.602563	-0.635592
0.251760	-0.435956	1.817125	-0.623823	-0.103272	-0.680764	0.462222	-0.600831	-0.718217
0.042719	-0.258651	1.802553	-0.472913	-0.467956	-0.297048	1.151913	0.052946	-0.672066
-0.147986	-0.241119	1.814017	-0.621052	-0.378647	-0.450384	1.042542	0.094650	-0.751152
0.348852	-0.547698	1.825611	-0.198463	-0.148575	-1.227524	0.510987	0.011135	-1.034894
0.317790	-0.526797	1.836481	-0.398869	-0.298731	-1.107977	0.572626	0.002737	-0.855024
0.145890	-0.215653	1.424440	-1.121340	-0.548820	-0.481921	0.173265	-0.415422	-0.667954
0.163833	-0.375920	1.417397	-0.883079	-0.610335	-0.536297	0.157943	-0.503190	-0.515946
-0.234782	-0.711704	1.738358	-0.828467	-0.644197	-1.204220	0.839595	0.040655	-1.060896
-0.232313	-0.721553	1.836408	-0.946088	-0.605033	-1.492568	0.733606	0.023257	-1.030127
0.088627	-0.342263	1.855335	-0.182703	-0.619443	-0.913956	0.207229	-0.485458	0.043257
-0.052491	-0.469900	1.778904	0.038164	-0.602631	-0.852283	0.167544	-0.348901	0.128170
0.387252	-0.138142	1.632901	-0.420533	0.048887	-0.216207	0.100292	-0.381730	-0.239517
0.393138	-0.121344	1.637479	-0.726658	0.050076	-0.265040	-0.033075	-0.296608	-0.170731
0.115407	-0.730458	1.517398	-1.031282	-0.134174	-0.593360	0.810335	-0.249624	-1.020984
0.298597	-0.693876	1.642218	-1.096416	-0.090809	-0.351838	0.762213	-0.278963	-1.112941
0.101487	-0.618491	1.709419	-0.602263	-0.192491	-0.577385	1.075026	0.147058	0.121226
0.115454	-0.451111	1.727611	-0.535352	-0.202432	-0.337325	0.994270	0.291237	-0.005587
0.289101	-0.931008	1.961633	-0.071072	-0.508700	-0.830417	0.593653	-0.233338	-0.390810
0.127387	-0.870578	1.680286	0.025822	-0.542591	-0.932083	0.534043	-0.202491	-0.380766
-0.014999	-0.194123	1.612203	-0.330731	-0.602917	-0.634896	0.223128	-0.664005	-1.105045
-0.060855	-0.339305	1.667779	-0.213062	-0.596194	-0.751768	0.054426	-0.874132	-0.998165
0.442115	-0.326408	1.232811	-0.702466	-0.561541	-0.904662	0.577865	-0.622507	-0.637595
0.519924	-0.480135	1.261263	-0.592894	-0.566484	-0.904341	0.571121	-0.317242	-0.586926
-0.376359	-0.274297	1.765308	-0.821734	-0.277340	-0.342095	0.631714	-0.139196	-1.027724
-0.228811	-0.213907	1.939413	-0.849037	-0.370184	-0.402230	0.549892	-0.138798	-1.279929
0.274822	-0.918096	1.500261	-1.041068	-0.195903	-0.599190	0.267373	-0.801599	-1.130986
0.049832	-0.455439	1.398276	-0.653671	-0.265265	-0.930864	0.348193	-0.419585	-0.652295
0.054963	-0.498390	1.621594	-0.637679	-0.304124	-0.757414	0.369929	-0.306473	-0.878818
-0.028253	-0.328367	1.840783	-1.264682	-0.611538	-1.361484	0.574080	0.080224	-0.858358
0.159209	-0.296454	1.832229	-1.121234	-0.646569	-1.258625	0.678759	-0.095877	-0.663401
0.068657	-0.602775	1.673889	-0.536071	-0.075215	-0.625499	0.608029	0.063958	-0.323356
0.088700	-0.788463	1.588738	-0.674553	-0.267215	-0.716515	0.561465	0.230033	-0.194345
-0.112606	-0.875069	1.696127	-0.591649	-0.550553	-1.102307	1.051370	-0.180434	-0.745368
-0.278456	-0.753355	1.725528	-0.594507	-0.446561	-0.888278	0.940387	-0.184343	-0.542799
-0.338338	-0.577057	1.774830	-0.914448	0.043991	-0.467372	0.527911	-0.279322	-0.662960
-0.369010	-0.725870	1.765435	-1.102135	0.145478	-0.254302	0.554586	-0.369376	-0.838622
-0.925770	-0.428092	1.648295	-0.615216	-0.284810	-0.697326	0.499215	-0.033933	-0.426692
-0.864565	-0.331771	1.491185	-0.809409	-0.463985	-0.592772	0.425178	0.106192	-0.325512
