67.0589,11.2346,,
 0, 0,-2.4346,-1.0524
 1, 1,-2.5108,-1.9152
 2, 2,-4.3232,1.1657
 3, 3,-3.0836,0.0406
 4, 4,-3.2237,0.0772
 5, 5,-3.1255,-0.0724
 6, 6,-2.7810,-0.3835
 7, 7,3.6746,-0.3088
 8, 8,-2.9709,0.2022
 9, 9,-4.2388,0.0903
10,10,-3.1099,-0.4581
11,11,-2.1931,-1.5749
12,12,-2.9407,0.3173
13,13,-2.6274,-0.4264
14,14,-2.6100,-1.3522
15,15,-1.8241,-0.8373
16,16,-3.6093,0.2250
17,17,-3.6380,0.2900
18,18,-3.5410,-0.5789
19,19,-2.8196,-0.2434
20,20,3.2224,-0.2660
21,21,1.0042,-0.1266
22,22,-1.0189,0.9782
23,23,-0.8219,-2.9754
24,24,-0.9752,0.8783
25,25,-3.9442,0.1306
26,26,-3.0585,-0.3937
27,27,2.2976,1.5943
28,28,-3.2653,0.0973
29,29,-1.7204,-1.3533
30,30,3.3522,-0.5253
31,31,-1.7401,-0.6450
32,32,-2.7849,0.1474
33,33,3.2071,-1.2392
34,34,-2.4669,-2.2575
35,35,3.8117,-0.7863
36,36,-3.6589,-0.5913
37,37,4.1546,-0.9519
38,38,-3.6094,0.5891
39,39,2.6287,1.4835
40,40,-3.2937,-0.6245
41,41,-3.2807,-0.4402
42,42,4.0737,-0.5500
43,43,-2.1949,-1.3843
44,44,-2.6462,-1.3668
45,45,-3.2468,1.3106
46,46,-2.6424,-1.8992
47,47,-3.1903,-0.6894
48,48,-1.8697,-1.6737
49,49,-2.8200,-1.3406
50,50,-3.0637,-0.7628
51,51,-3.2458,-0.3313
52,52,-3.4870,0.8355
53,53,3.8853,-0.3952
54,54,-3.5543,0.4027
55,55,3.6402,-0.1538
56,56,3.6499,-0.8361
57,57,3.2492,-0.1816
58,58,-3.8333,-1.3189
59,59,-3.0718,-0.2618
60,60,-0.3598,1.1229
61,61,3.7019,-0.3389
62,62,-2.5710,-2.0723
63,63,-3.8770,0.0022
64,64,3.6753,-0.5432
65,65,-4.1232,0.1365
66,66,-3.7921,0.4424
67,67,-2.3707,0.1203
68,68,-0.4912,0.6648
69,69,-3.4110,0.0350
70,70,-3.8437,-0.6793
71,71,-2.1157,-1.8176
72,72,-3.1571,-0.8130
73,73,-1.7537,-1.7738
74,74,-4.8016,-0.0484
75,75,-4.2135,-0.3957
76,76,-2.1285,-1.1553
77,77,4.1296,-0.6117
78,78,-3.7169,-0.2389
79,79,3.8466,-0.0923
80,80,4.1462,-0.5710
81,81,-0.1086,0.7304
82,82,-1.6370,-0.7920
83,83,3.8241,-0.5646
84,84,3.4365,-0.2448
85,85,2.1712,-2.5656
86,86,-3.2278,-0.5397
87,87,-1.7542,-1.7361
88,88,-2.8785,-0.7542
89,89,-3.0825,-1.2982
90,90,-2.1961,-0.7319
91,91,4.2488,-1.2684
92,92,-2.6198,-1.8177
93,93,-3.8268,0.6213
94,94,-3.2705,-1.1485
95,95,-2.7613,-1.0877
96,96,-2.8286,-1.8764
97,97,-3.7956,0.0390
98,98,-2.3256,-1.0929
99,99,-2.4890,-1.0390
100,100,-2.7067,1.2345
101,101,3.8774,-0.4916
102,102,-4.2787,0.7396
103,103,-2.6827,0.2719
104,104,-3.4106,0.9977
105,105,-3.7521,-0.6936
106,106,3.3112,-1.2661
107,107,2.7637,0.0683
108,108,-3.7762,0.3530
109,109,-3.9698,-0.5733
110,110,-2.8118,-1.9842
111,111,2.7497,0.3871
112,112,-3.8465,0.0126
113,113,-2.2809,-0.6557
114,114,3.7834,-1.0820
115,115,-2.6025,-1.5331
116,116,2.9916,-0.3373
117,117,-3.4616,-0.7343
118,118,1.0521,2.2534
119,119,-1.4309,-0.9107
120,120,-3.9766,-1.0723
121,121,-2.4767,-1.1962
122,122,-3.9876,-0.2193
123,123,-2.5556,-1.4623
124,124,-4.0265,-0.5938
125,125,-1.5907,-0.9215
126,126,-2.2589,-1.7598
127,127,3.4273,-0.6284
128,128,3.3707,-0.1045
129,129,3.2656,-1.1136
130,130,-1.9827,-1.9027
131,131,3.4238,-0.6405
132,132,-3.3487,-0.4556
133,133,-3.3503,-0.6296
134,134,-3.3328,-0.9558
135,135,0.9992,-2.4445
136,136,-3.4068,0.2884
137,137,-3.0531,0.0557
138,138,-2.9791,-1.2191
139,139,-1.4758,1.0513
140,140,-2.0650,-1.3744
141,141,-3.6727,0.0968
142,142,-3.1403,-1.0782
143,143,-2.2660,-1.6412
144,144,3.6320,-0.2975
145,145,-4.0003,0.2026
146,146,-2.7529,-1.5618
147,147,3.3395,-0.3840
148,148,3.6873,-0.8601
149,149,-2.0611,-1.5182
150,150,-3.1492,-1.7209
151,151,3.7187,-0.3370
152,152,-2.9177,-0.3303
153,153,4.4159,-0.6661
154,154,-3.6668,-0.8986
155,155,3.2999,0.0944
156,156,3.7134,-0.3713
157,157,-2.9977,-0.4807
158,158,-4.0442,0.1951
159,159,3.6058,-0.8296
160,160,-1.9911,-1.5128
161,161,-2.2701,-1.1597
162,162,-2.1966,-2.8283
163,163,-3.4371,0.0144
164,164,-1.6185,-0.8592
165,165,-3.4604,0.1709
166,166,3.9505,-0.9931
167,167,-1.3665,-1.5066
168,168,3.3850,-0.4340
169,169,-3.4206,0.0773
170,170,-1.6223,0.1743
171,171,-1.8985,-1.2061
172,172,-3.3328,-0.1025
173,173,-0.9127,-0.6438
174,174,-3.2511,0.5319
175,175,3.3341,-0.0466
176,176,3.5074,-0.2661
177,177,-2.9876,1.1299
178,178,-1.9005,-0.7312
179,179,3.7531,0.1770
180,180,-2.2845,-1.8427
181,181,-2.7811,0.0245
182,182,-3.7379,-0.9192
183,183,-2.3454,-0.5407
184,184,3.5228,0.0475
185,185,-2.6323,-2.7112
186,186,-0.9545,-0.8299
187,187,-3.7195,0.3968
188,188,2.8100,-1.8977
189,189,3.6567,-0.4734
190,190,-3.0673,-1.3406
191,191,3.5680,-0.1329
192,192,3.5419,-0.9453
193,193,3.8294,-0.1704
194,194,-3.8061,-0.6007
195,195,-2.3438,-1.7143
196,196,-3.7175,-0.6167
197,197,-2.2397,-0.3142
198,198,-2.5951,-1.1730
199,199,-3.6300,-0.0449
200,200,-2.3952,-1.0261
